0,1,2,3,4,5,6,7,8,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0
-0.0563699271952995,-1.083005297062967,2.670758377806445,-2.677820552003446,-0.8574811650730698,-2.1854806232355166,0.0,1.1558080218747029,0.0,0,1,0.584123928162404,0.10756627678428252,0.3083097950533135,0,0.19553657118464143,0.40223245131916513,0.4022309774961935,1,0.37242302686783463,0.255153945748424,0.3724230273837414,2,0.3333333520806055,0.3333351278423045,0.33333152007709016,1,0.3333339768356601,0.33333334538432563,0.3333326777800143,0,0.33333375300690204,0.3333329613691689,0.3333332856239291,0
0.5607735051006213,0.4681134096204959,0.2344264673830163,-0.9495512281409468,-1.3974086541987667,-0.3919776966890487,0.0,0.0,0.0,0,1,0.5897179574906454,0.07959286304088016,0.3306891794684745,0,0.16733217266578168,0.41633458174188054,0.41633324559233786,1,0.3798965179801083,0.2402069637129726,0.37989651830691906,2,0.33333335118890756,0.33333504037687145,0.33333160843422094,1,0.33333394547319395,0.3333333448003971,0.333332709726409,0,0.3333337325532756,0.3333329794962674,0.3333332879504569,0
0.3842073644926547,-0.0695986545612153,1.5310825651880875,-1.9685931860227568,-0.975375592209129,-0.8075345662670936,0.0,0.624788678591191,0.0,0,1,0.6977628286940054,0.04409459125435631,0.2581425800516383,0,0.1297151575303359,0.43514367061978126,0.4351411718498828,1,0.39635189642766916,0.2072962062669882,0.39635189730534265,2,0.3333333660725974,0.3333364673126185,0.3333301666147841,1,0.3333344571630972,0.33333335437940226,0.33333218845750057,0,0.3333340662625084,0.33333268372514774,0.3333332500123438,0
0.1065052597799921,-0.1191862121957523,0.0988153223680412,-1.5280694578935072,1.5049959545345366,0.9335230474914586,0.0,0.4847518384462947,1.6098834950337546,0,2,0.3465078329251467,0.14722159293804046,0.5062705741368129,2,0.23630244206354298,0.38184806238775526,0.38184949554870184,2,0.34508566202427615,0.30982867705348754,0.3450856609222363,0,0.33333331069007593,0.33333115856624906,0.33333553074367495,2,0.33333255347972496,0.33333331874120825,0.33333412777906674,2,0.33333282473552106,0.33333378410769976,0.33333339115677924,1
1.4049590598992254,0.4335499030503495,0.2649945874922262,-1.783947935883408,-1.00897842276053,0.9200205225139984,0.0,0.0,0.0,0,1,0.5287287325990915,0.08589151079618845,0.3853797566047202,0,0.1703350693162348,0.4148328293925797,0.4148321012911854,1,0.3789233611434383,0.24215327749306823,0.3789233613634934,2,0.3333333509520464,0.3333350177975701,0.3333316312503835,1,0.33333393737623424,0.3333333446486823,0.33333271797508335,0,0.333333727272652,0.33333298417658336,0.33333328855076466,0
-1.126503838016629,-1.1261760303534043,1.6171879421377602,-2.4727671343023587,0.8379759075285884,-1.9515953708873,0.0,0.0,0.0,0,1,0.5614672824626724,0.14163507190772107,0.29689764562960647,0,0.22662526652780518,0.3866879969771863,0.38668673649500857,1,0.3605130500096371,0.2789738997530077,0.3605130502373553,2,0.3333333426218507,0.33333422122171924,0.3333324361564301,1,0.33333365172715734,0.3333333392978807,0.33333300897496193,0,0.33333354098060614,0.3333331492911252,0.3333333097282687,0
0.8008289344779076,-1.8038127613539343,-0.4003884492844733,-3.2994463110861183,-0.2902921410803811,0.6109908686075446,0.1205762576614931,0.0,0.0,0,1,0.4859446931325442,0.22013411111942216,0.2939211957480338,0,0.28099806888378165,0.3595013820907985,0.3595005490254197,1,0.34296184099606325,0.31407631799679425,0.3429618410071424,2,0.3333333327790107,0.3333332789356915,0.33333338828529774,2,0.3333333138280356,0.333333332970144,0.33333335320182034,2,0.3333333206126041,0.3333333446071625,0.33333333478023336,1
-0.1447745125229011,-0.0748089783560324,1.4812439203381398,-1.2809892426902492,-1.8185429487960925,0.1425041089417462,0.0,1.4441223298520738,0.0,0,1,0.6856408192837908,0.03335913838646265,0.2810000423297464,0,0.1103162678191619,0.4448431234923709,0.44484060868846725,1,0.40514254291271184,0.1897149130125398,0.4051425440747483,2,0.3333333741397019,0.3333372410531449,0.3333293848071532,1,0.3333347346210541,0.3333333595730516,0.3333319058058943,0,0.33333424721246985,0.33333252334684,0.3333332294406901,0
-0.2907377816722282,-0.5668938172335845,1.3980887114086202,-3.787430337804733,-0.7312885720496417,0.4029565366394362,0.0,0.0,1.1472482170415554,0,1,0.638858150056277,0.07030977651323445,0.2908320734304885,0,0.16054814733816603,0.41972686591072433,0.41972498675110975,1,0.3843242754968174,0.23135144835038987,0.38432427615279274,2,0.33333335854449664,0.33333574656624143,0.33333089488926204,1,0.3333341987070814,0.33333334953942434,0.33333245175349424,0,0.333333897705001,0.33333283312061934,0.3333332691743796,0
-0.6170333731953693,-0.9322738937406484,1.913543854142477,-0.3293236431437776,0.2466486299336293,0.3301421748181871,0.0,0.3426842431858906,0.0,0,1,0.6844941335041371,0.010008276197923088,0.30549759029793977,0,0.05527878083610872,0.47236198619725694,0.4723592329666344,1,0.43412274493059505,0.13175450847802128,0.4341227465913836,2,0.3333333996917933,0.3333396894771192,0.33332691083108756,1,0.3333356126111412,0.33333337601197577,0.33333101137688304,0,0.3333348198119264,0.333332015842807,0.33333316434526655,0
-1.490949850796413,-1.2899813732875294,0.668397723103474,-2.212680941903413,-0.4020590170181887,0.0965741304357847,0.1961244141868216,0.0,0.0,0,1,0.7189435701273041,0.05325870075529128,0.2277977291174047,0,0.14769424217208793,0.4261541929715723,0.42615156485633987,1,0.3883796253454692,0.22324074863138121,0.3883796260231495,2,0.3333333588491263,0.33333577477221205,0.33333086637866155,1,0.3333342088226268,0.33333334973036083,0.3333324414470124,0,0.3333339043021066,0.33333282727292235,0.33333326842497113,0
-1.481139368625625,1.5776050184942774,3.2308808298810865,-0.8603685221977468,-1.7478380079212532,0.5792766326889993,0.0,0.4335019941242688,1.1636093446537024,0,1,0.5600316019781915,0.039990933340068674,0.39997746468173984,0,0.11499757581311426,0.4425018973755216,0.44250052681136404,1,0.40331145598708634,0.1933770869421868,0.4033114570707269,2,0.3333333739170927,0.333337220397841,0.33332940568506614,1,0.3333347272134411,0.3333333594333466,0.3333319133532123,0,0.3333342423813992,0.3333325276290546,0.33333322998954623,0
-0.2183626529328917,-2.122940005531283,0.7953931130385758,-2.0764578477037623,1.221107724354073,2.0653700894466085,0.0,0.7913777763503715,0.0,0,1,0.4916090717964246,0.11071572323916351,0.3976752049644119,0,0.19407778188538552,0.4029612996424147,0.4029609184721997,1,0.37052787463647346,0.25894425067246013,0.37052787469106635,2,0.33333334611444276,0.33333455471512424,0.33333209917043305,1,0.33333377131707825,0.3333333415389611,0.3333328871439606,0,0.3333336189736667,0.33333308016384106,0.3333333008624922,0
-0.4045379299458685,2.5932043901364525,0.8575252493132879,-1.1701747400177058,-0.8541879039478837,-0.4391925478210683,0.0,0.362628116726467,0.0,0,1,0.4861986440973749,0.09332545869287433,0.4204758972097509,0,0.17670387011928693,0.41164829085769494,0.41164783902301816,1,0.37728949812055884,0.24542100348739715,0.37728949839204406,2,0.3333333516294936,0.33333508333760703,0.3333315650328994,1,0.3333339608778494,0.3333333450876802,0.33333269403447036,0,0.33333374259970244,0.33333297059237815,0.33333328680791935,0
0.0497012189936659,0.3687806413450545,2.887067534622674,-1.5090566829512548,-0.2843034829612418,-1.0164326838646494,0.0,0.0,0.0,0,1,0.6351255403196145,0.03810433804884083,0.3267701216315447,0,0.11481395615594714,0.4425940005426078,0.44259204330144497,1,0.4031409664755219,0.1937180660344541,0.4031409674900239,2,0.3333333724988024,0.33333708369426235,0.33332954380693514,1,0.33333467819320317,0.33333335851681406,0.33333196328998277,0,0.33333421041186034,0.33333255596367034,0.33333323362446926,0
0.0988042345147849,-0.1626509431769474,2.610289434263948,-2.963375394192992,-0.867523944562963,0.3334293226485188,0.0,0.0,0.0,0,1,0.6734853352251833,0.03766854685163717,0.2888461179231795,0,0.11715797333399261,0.4414221919132544,0.441419834752753,1,0.4023058464636155,0.19538830594918594,0.4023058475871986,2,0.3333333727543871,0.33333710868446054,0.33332951856115234,1,0.33333468715403297,0.3333333586837428,0.33333195416222416,0,0.33333421625584747,0.33333255078439566,0.333333232959757,0
-0.6843416902161459,-1.3423256279219704,1.704068431038661,0.3266905207365569,-1.6397471182395198,0.7570285919675059,0.0,1.1830424444609962,0.0,0,1,0.6014587133176449,0.04104118208068344,0.3575001046016717,0,0.11779297346884586,0.44110433560473394,0.44110269092642007,1,0.40177265920745736,0.1964546806181832,0.4017726601743593,2,0.3333333712897386,0.3333369679141374,0.33332966079612397,1,0.33333463667505164,0.33333335773937744,0.33333200558557086,0,0.3333341833349236,0.3333325799624063,0.3333332367026702,0
-0.2103619770692504,-1.8065483351988731,0.2876191530157317,-1.0083147423503558,-0.1461482308082781,0.0871820368202191,1.139144644567155,0.0,0.5680838227254736,0,1,0.5970522584377262,0.11027920370219836,0.2926685378600754,0,0.2025475910556726,0.3987268804452474,0.3987255284990799,1,0.36515964264909834,0.26968071468423893,0.36515964266666273,2,0.3333333384201167,0.33333381673728113,0.3333328448426022,1,0.3333335066833852,0.3333333365853007,0.33333315673131414,0,0.333333446387335,0.33333323312940855,0.3333333204832564,0
2.047639596541675,-0.2631352522026322,-0.5997300575035123,-1.360468320594151,-0.8287241943955093,0.4959959876283719,0.0,0.0266527094419135,0.0,0,1,0.41277714091003886,0.23615746163874504,0.3510653974512161,0,0.2895240109884207,0.35523806633292915,0.3552379226786503,1,0.33826136849821387,0.3234772632088973,0.3382613682928889,0,0.3333333276559546,0.33333278785809867,0.3333338844859467,2,0.3333331377306574,0.3333333296735219,0.33333353259582066,2,0.3333332057670022,0.3333334463963834,0.3333333478366144,1
-2.0315893454190874,0.4296437474151454,2.100920826812603,-1.1348524941880156,-0.3992065128019614,-0.8184209235743873,0.0,0.3616163583450594,0.0,0,1,0.6663636977975183,0.035482389064671084,0.29815391313781076,0,0.11269036192817847,0.4436559581606656,0.44365367991115595,1,0.4039530213209754,0.19209395630290058,0.4039530223761241,2,0.3333333727225272,0.3333371049798549,0.3333295222976178,1,0.33333468582626097,0.3333333586599475,0.3333319555137915,0,0.3333342153899293,0.3333325515514551,0.3333332330586157,0
-1.2095974233290168,-0.2797218576970173,1.5757293709415805,-2.1118504334269823,0.1672317180704302,2.192234490218557,2.8708036835943083,0.0,0.0,0,1,0.49971673258209504,0.10100675036232928,0.3992765170555756,0,0.18302261177497023,0.4084890079149831,0.40848838031004653,1,0.37590817172813734,0.2481836561927336,0.375908172079129,2,0.33333335244891804,0.3333351624620264,0.33333148508905563,1,0.33333398925076785,0.33333334561790773,0.3333326651313245,0,0.3333337611036782,0.3333329541924094,0.33333328470391255,0
