0,1,2,3,4,5,6,7,8,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0
-1.9869851138395616,-2.4763121280104894,-0.7246519153935188,-1.558928185465808,1.1138100067038066,-0.1961457153013439,0.0,0.0,3.269733989434352,0,1,0.9363451701209706,0.06365482987902936,0,0.16693755067331104,0.833062449326689,1,0.25134087105224595,0.7486591289477541,1,0.3110362915205388,0.6889637084794612,1,0.6475522774504177,0.3524477225495823,0,0.6182978894293769,0.3817021105706231,0
-0.0580592724440715,-0.5083274603641705,1.3364930375256308,-1.0423472313050652,1.4592678667438843,-2.219426448402269,0.0,0.0,2.465642423429623,0,1,0.9679525497291548,0.03204745027084523,0,0.11402631675955115,0.8859736832404489,1,0.19696031588930735,0.8030396841106927,1,0.2626122281679494,0.7373877718320506,1,0.6888055302265679,0.3111944697734322,0,0.6531267654601597,0.34687323453984026,0
0.2360790120154224,-0.3660118667859212,-2.739698959024536,-2.135059747761197,2.067880673311528,-2.411416414389287,0.0,0.0,3.65981649534878,0,1,0.9681129361826496,0.031887063817350396,0,0.11478398611721104,0.885216013882789,1,0.19961122370822582,0.8003887762917741,1,0.26645413179050104,0.7335458682094991,1,0.6845746965721047,0.3154253034278953,0,0.6489592014191428,0.35104079858085724,0
0.395719977333192,1.089640402151666,-1.973388731423391,-2.670014732370389,1.8617306235101636,-2.957026826790309,0.0,0.0,2.1825185667248093,0,1,0.9775838665824479,0.022416133417552074,0,0.09262554428675757,0.9073744557132425,1,0.17142628324948067,0.8285737167505194,1,0.23780883920216594,0.762191160797834,1,0.7110370755235204,0.28896292447647964,0,0.6724678874854706,0.32753211251452935,0
0.4072863100838112,-1.262170519027338,-2.7286904783734065,-1.4291118810858348,1.1489051952759948,-0.7448423763841812,0.6501078723905708,0.0,4.326452787022979,0,1,0.9589533733064274,0.04104662669357249,0,0.13196112205866445,0.8680388779413355,1,0.21792573492908143,0.7820742650709186,1,0.28293814115746807,0.7170618588425319,1,0.6705058876527051,0.3294941123472948,0,0.6370939119851816,0.3629060880148183,0
0.2083451752706772,-1.642597302991432,-0.2030725056459317,-0.9909140627686748,1.858482212353621,-1.5233876203055678,0.0,0.0,1.877200635362146,0,1,0.9785886488606228,0.021411351139377255,0,0.09268797885608294,0.907312021143917,1,0.1763267227301002,0.8236732772698998,1,0.24656622300807376,0.7534337769919263,1,0.7005994159904737,0.2994005840095264,0,0.6617906205823493,0.3382093794176507,0
-0.5805858494301113,-2.217174710484944,-0.9062348445323036,-2.4072442805100875,2.6557874564469737,-0.6800928194623304,0.0896707427790281,0.0,3.86167831590664,0,1,0.95265525673908,0.0473447432609199,0,0.1424189611329502,0.8575810388670498,1,0.22811766615443416,0.7718823338455658,1,0.29152946392215506,0.7084705360778449,1,0.6635130265329487,0.3364869734670512,0,0.6313991707743802,0.36860082922561976,0
-1.2460387380644178,-2.6039151124499007,-1.549815964351366,-1.857491386003398,1.6450349472203436,-1.1099452040365931,0.0,0.1604750841916339,1.3795761086648644,0,1,0.9495977920235835,0.050402207976416515,0,0.1472486357904436,0.8527513642095563,1,0.23287856088127334,0.7671214391187267,1,0.2956626549311466,0.7043373450688534,1,0.6600351694823424,0.3399648305176576,0,0.6284755199548688,0.3715244800451311,0
-0.2362242172549918,-0.4153438795452809,-0.9202211503623584,-0.2417418623217655,1.4397602596740624,-0.4217576607835362,0.0,0.9035967656162106,2.4272161912976684,0,1,0.9746971194547174,0.02530288054528258,0,0.10140919873373047,0.8985908012662696,1,0.18608112763448917,0.8139188723655109,1,0.2553315021712348,0.7446684978287652,1,0.6932460903278905,0.3067539096721095,0,0.6557134768965722,0.34428652310342783,0
0.2653258563322374,0.6457439366298605,-2.133607782244716,-0.1988626015810366,-0.2126815440997651,0.3871274344830246,0.0,0.8471017800985163,2.910299793393504,0,1,0.951011479217088,0.04898852078291212,0,0.1438223522213132,0.8561776477786868,1,0.22786591898056782,0.7721340810194322,1,0.2900914484189099,0.7099085515810901,1,0.6654880921522301,0.3345119078477698,0,0.6335223289048834,0.36647767109511675,0
0.0812031417226738,-0.6028448580959884,-0.0948474986844152,-0.0597390874999972,1.1002223557433226,0.0274671817927542,0.0,0.6508891413279043,3.838928185532607,0,1,0.96038103684235,0.03961896315765007,0,0.12891911755163332,0.8710808824483668,1,0.21419817682601408,0.785801823173986,1,0.2792498108671453,0.7207501891328547,1,0.6738617661541982,0.3261382338458018,0,0.6400556104691892,0.3599443895308108,0
0.8706446807958308,-0.7910172505577335,-1.426881086839707,-1.0717448632907398,0.9055563398062896,-1.4259410368245904,0.0,0.0,2.4240189422475367,0,1,0.988404272140907,0.01159572785909293,0,0.06675495102036992,0.93324504897963,1,0.14576493352153963,0.8542350664784603,1,0.2188469220628455,0.7811530779371545,1,0.7237381105669162,0.2762618894330839,0,0.6807501480770871,0.319249851922913,0
-0.6524018081073301,-2.990939247659784,-1.5527157538093777,-1.6467382504786976,2.344660381464909,-1.0443473326245596,0.0,0.516515461191462,2.61466422217002,0,1,0.9512146201632998,0.04878537983670017,0,0.1447903349022817,0.8552096650977182,1,0.23073843967307128,0.7692615603269286,1,0.29405368338884,0.7059463166111599,1,0.6612181843842035,0.33878181561579657,0,0.6293601431566477,0.3706398568433522,0
4.460592177614526,5.4899593897977095,2.080119497594381,-4.3874406609934535,2.1430027677940227,-3.081577261034024,1.5299247565972804,0.2485240441707006,0.0,1,0,0.01440351129695606,0.9855964887030438,1,0.9291715894496212,0.07082841055037889,0,0.8577995834118929,0.14220041658810714,0,0.7935472458658671,0.2064527541341329,0,0.25820328663290476,0.7417967133670952,1,0.29857326827918007,0.7014267317208199,1
5.617129351777404,5.062337812851033,2.556381389145888,-3.8776993827958064,1.8111710305462727,0.0425834973699763,0.6048534804210965,0.0,1.6079960876045936,1,0,0.04977925059074875,0.9502207494092513,1,0.8572589922632576,0.14274100773674234,0,0.7761591094301695,0.22384089056983061,0,0.7161736619132908,0.28382633808670926,0,0.32700016954582056,0.6729998304541794,1,0.35845673360217334,0.6415432663978267,1
6.218151178020476,4.516892093407384,2.359346404037915,-2.493295896392325,2.523190515475393,-2.1240164907211,2.1841346573408877,0.3167701750907505,0.0,1,0,0.006313731986535086,0.9936862680134648,1,0.9557300661863319,0.04426993381366803,0,0.895050519425224,0.10494948057477603,0,0.8328534051579615,0.16714659484203845,0,0.22115369597037352,0.7788463040296264,1,0.2652377861126081,0.7347622138873919,1
5.776041064899877,4.344097771249214,1.2662178583578356,-3.6854220400710944,1.9751365271861356,-2.4764127221304726,2.233111100553229,0.1180463967457266,0.0,1,0,0.0008606290954436322,0.9991393709045563,1,0.9866915895251467,0.013308410474853339,0,0.9534842340714274,0.04651576592857274,0,0.9064686058936889,0.09353139410631112,0,0.14390811250458574,0.8560918874954143,1,0.19106982646833845,0.8089301735316616,1
6.250066026226822,5.334698779785146,1.725511333246817,-4.725004041601204,2.329549989511949,-2.349733435191233,2.870735457173965,0.0,0.5433943614409467,1,0,0.011635176701579006,0.9883648232984209,1,0.9367194751090915,0.06328052489090862,0,0.8671468632318444,0.1328531367681556,0,0.8023709718683948,0.19762902813160524,0,0.25077467324288183,0.7492253267571182,1,0.29262876185738046,0.7073712381426196,1
6.262835978924226,4.370978229842466,1.9420572162724996,-0.4673604379212057,3.193461641313148,-2.487481293322276,1.2397170530155055,0.0,0.0,1,0,0.0545051317088598,0.9454948682911402,1,0.848898452786078,0.151101547213922,0,0.7671914117105265,0.23280858828947337,0,0.7078814268284372,0.29211857317156265,0,0.3342771166551035,0.6657228833448966,1,0.36473620780939014,0.6352637921906099,1
5.832426416454522,3.022838200571041,-0.3692921813545518,-3.0930311920400304,1.7614745216077492,-3.834812005293756,1.359096257610812,0.0,0.0,1,0,0.05296724472391505,0.947032755276085,1,0.8531074457782074,0.1468925542217926,0,0.7717808525314326,0.22821914746856736,0,0.7119787010837484,0.2880212989162516,0,0.33068799772596885,0.6693120022740312,1,0.361508348083818,0.638491651916182,1
5.397198535003829,4.538575292318297,2.8862290384065217,-4.040436055876077,0.8832520563690633,-3.5101573971268856,0.5341373478391921,0.0068298613236762,0.0,1,0,0.022989512901951496,0.9770104870980485,1,0.9078818441464418,0.09211815585355808,0,0.8315454232918077,0.1684545767081924,0,0.7675989366964637,0.23240106330353627,0,0.2818346389593479,0.7181653610406522,1,0.31945269354798267,0.6805473064520173,1
5.694386479851273,3.929781811722483,0.7253917624600189,-2.5172523974903966,1.7160921946930294,-2.9828492533913766,1.2446129155191372,0.0,0.0,1,0,0.003421234135985944,0.9965787658640141,1,0.9709688271805071,0.029031172819492954,0,0.9235149207409712,0.07648507925902875,0,0.8699824406643396,0.13001755933566042,0,0.17967004339248438,0.8203299566075156,1,0.22232170251345393,0.777678297486546,1
