0,1,2,3,4,5,6,7,8,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,mu_1.5_4,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,mu_1.8_4,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,mu_2.1_4,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,mu_2.4_4,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,mu_2.7_4,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,mu_3.0_4,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
2.315277084671856,-1.4393331626218453,1.2354316604142213,-0.1590429601273142,-2.3457381319904616,-1.76610580070906,0.0,0.0,1.8144635103595288,0,3,0.0870848086645952,0.0382231848892946,0.494932591618048,0.0667177855306875,0.3130416292973746,2,0.1016922628575126,0.3202140146833699,0.3202140146782047,0.1561789039837249,0.1017008037971877,1,0.1309832309926265,0.2105854769991271,0.2637182522180297,0.2637298226137916,0.1309832171764249,3,0.2351890931612433,0.147215783973486,0.1472181336367118,0.2351877188700481,0.2351892703585106,4,0.2279776337680764,0.1580320783281032,0.2279776282921957,0.15803502568595,0.2279776339256744,4,0.2228027992624683,0.2228027992939564,0.1657976691539732,0.1657939330027724,0.2228027992868296,1,0.905,0.875,0.655,0.695,0.7761627906976745,0.7095238095238097,0.6498529411764705,0.5965151515151516,0.7640149684452511,0.18189096232067337,0.9221799049765583,5.165201599766078e-12,0.9715001890052207,1.1570395761884011e-05,0.9850046029566581,1.7719726727594143e-07,0.9906113345694586,1.5759801796910722e-10,0.9938025642864494,7.126799150825036e-12
0.7205423287377846,-1.8744507665249803,1.6901451512215335,-0.3454233032820361,-1.4097228360853853,0.1157330708632052,1.8335810370710293,0.0,2.977081473642803,0,3,0.1157019938309949,0.0515557578338748,0.4060610643885634,0.087428806884574,0.3392523770619927,2,0.113507252885837,0.3007155233760067,0.3007155233735237,0.1715455874127463,0.1135161129518862,1,0.1386258070232511,0.2139869681195367,0.2543769908620515,0.2543844403038687,0.1386257936912918,3,0.2312845541967757,0.1530725003491635,0.1530747078210793,0.2312835545446679,0.2312846830883133,4,0.2247533369652583,0.1628686347911171,0.2247533329889461,0.1628713581749801,0.2247533370796982,4,0.2200996110503779,0.2200996110731736,0.1698522869420816,0.1698488798663525,0.2200996110680142,1,0.915,0.895,0.65,0.625,0.7863095238095238,0.7173170731707318,0.6533870967741935,0.6135714285714285,0.837660801242439,0.06680868732657069,0.9438458765245973,2.4830137945741626e-12,0.9781252486260817,7.449441817186653e-06,0.9882105165538903,1.2889153758188776e-07,0.9926799333293627,1.1443990199921927e-10,0.995199858592994,5.159400684462412e-12
1.2821242500457664,-2.2337103891039627,-2.088197535576502,1.367811126060073,-1.7361181601439657,-0.8063872548072478,0.0,0.0,1.097829687213567,0,3,0.2543663862856776,0.0114156028383202,0.3177976482905112,0.0190608844504706,0.3973594781350202,4,0.0444185770957743,0.3145483139991066,0.3145483140010767,0.2820627201181248,0.0444220747859175,2,0.0716866466863772,0.287461202127915,0.2845846273692448,0.2845808844235364,0.0716866393929265,1,0.2699108498452826,0.0951327752045057,0.0951342788970058,0.269911304881466,0.2699107911717396,3,0.2574777793275362,0.113782252584538,0.2574777823427915,0.113784406504378,0.257477779240756,2,0.2479106760269507,0.2479106760016064,0.1281354860648643,0.1281324858992355,0.2479106760073427,0,0.585,0.645,0.635,0.395,0.6103571428571428,0.5820000000000001,0.5378947368421053,0.525,0.749204434679402,0.07956182984450899,0.8458015263704081,1.9700907571973403e-12,0.9018737455843869,0.002876574758670203,0.9370200549847555,4.5503618339992613e-07,0.9585093569359876,3.015255323202126e-09,0.9716569865482614,1.9607981904812277e-11
0.948556663246392,-2.963275888086556,1.121002650900614,-0.5782387860583914,0.1620385197453053,-1.1280978682860812,0.0,0.0,2.685201350734995,0,3,0.1138720225661515,0.0397467893438089,0.4513802018822918,0.0613515348699131,0.3336494513378346,2,0.0975918692658845,0.3138981499803774,0.3138981499769875,0.1770132997400982,0.0975985310366522,1,0.1261802739504217,0.2216637258016218,0.26298378458081,0.2629919529317125,0.1261802627354338,3,0.2379012125725457,0.1431476342836811,0.1431495865699077,0.2379002269138133,0.2379013396600522,4,0.2301773248754841,0.1547327715262209,0.230177321173987,0.154735257442293,0.2301773249820146,4,0.2246278597311514,0.2246278597509503,0.1630598021441487,0.1630566186272803,0.2246278597464691,1,0.865,0.84,0.65,0.645,0.768625,0.7114864864864866,0.6342857142857142,0.6058333333333333,0.7904148653858212,0.1177307505444572,0.924619045101324,3.3898994722392217e-12,0.9685820321050792,8.16835090250434e-06,0.9825365969576485,1.2708750649070844e-07,0.9890460209449018,1.0653050663833596e-10,0.9927550567667897,4.481193194294519e-12
0.1403594523071819,-1.6729969462648633,-0.9164009583659048,-3.767347546197852,-1.3247748730249094,0.2746996820570863,0.0,0.644216826586952,1.3285269133896676,0,3,0.0655213602726188,0.1410097136288869,0.307103343526044,0.2657396111028652,0.220625971469585,2,0.2098744031866928,0.2313315538964304,0.2313315538927615,0.1175706842075317,0.2098918048165836,1,0.2129658067144041,0.1637773537038861,0.2051406900389094,0.2051503622769545,0.2129657872658457,0,0.1924594136750078,0.2113101104946219,0.2113127183651298,0.1924581854219526,0.1924595720432876,2,0.193545443402857,0.209680464286975,0.1935454379363188,0.2096832108136631,0.1935454435601862,3,0.1943269826664901,0.1943269827015722,0.2085110430150478,0.2085080089232577,0.1943269826936319,2,0.865,0.8,0.605,0.65,0.75,0.686060606060606,0.6022222222222221,0.566,0.933837120358665,0.04136373242317881,0.9843935851655597,3.6688985183275236e-12,0.9972334409005119,1.944855840263493e-08,0.9993414054038763,2.6078705079035647e-06,0.9995171100417647,2.7465266880799533e-06,0.9996267514710354,3.0340917901161557e-06
1.3466841161925724,-0.8255093090607561,-0.9866959963577586,0.1074173831577773,-0.976077323411429,1.063048601471975,0.0,0.1752522750157843,3.379675506405353,0,3,0.2054618347044845,0.0511081340247826,0.3154947003232863,0.0804926634236863,0.3474426675237602,4,0.1041995192374489,0.2830423055728049,0.2830423055732816,0.22550883944588,0.1042070301705845,2,0.1271145924991446,0.2388667121885662,0.2534515953936271,0.2534525193803041,0.1271145805383579,3,0.2379851778207188,0.1430213154867494,0.1430233879577962,0.2379849058480445,0.2379852128866909,4,0.2303360018151187,0.154494675895306,0.230336000849794,0.15449731959688,0.230336001842901,4,0.2248093887103416,0.2248093887150047,0.1627876120010192,0.162784221859685,0.2248093887139493,1,0.92,0.875,0.715,0.565,0.7851190476190476,0.710921052631579,0.6243333333333333,0.5521052631578948,0.8768257544477559,0.03194796720047388,0.9454565967124493,4.76674255622811e-13,0.9706357098623514,9.239866770038851e-07,0.9824568004168855,3.506597209823603e-08,0.9889282261400381,2.7782304234946764e-11,0.9926462444075841,1.0554057627842894e-12
-0.7353784726375927,-6.202410628852579,1.2615099592916823,-0.4536998012083346,-0.2642901334454712,-2.168550647581827,0.4060685189616528,1.01018972481754,2.1857601217074256,0,3,0.1702708488800866,0.0567927396559895,0.3692259204498037,0.082628026254763,0.321082464759357,2,0.1122201984458846,0.2842063676230005,0.2842063676214762,0.2071408222752436,0.1122262440343951,1,0.1367565069225109,0.228158045132765,0.2491625842022226,0.2491663658133693,0.136756497929132,3,0.2322351130768852,0.1516467783722704,0.1516482698487139,0.232234668274241,0.2322351704278892,4,0.2255142196378085,0.1617277468033317,0.2255142181768635,0.1617295957021411,0.2255142196798549,4,0.2207371809149005,0.2207371809211956,0.1688953930202968,0.1688930642238359,0.2207371809197709,1,0.785,0.73,0.595,0.58,0.7258974358974358,0.6628787878787878,0.6222222222222221,0.5964583333333333,0.8717410549460085,0.0481434556904467,0.9519669477809724,1.5242807016591087e-12,0.9778696710438852,3.7816111466970614e-06,0.9874671828616013,5.7351003973638015e-08,0.9922157920933441,4.204642189975516e-11,0.99488679123385,1.4246936963502321e-12
1.933123258223291,-1.1121840875281324,1.1396789946317885,-0.8230725747528549,-2.2755895113024023,-1.793784700340415,0.0,0.0,2.579192903806645,0,3,0.0769788852120421,0.0553585462194254,0.4840966614459613,0.0954961978350197,0.2880697092875513,2,0.1259692187363407,0.3028800497876846,0.3028800497820986,0.1422910978606996,0.1259795838331764,1,0.1517228537833633,0.1962117352244212,0.2501650818325542,0.2501774910157471,0.151722838143914,3,0.2239237336649831,0.1641137685386456,0.1641163139674876,0.2239222601757409,0.2239239236531426,4,0.2187294093141985,0.1719043409441275,0.218729403188041,0.1719074370631211,0.2187294094905117,4,0.2150598982641085,0.2150598983010104,0.1774120698495007,0.1774082352927218,0.2150598982926582,1,0.915,0.89,0.66,0.71,0.7865476190476189,0.7213414634146341,0.6722580645161291,0.6108620689655172,0.8025158212447974,0.19602695215840998,0.9462546239134735,5.586031637250244e-12,0.9848342896136748,1.24091831928963e-05,0.9931694453116987,1.8998815948245706e-07,0.9958384156520279,1.7631321402866718e-10,0.9973200333376692,8.352207814255053e-12
0.7448979438408605,-2.3648105202117464,-1.1690189048109376,-0.6622521204196554,-0.9717779437320396,-0.3663726646371452,0.0,0.0,3.204108805170032,0,3,0.1269644065616221,0.0333015679753737,0.4265420642703045,0.0547162782375433,0.3584756829551561,2,0.0875608200505781,0.3185170439119327,0.3185170439092637,0.1878376437152548,0.0875674484129705,1,0.1162945137040124,0.2300064391854495,0.2686986833065248,0.268705861353367,0.1162945024506461,3,0.2435634015912428,0.1346542903269509,0.1346562813770471,0.2435625101780698,0.2435635165266893,4,0.2349342399460979,0.1475973550226178,0.2349342367110839,0.1475999282809973,0.2349342400392029,4,0.2286587170147934,0.2286587170312835,0.157013593058696,0.1570102558676756,0.2286587170275512,1,0.92,0.93,0.785,0.75,0.7888095238095237,0.73825,0.6646052631578947,0.6148333333333333,0.786303392690246,0.06806638131514842,0.9130019149694123,2.6689761511988763e-12,0.9597790291335498,7.178046842193364e-06,0.9767311613643854,1.1493544652130261e-07,0.985225935077534,9.310499593517818e-11,0.9901401150779716,3.73229225303362e-12
0.7203550385867188,-1.5337542485383735,0.3077701966705936,-1.0839759541004852,-1.3043969154356387,0.461008480618636,0.0,0.8659519511664803,1.763318899510217,0,3,0.0767651550966774,0.0370954375739584,0.4435800498177128,0.0806297960920223,0.3619295614196289,2,0.102910853505047,0.3255763582460803,0.3255763582419544,0.1430140059497062,0.1029224240572119,1,0.1317945929042918,0.2039126545624022,0.2662427158907216,0.2662554618318098,0.1317945748107744,3,0.2349350626057508,0.1475966231857171,0.1475996408087959,0.2349333958930206,0.2349352775067153,4,0.2278665045299496,0.1581983758521857,0.227866497615398,0.1582021172735133,0.2278665047289531,4,0.2227557185061644,0.2227557185476867,0.1658687765770811,0.165864067830779,0.2227557185382888,1,0.925,0.92,0.7,0.695,0.7869047619047619,0.7378947368421053,0.6498437499999999,0.6,0.7770926421682561,0.08165048839808392,0.9176265506421774,4.125866315263238e-12,0.9711884038339729,1.274594108818805e-05,0.985225640692028,2.149009644958344e-07,0.9906870815800697,1.9900348036117066e-10,0.9938284716734916,9.397899125573872e-12
