cluster_hard_3.0,mu_3.0_0,mu_3.0_1,mu_3.0_2,_maxu,_second,_margin
1,0.3010408773312749,0.3508459022208769,0.3481132204478482,0.3508459022208769,0.3481132204478482,0.002732681773028711
1,0.3167859431027563,0.3560682801862473,0.3271457767109963,0.3560682801862473,0.3271457767109963,0.028922503475250994
2,0.2929852951318098,0.3498186965702522,0.3571960082979379,0.3571960082979379,0.3498186965702522,0.007377311727685687
1,0.2840340968953377,0.3601310528458945,0.3558348502587678,0.3601310528458945,0.3558348502587678,0.004296202587126652
2,0.2787836720517898,0.3600783661042292,0.3611379618439809,0.3611379618439809,0.3600783661042292,0.001059595739751673
1,0.2994680812165601,0.3635117252972209,0.3370201934862189,0.3635117252972209,0.3370201934862189,0.026491531811002
2,0.2996371414299575,0.3366800301707306,0.3636828283993119,0.3636828283993119,0.3366800301707306,0.02700279822858126
2,0.2847492498553595,0.3509931214558578,0.3642576286887827,0.3642576286887827,0.3509931214558578,0.013264507232924883
1,0.2918139804444767,0.3642953320178364,0.3438906875376868,0.3642953320178364,0.3438906875376868,0.020404644480149614
2,0.2862464873993576,0.3480274835145807,0.3657260290860616,0.3657260290860616,0.3480274835145807,0.017698545571480928
1,0.3135358395956729,0.3688322587554887,0.3176319016488385,0.3688322587554887,0.3176319016488385,0.05120035710665022
2,0.2747169395347997,0.3559422399453878,0.3693408205198125,0.3693408205198125,0.3559422399453878,0.013398580574424668
1,0.2835426720144518,0.3700817670344596,0.3463755609510886,0.3700817670344596,0.3463755609510886,0.023706206083370984
2,0.2759210107201012,0.3501032614442604,0.3739757278356384,0.3739757278356384,0.3501032614442604,0.023872466391378022
2,0.2840715935418115,0.3402984372133135,0.3756299692448749,0.3756299692448749,0.3402984372133135,0.03533153203156142
2,0.2776950250041975,0.3440503401520782,0.3782546348437241,0.3782546348437241,0.3440503401520782,0.03420429469164593
1,0.2783595244174739,0.3801095309666816,0.3415309446158445,0.3801095309666816,0.3415309446158445,0.03857858635083711
0,0.3833820691257402,0.368993462167724,0.2476244687065357,0.3833820691257402,0.368993462167724,0.014388606958016192
2,0.2787299890872265,0.3367044436759442,0.384565567236829,0.384565567236829,0.3367044436759442,0.04786112356088479
1,0.2850593342932118,0.3883085005018331,0.3266321652049551,0.3883085005018331,0.3266321652049551,0.06167633529687799
2,0.2683733599701891,0.342645162978708,0.388981477051103,0.388981477051103,0.342645162978708,0.04633631407239497
2,0.2893957803979756,0.3204875362773495,0.3901166833246748,0.3901166833246748,0.3204875362773495,0.06962914704732531
2,0.277961541788924,0.3305763864809694,0.3914620717301067,0.3914620717301067,0.3305763864809694,0.060885685249137345
1,0.2902364107078745,0.3914676154558371,0.3182959738362884,0.3914676154558371,0.3182959738362884,0.0731716416195487
1,0.332143576770908,0.3934852066255913,0.2743712166035006,0.3934852066255913,0.332143576770908,0.06134162985468328
1,0.2969821335914932,0.3942301327371189,0.308787733671388,0.3942301327371189,0.308787733671388,0.08544239906573087
1,0.2934887872465941,0.3978447366756621,0.3086664760777436,0.3978447366756621,0.3086664760777436,0.0891782605979185
0,0.3988539438554995,0.3785544466363956,0.2225916095081049,0.3988539438554995,0.3785544466363956,0.0202994972191039
1,0.3321985486898542,0.3991471249139924,0.2686543263961531,0.3991471249139924,0.3321985486898542,0.06694857622413819
2,0.270588345137218,0.3293523993652439,0.4000592554975382,0.4000592554975382,0.3293523993652439,0.07070685613229427
0,0.4007475647242598,0.3650370581690373,0.2342153771067029,0.4007475647242598,0.3650370581690373,0.03571050655522251
0,0.4026326695653396,0.3650620968417772,0.2323052335928831,0.4026326695653396,0.3650620968417772,0.0375705727235624
0,0.4047457602116776,0.3696875172318921,0.2255667225564304,0.4047457602116776,0.3696875172318921,0.03505824297978549
2,0.2811937105363538,0.3123786372803698,0.4064276521832763,0.4064276521832763,0.3123786372803698,0.09404901490290651
1,0.3326352522003152,0.4065211844717543,0.2608435633279305,0.4065211844717543,0.3326352522003152,0.07388593227143908
1,0.3330978547090127,0.4095968663140578,0.2573052789769295,0.4095968663140578,0.3330978547090127,0.07649901160504508
1,0.3327011130970859,0.4098951622102934,0.2574037246926206,0.4098951622102934,0.3327011130970859,0.07719404911320749
2,0.2784638368107728,0.3097939735240451,0.411742189665182,0.411742189665182,0.3097939735240451,0.10194821614113692
2,0.2651557450809217,0.3196335874472928,0.4152106674717854,0.4152106674717854,0.3196335874472928,0.09557708002449261
0,0.4165003459487913,0.3932869791386714,0.1902126749125371,0.4165003459487913,0.3932869791386714,0.02321336681011993
1,0.3321311564437537,0.4165035752981141,0.2513652682581321,0.4165035752981141,0.3321311564437537,0.08437241885436042
0,0.4178802118597308,0.3714488900282188,0.2106708981120503,0.4178802118597308,0.3714488900282188,0.046431321831511996
0,0.4196144538549366,0.3840042819263916,0.1963812642186718,0.4196144538549366,0.3840042819263916,0.03561017192854504
1,0.3323707439375106,0.4244557919611634,0.2431734641013259,0.4244557919611634,0.3323707439375106,0.0920850480236528
2,0.2546851667100281,0.3204247375770671,0.4248900957129047,0.4248900957129047,0.3204247375770671,0.10446535813583763
0,0.4265334479485306,0.3625779442581274,0.210888607793342,0.4265334479485306,0.3625779442581274,0.0639555036904032
0,0.4277171726192821,0.3511319619692465,0.2211508654114713,0.4277171726192821,0.3511319619692465,0.0765852106500356
2,0.258373366054581,0.313410607150511,0.4282160267949078,0.4282160267949078,0.313410607150511,0.11480541964439678
0,0.4292499461161243,0.4079804363986152,0.1627696174852603,0.4292499461161243,0.4079804363986152,0.021269509717509127
0,0.4301704785072867,0.4262582812327488,0.1435712402599644,0.4301704785072867,0.4262582812327488,0.0039121972745378986
1,0.3325203924960144,0.4303058332762109,0.2371737742277745,0.4303058332762109,0.3325203924960144,0.09778544078019652
0,0.4307720124034245,0.3494954398578472,0.2197325477387282,0.4307720124034245,0.3494954398578472,0.0812765725455773
0,0.4308344044072448,0.3745068597898259,0.1946587358029294,0.4308344044072448,0.3745068597898259,0.0563275446174189
2,0.2580237861075061,0.3108599503079343,0.4311162635845595,0.4311162635845595,0.3108599503079343,0.12025631327662523
1,0.3518975478280636,0.4313249496565884,0.2167775025153477,0.4313249496565884,0.3518975478280636,0.07942740182852481
2,0.2755638982656266,0.2925912539546256,0.4318448477797476,0.4318448477797476,0.2925912539546256,0.13925359382512198
0,0.431978337038305,0.3456220053070445,0.2223996576546502,0.431978337038305,0.3456220053070445,0.0863563317312605
1,0.418746669007723,0.4337719753088229,0.147481355683454,0.4337719753088229,0.418746669007723,0.015025306301099883
1,0.349665937989302,0.4343296042351985,0.2160044577754994,0.4343296042351985,0.349665937989302,0.0846636662458965
0,0.4368249551727484,0.3900355869901675,0.173139457837084,0.4368249551727484,0.3900355869901675,0.04678936818258089
0,0.4368252350750174,0.414803403265526,0.1483713616594566,0.4368252350750174,0.414803403265526,0.02202183180949141
0,0.4375321169319477,0.3984924239240759,0.1639754591439764,0.4375321169319477,0.3984924239240759,0.0390396930078718
0,0.4378418573792127,0.3789310004005185,0.1832271422202687,0.4378418573792127,0.3789310004005185,0.05891085697869419
0,0.4387269250006785,0.3585648091096208,0.2027082658897006,0.4387269250006785,0.3585648091096208,0.0801621158910577
2,0.2588571325972318,0.3023903763138524,0.4387524910889158,0.4387524910889158,0.3023903763138524,0.13636211477506338
2,0.2785355685139681,0.2821007626310789,0.4393636688549529,0.4393636688549529,0.2821007626310789,0.157262906223874
1,0.3858653545477061,0.4394581493595015,0.1746764960927924,0.4394581493595015,0.3858653545477061,0.05359279481179541
1,0.4235622267161719,0.439646459470761,0.1367913138130671,0.439646459470761,0.4235622267161719,0.01608423275458909
0,0.4399849870759647,0.4224828086499766,0.1375322042740587,0.4399849870759647,0.4224828086499766,0.017502178425988058
2,0.2841086863603326,0.2755600006195832,0.440331313020084,0.440331313020084,0.2841086863603326,0.1562226266597514
0,0.4410690911538615,0.4163040788592307,0.1426268299869078,0.4410690911538615,0.4163040788592307,0.024765012294630795
0,0.4414411392041025,0.3473093502975254,0.2112495104983721,0.4414411392041025,0.3473093502975254,0.09413178890657709
2,0.2911940322212152,0.2673170647024966,0.4414889030762881,0.4414889030762881,0.2911940322212152,0.15029487085507287
1,0.332861972166546,0.4416248145105587,0.2255132133228952,0.4416248145105587,0.332861972166546,0.10876284234401268
