0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0
-0.7307764715440609,1.1958830947769106,-2.3781172383225497,0.3068161047946144,0.5667515600971613,0,2,0.00013492226815821316,0.00011402994856957575,0.9997510477832723,2,0.0030871020291213472,0.9940494755590866,0.0028634224117919014,1,0.9720414311059076,0.013787239313041209,0.014171329581051285,0,0.038307973269894456,0.9233840929528384,0.03830793377726702,1,0.07775906090654287,0.8444818931101558,0.07775904598330136,1,0.33334136366230094,0.3333210479240553,0.33333758841364375,0
-0.670747264481217,0.2495069720792393,-2.865509827105916,2.1403925449096226,0.0222931818539621,0,2,0.00777507253598726,0.009478061883346862,0.9827468655806658,2,0.04742876453805419,0.9004887114220628,0.05208252403988303,1,0.7921463394962822,0.10562753855870859,0.10222612194500914,0,0.15175532833643934,0.6964891671948691,0.1517555044686916,1,0.18979618403582138,0.6204075933769914,0.1897962225871873,1,0.3333391658673428,0.3333244102499748,0.3333364238826824,0
-2.461282740058896,0.69149295456701,-2.7684581155250427,0.05695906795624,0.0683561441283872,0,2,0.013617849479071674,0.013194088989823377,0.9731880615311048,2,0.06263107079499229,0.8754118518538566,0.061957077351151045,1,0.7660093112219581,0.1167517807239216,0.11723890805412011,0,0.16169487533545432,0.6766102780316142,0.16169484663293157,1,0.1963846555422501,0.6072306962122067,0.19638464824554305,1,0.3333393615451827,0.3333241108821382,0.33333652757267923,0
0.3627440246926577,-0.3053280226957748,-2.9437769979496182,1.7772395815082185,0.0,0,2,0.017882482808302392,0.022438724231424737,0.9596787929602729,2,0.07398473258630983,0.8437777578983207,0.08223750951536955,1,0.7300075218266404,0.1374880302149648,0.1325044479583947,0,0.17811876969134727,0.6437622269403944,0.17811900336825826,1,0.20997886768877802,0.5800422162867933,0.20997891602442856,1,0.3333389703225242,0.33332470940524317,0.33333632027223264,0
-0.993906275456058,3.0889931877784527,-3.4616109510179367,1.9564574950332656,0.2241515944631854,0,2,0.012255434772418073,0.010397120489438746,0.9773474447381431,2,0.062237566619692486,0.8798607748224662,0.05790165855784139,1,0.7619259907732316,0.11750690834720962,0.12056710087955876,0,0.16777467533428475,0.6644508083354873,0.1677745163302279,1,0.20477260880297973,0.5904548180369291,0.20477257316009118,1,0.3333385461172685,0.33332535837904453,0.33333609550368704,0
-2.3356855475588927,1.388145065452695,-4.501216877531292,0.1959020985553249,0.0,0,2,0.016558509318725375,0.014591979316896667,0.968849511364378,2,0.07368416375343428,0.8566383901850796,0.06967744606148613,1,0.7352071826548945,0.13105978397440732,0.13373303337069822,0,0.17966380555232178,0.6406725241699915,0.1796636702776866,1,0.21450986135345812,0.5709803071844155,0.21450983146212643,1,0.33333823138190954,0.33332583988649334,0.3333359287315972,0
0.2250979304622481,1.2054676523329555,-2.862365341307117,-0.1633640514129163,0.0,0,2,0.003931160305712144,0.0032438721163365243,0.9928249675779512,2,0.030695605446582657,0.9411300158391762,0.028174378714240975,1,0.8548641697621779,0.07145092596329343,0.07368490427452849,0,0.1166124837213162,0.7667751656971388,0.11661235058154486,1,0.15561271989440947,0.6887745930213077,0.15561268708428275,1,0.3333403895656056,0.33332253815162177,0.33333707228277254,0
-1.7716087074514388,0.5204375409179477,-1.6269636430150252,0.738056232582701,0.0,0,2,0.011263687909413468,0.013399767439940192,0.9753365446506463,2,0.051558238432811924,0.8922179971282072,0.05622376443898102,1,0.8014310567433772,0.10081771525274115,0.09775122800388167,0,0.1373621433072573,0.7252755629938348,0.1373622936989081,1,0.16867787185148003,0.6626442241485145,0.1686779040000055,1,0.33334091901149904,0.3333217281754054,0.33333735281309546,0
-0.9322506105519494,4.0850181984918965,-2.3435760165228734,1.3597645184417546,0.6331839466161677,0,2,0.03908105686336832,0.027377824491735592,0.9335411186448962,2,0.1096611075913344,0.7968409794142561,0.09349791299440947,1,0.6839465068023355,0.1535658090099022,0.16248768418776238,0,0.19764045298226127,0.6047195009746934,0.19764004604304533,1,0.22592507000838713,0.5481499442992334,0.22592498569237943,1,0.33333865410363167,0.333325193160728,0.33333615273564027,0
0.984153583528616,0.799986650633085,-2.1299438917539217,0.2707304245973065,0.0,0,2,0.020448345730496,0.019558893877944707,0.9599927603915592,2,0.0740183163156987,0.8532198603651606,0.07276182331914069,1,0.7534684038220271,0.12288029422154706,0.12365130195642578,0,0.16021860716400652,0.6795628257552764,0.1602185670807172,1,0.18774060717745836,0.6245187952280804,0.1877405975944613,1,0.3333408802266587,0.3333217875039006,0.3333373322694406,0
