0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
2.403113378742207,-8.026738718057608,0,2,0.0003143762663677,0.951725119603735,0.0479605041298973,1,0.1328526020798489,0.0058077469865104,0.8613396509336406,2,0.1998327748857073,0.0205841181389353,0.7795831069753573,2,0.2447776421640605,0.7141932844563036,0.0410290733796358,1,0.06290076347983,0.2742376506041383,0.6628615859160317,2,0.2938238332856051,0.6222978324593127,0.0838783342550821,1,1.0,1.0,1.0,0.99,0.9546176470588237,0.9315789473684212,0.9135294117647059,0.8837134502923977,0.17776972488017748,0.9037646154738377,0.38834042483349346,0.7284870488537918,0.5423493283124718,0.57975033208965,0.6516632207509941,0.4694156422922431,0.7294248537949306,0.38862393531189343,0.7854724301644438,0.3284739991737076
3.1207863771770503,-11.253349236371806,0,2,0.0002385667114616,0.981675898449726,0.0180855348388121,1,0.0753745436455643,0.0050871027382362,0.9195383536161994,2,0.1389734202035565,0.0196107698564289,0.8414158099400146,2,0.1911771502113276,0.7677888272430095,0.0410340225456631,1,0.064698535084334,0.2299851689522974,0.7053162959633684,2,0.2580220172721677,0.6542914224194083,0.0876865603084239,1,1.0,1.0,1.0,1.0,0.9546176470588237,0.9315789473684212,0.9135294117647059,0.8910233918128655,0.08439357997514618,0.9635903636109139,0.27203780346583334,0.8441638099706351,0.4520704298665174,0.7024423897364581,0.5918649979927147,0.5766116770316818,0.6930528657777324,0.47533112701107105,0.76507884874439,0.39626940514724057
0.4754111779922358,-11.400258464224464,0,2,4.696584257467616e-05,0.9851321804072034,0.0148208537502218,1,0.0660318755039788,0.0018319725650546,0.9321361519309664,2,0.1261850246744191,0.0093317656305501,0.8644832096950307,2,0.1779993615702163,0.7990053880017987,0.0229952504279849,1,0.0404165141574892,0.2182522830727702,0.7413312027697406,2,0.2484646132208266,0.692352316674605,0.0591830701045684,1,1.0,1.0,0.995,0.995,0.9546176470588237,0.9315789473684212,0.9099705882352941,0.8876315789473684,0.07067652095658308,0.9703113266569816,0.23347846457501023,0.8661042764269876,0.39205141349158734,0.7382981850206116,0.5218021319227132,0.6210060264315823,0.6223905050538502,0.5230789196969704,0.6989216002398817,0.44388770345377837
2.8019051871863154,-8.550864322518358,0,2,0.000238620742408,0.9726945686678516,0.0270668105897406,1,0.0959003610419975,0.0050415986200502,0.8990580403379522,2,0.1617847476022859,0.0190518659711683,0.8191633864265457,2,0.2111053507591949,0.7495858345119518,0.039308814728853,1,0.0614833185923943,0.2457869405879124,0.6927297408196931,2,0.270037853180096,0.6469586345233581,0.0830035122965458,1,1.0,1.0,1.0,0.985,0.9546176470588237,0.9315789473684212,0.9135294117647059,0.8790643274853802,0.11525054476907523,0.9456277580781111,0.31600782204675937,0.8031576792959547,0.48565416028779457,0.6573786388242598,0.61133911597125,0.5384804837527569,0.7015199571175321,0.4469428002317807,0.7662847257672413,0.3769207813432621
2.519664844857396,-10.767759990142013,0,2,5.625306334969313e-05,0.9934095791016412,0.0065341678350092,1,0.0412458360270073,0.0021347699989139,0.9566193939740788,2,0.0935770292909871,0.0108905436452922,0.8955324270637206,2,0.1454306146009554,0.8277396776084385,0.0268297077906061,1,0.0469106264667717,0.1889179719334254,0.7641714015998028,2,0.222935062275833,0.7089380770135862,0.0681268607105807,1,1.0,1.0,1.0,1.0,0.9546176470588237,0.9315789473684212,0.9135294117647059,0.8910233918128655,0.03640104403366764,0.986875411266632,0.17026342467140654,0.9153735579470715,0.33652924896326875,0.8019553977727335,0.48603542619998125,0.6823090630074831,0.6042882099974082,0.5752534296663774,0.6931271862989373,0.4860030147377532
1.8222911320562205,-11.797804299753436,0,2,0.000105698776686,0.9858271711189892,0.0140671301043244,1,0.0646575321476664,0.0030716399327093,0.9322708279196243,2,0.1256292226754195,0.0137332533582959,0.8606375239662845,2,0.1785725188378361,0.7900659515874958,0.0313615295746679,1,0.0523491964979068,0.2195093506496809,0.7281414528524123,2,0.2498978372547644,0.6762957929102191,0.0738063698350163,1,1.0,1.0,1.0,1.0,0.9546176470588237,0.9315789473684212,0.9135294117647059,0.8910233918128655,0.06828670990763293,0.9717600410146648,0.23686922630088278,0.867613295771958,0.4083890223649033,0.7350083012908649,0.5483162465286748,0.6114934327496597,0.6538121420027341,0.5086321022027314,0.7312974951147224,0.42639795565545474
1.4707364457057084,-9.756809082228951,0,2,1.233853062792412e-07,0.9999615490231492,3.832759154447189e-05,1,0.001837102359498,5.160035361852638e-05,0.9981112972868832,2,0.0111535102230609,0.0008330742604404,0.9880134155164986,2,0.0315517338997796,0.9643399611146368,0.0041083049855835,1,0.0113964691591094,0.0611698518151783,0.927433679025712,2,0.0953844111711251,0.8817931972983042,0.0228223915305706,1,1.0,1.0,1.0,0.995,0.9546176470588237,0.9315789473684212,0.9135294117647059,0.8891764705882355,0.000391566138790667,0.9999232214316047,0.012715371022379855,0.9962741949273852,0.06186665679394119,0.9768599052934377,0.15167990037354517,0.9327882272148572,0.2655850192668289,0.8662638272105337,0.38351530799752076,0.7864087861271791
1.8560717951796764,-10.525843362221073,0,2,7.126679520025996e-06,0.998651241865907,0.0013416314545728,1,0.0157060638995923,0.0006019749150428,0.9836919611853646,2,0.0489577125298039,0.0045811971853845,0.9464610902848114,2,0.0924531522633361,0.89317674546876,0.0143701022679038,1,0.0293932581359107,0.1363276608595031,0.8342790810045861,2,0.1751457074142156,0.7773922010153635,0.0474620915704206,1,1.0,1.0,1.0,0.995,0.9546176470588237,0.9315789473684212,0.9135294117647059,0.8850872093023257,0.009380639401825019,0.9973096104113343,0.07816821812861013,0.9679858972857723,0.20430169514107682,0.8975033777550075,0.34771633373528876,0.800723593205424,0.4792316840148699,0.697951420145083,0.587595176276767,0.602246493601148
2.98468724286387,-9.303398808025394,0,2,0.0001424555773399,0.9856299927532582,0.0142275516694016,1,0.065935194423089,0.0037516596124059,0.9303131459645052,2,0.1269417937613912,0.0158308312178617,0.8572273750207472,2,0.1786287588539589,0.7865773830472347,0.0347938580988063,1,0.0565705337230848,0.217888171357954,0.7255412949189611,2,0.2467608669375211,0.6749395512194177,0.0782995818430611,1,1.0,1.0,1.0,1.0,0.9546176470588237,0.9315789473684212,0.9135294117647059,0.8910233918128655,0.0692069859194272,0.9714024410838566,0.24343314129901406,0.8643779515414162,0.418437242366705,0.730285581259356,0.5583007663179835,0.6079486241932758,0.6619974778724204,0.5076531235610071,0.7373733324915449,0.42817868428189665
2.4825233501974737,-10.69979491636837,0,2,4.816591407971519e-05,0.9941524179684278,0.0057994161174926,1,0.0384051743102754,0.0019438782336483,0.9596509474560764,2,0.089250332862876,0.0102201975001665,0.9005294696369575,2,0.1407045147763164,0.8336657351619944,0.0256297500616891,1,0.0453233772781199,0.1844504384839218,0.7702261842379583,2,0.21898128610554,0.7146954520707586,0.0663232618237013,1,1.0,1.0,1.0,1.0,0.9546176470588237,0.9315789473684212,0.9135294117647059,0.8910233918128655,0.032929036060954764,0.9883530018509352,0.16097008308414412,0.921245773145801,0.32481909722262736,0.8112791367740815,0.47469419863800083,0.692961220385678,0.5944786435566086,0.5857757457540365,0.6850429045857758,0.49571416596521856
