0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
2.835318532288463,-2.437642931874244,0,0,0.0400313246771708,0.003109371714076,0.9568593036087528,2,0.1151141568028368,0.022132565284417,0.8627532779127461,2,0.168534722881269,0.0489800992947092,0.7824851778240217,2,0.2055643690566945,0.0756037615608105,0.7188318693824949,2,0.2328383437130305,0.6673952476118538,0.0997664086751155,1,0.2538718428896451,0.6249753671846595,0.1211527899256953,1,0.965,0.855,0.675,0.58,0.8301428571428572,0.7383424408014573,0.6297674418604651,0.5599999999999999,0.17201011682923903,0.9168279789315821,0.41922277631308574,0.7476391211099094,0.5823383697112969,0.6139504549427527,0.6897211703029127,0.5132675003258004,0.7638469118926636,0.4345569038988233,0.8169599942486097,0.3711035242950144
1.6316403440444531,0.0378035832721318,0,0,0.3999201639608253,0.0029156224125851,0.5971642136265896,2,0.455848703028452,0.0192499776587085,0.5249013193128393,2,0.4832019297665152,0.0445817351516012,0.4722163350818835,0,0.4895000222848983,0.0711424506393533,0.4393575270757482,0,0.485752019047972,0.4186064279341113,0.0956415530179167,0,0.4776823301080141,0.4050710529227548,0.117246616969231,0,0.585,0.6,0.64,0.69,0.6075476603119584,0.5969947735191637,0.5966495726495726,0.603348623853211,0.6293569427892035,0.19724404966576425,0.7031386894095398,0.06905261628438736,0.7686274787850601,0.010985594684631728,0.818364275894151,0.050142495209150095,0.8554046896225395,0.0671455911138607,0.8831971458074359,0.07261127718525928
1.1645115471639207,-2.6927444351096974,0,0,0.0498520139203125,0.0210277192373416,0.9291202668423458,2,0.1384861253071774,0.0762882395382008,0.7852256351546217,2,0.2045321382032075,0.1267984545589573,0.668669407237835,2,0.2469879698639013,0.1641393083444783,0.5888727217916203,2,0.2743344042985306,0.5344393565993938,0.1912262391020756,1,0.2924158327303427,0.4963013432297114,0.2112828240399458,1,1.0,0.94,0.84,0.805,0.8452930728241562,0.7743490054249549,0.6949715370018975,0.6435232067510548,0.27216563421489015,0.8792682529220334,0.6007103939220995,0.6467395098474443,0.7787767275432995,0.4641372690346275,0.8682160572384757,0.341884751927719,0.9157164995180697,0.26010495230086317,0.9427296170254875,0.2038855104993687
3.0033674300540443,-3.1988644335688363,0,0,0.1117388172423736,0.0573116056655212,0.8309495770921049,2,0.1934136088777392,0.1225495281389935,0.6840368629832672,2,0.2330873162766369,0.163141810254027,0.6037708734693361,2,0.256784237665049,0.1902822567060489,0.5529335056289021,2,0.2729653978039712,0.5170593205996202,0.2099752815964086,1,0.2848661496126448,0.4900576880148092,0.2250761623725459,1,0.95,0.77,0.58,0.44,0.8214673913043478,0.6930459770114943,0.601581508515815,0.5200431034482759,0.5121319871630813,0.7192107598497314,0.7598525323680613,0.490623254105528,0.8555265834579734,0.3706835571926992,0.9033679054391796,0.2961492679638531,0.9313516416847922,0.244093922795649,0.9492896951556539,0.20519153840216442
2.5670553921621204,-1.318620842006224,0,0,0.0048843795814908,2.2194879164248588e-05,0.9950934255393448,2,0.0314724464878483,0.0009649734860328,0.9675625800261188,2,0.0765544272248532,0.0055119127369639,0.9179336600381828,2,0.1304030241204364,0.0152730607924095,0.854323915087154,2,0.1828149636077548,0.7877826960065981,0.029402340385647,1,0.2271904290180901,0.7270449703873978,0.0457646005945121,1,0.86,0.725,0.675,0.63,0.748649373881932,0.6488440860215055,0.5932303370786517,0.560327868852459,0.02833175696955803,0.990209045957854,0.13422178489911418,0.9360901335382705,0.2767085313886733,0.8413792328133296,0.42237198332522924,0.7239208909667176,0.5481995765116383,0.6049677323988434,0.6459019071283687,0.4998545413693077
3.54404367654306,-1.2944791362014167,0,2,0.765587304836475,0.0006902847418902,0.2337224104216346,0,0.6570974372395989,0.0079085948900046,0.3349939678703962,0,0.5840859555750314,0.0232814072615626,0.3926326371634059,0,0.537432845377413,0.0423132691383478,0.4202538854842393,0,0.5060892263116507,0.4322406655346507,0.0616701081536986,0,0.4839934260343032,0.4361268100748144,0.0798797638908825,0,0.67,0.645,0.63,0.675,0.6346794871794872,0.5895185185185186,0.5796955719557195,0.5878060263653484,0.4999630800696963,0.5318648944148403,0.6194815905930611,0.3221034693692027,0.6996757201646706,0.1914533184116255,0.7571902270014409,0.11717895989317367,0.8001276423744828,0.07384856077699997,0.8328768467160416,0.04786661595948877
2.1263814549596862,-0.5885198968101137,0,0,0.2022763468130494,0.0006577529256066,0.7970659002613439,2,0.3273414183395061,0.0080222462617396,0.6646363353987543,2,0.4072143857091647,0.0243568861292509,0.5684287281615843,2,0.4482440072915415,0.0448044426988132,0.5069515500096452,2,0.4666963531512392,0.4677207884052921,0.0655828584434685,1,0.4728695269090358,0.4420722179957487,0.0850582550952153,0,0.705,0.68,0.705,0.72,0.6696354166666665,0.6135372340425531,0.6088958707360861,0.5961475409836064,0.46319338353413914,0.5947895534482945,0.61512580119354,0.33729491705924824,0.7076434070917097,0.1612143424524196,0.7675220023338766,0.05870754271810369,0.8098838530618409,0.00102443525405288,0.8416287421642766,0.03079730891328708
6.341933515947213,-1.802261582289797,0,2,0.691678723517095,0.0491879353246983,0.2591333411582066,0,0.5619145089239428,0.1113458275466229,0.3267396635294342,0,0.4895437447375838,0.1560757224815182,0.3543805327808979,0,0.4479629921832294,0.1867169909881525,0.365320016828618,0,0.4222714136605824,0.3692472432660628,0.2084813430733547,0,0.4053710280546663,0.3700013455298791,0.2246276264154546,0,0.915,0.915,0.905,0.91,0.8143040293040293,0.7393115942028986,0.6967166979362102,0.678142857142857,0.6854759634418215,0.43254538235888845,0.8499774778064062,0.2351748453945086,0.9167910741463482,0.13516321195668585,0.9475098992198685,0.0826429753546114,0.9637605094002006,0.05302417039451962,0.973358019407198,0.03536968252478717
2.98726394648712,-2.514765163517022,0,0,0.0642375064206715,0.0056087340623942,0.9301537595169342,2,0.1490203669952113,0.0309947211449914,0.8199849118597972,2,0.199271502210405,0.0616460098685573,0.7390824879210377,2,0.231252765562217,0.0896836616332406,0.6790635728045424,2,0.2537979468106117,0.6322720500708477,0.1139300031185405,1,0.2708087476193439,0.5944520588449558,0.1347391935357002,1,0.955,0.82,0.665,0.56,0.8253052064631956,0.7217235188509874,0.6377832031249999,0.560180412371134,0.24827991080745987,0.8659162530962627,0.5043649737694113,0.6709645448645859,0.6523392211912963,0.5398109857106327,0.7443069361453868,0.44781080724232547,0.8058743179918038,0.37847410326023606,0.8492765704826746,0.32364331122561185
3.8570786273624376,-1.365658314089659,0,2,0.8237685551862447,0.0012043668133896,0.1750270780003654,0,0.695740962297434,0.0119045934553193,0.2923544442472466,0,0.6050190270345,0.0324149307730035,0.3625660421924966,0,0.5467400438377309,0.0558552560706398,0.3974047000916293,0,0.5082367304888423,0.413451746636961,0.0783115228741966,0,0.4816992683888748,0.4197891661138919,0.098511565497233,0,0.78,0.755,0.765,0.755,0.7142935779816515,0.648743119266055,0.6216636197440584,0.6103942307692307,0.43039360207009836,0.6487414771858793,0.6050184989094701,0.4033865180501874,0.7127312911102577,0.24245298484200334,0.7809659199686174,0.14933534374610158,0.827051921454248,0.09478498385188133,0.8597544709355012,0.06191010227498289
3.3390313268665723,-2.0954719277473925,0,0,0.1509593951127368,0.0032557479061879,0.8457848569810753,2,0.2356169174496284,0.0205725826927415,0.74381049985763,2,0.267841504731762,0.0444117381573951,0.6877467571108429,2,0.2848432489347761,0.0679812372573239,0.6471755138078998,2,0.2960909491804739,0.6145910085352823,0.0893180422842438,1,0.3046876499917355,0.5870805190247661,0.1082318309834984,1,0.81,0.64,0.5,0.565,0.7252862254025045,0.6303860294117646,0.5688537549407116,0.5389158163265306,0.40572375743695793,0.6948254618683385,0.5831357674824036,0.5081935824080016,0.6814054265033396,0.4199052523790809,0.7482989605832407,0.36233226487312375,0.796735226194367,0.31850005935480835,0.8332675741844559,0.2823928690330306
2.171288207742621,-1.180940848191444,0,0,0.0054445993750448,4.126021690671717e-05,0.9945141404080484,2,0.0457455817625848,0.0019368408562895,0.9523175773811254,2,0.1266177841081554,0.0115199508397482,0.8618622650520964,2,0.2091664561138532,0.0294836139273725,0.7613499299587743,2,0.2714795318760823,0.6775020780266588,0.0510183900972588,1,0.3132310339927727,0.6144349322216791,0.072334033785548,1,0.905,0.84,0.76,0.77,0.7951154529307284,0.6970178571428572,0.634196261682243,0.614718574108818,0.031194573823145843,0.9890695410330036,0.18180711539561487,0.9065719956185406,0.40160816457719645,0.735244480943941,0.5814210465624513,0.5521834738449211,0.7004862709384835,0.40602254615057654,0.7762951933815778,0.3012038982289064
5.246577175905532,-1.406163601494838,0,2,0.8126057423250763,0.0111899913272665,0.1762042663476571,0,0.6673471624841651,0.0482636665952374,0.2843891709205974,0,0.5711315423377025,0.0890958135535864,0.3397726441087112,0,0.51181755192981,0.1230891611983657,0.3650932868718242,0,0.4739197431582352,0.3762464373811397,0.1498338194606249,0,0.4484893399213031,0.3806038046206273,0.1709068554580695,0,0.93,0.915,0.935,0.9,0.8194283121597096,0.7412976406533575,0.7091213768115943,0.673810861423221,0.4776999995246179,0.6364014759774193,0.7043342467894873,0.38295799156356775,0.82115044811329,0.23135889822899125,0.8815944638871673,0.14672426505798586,0.9157806661340123,0.09767330577709549,0.9368386839518407,0.06788553530067576
4.446933778592637,-3.016882746199232,0,0,0.3736823712157975,0.0872917706362836,0.5390258581479188,2,0.3672904649664119,0.14735158228092,0.4853579527526679,2,0.3543701746780907,0.1832350530389979,0.4623947722829115,2,0.3467843996086741,0.2068039571396433,0.4464116432516825,2,0.3427048328699648,0.4336649101617666,0.2236302569682685,1,0.3406239172255115,0.4229858518667642,0.2363902309077243,1,0.695,0.585,0.51,0.56,0.6623956442831216,0.6237999999999999,0.574488188976378,0.5663302752293577,0.8317841970303751,0.1653434869321213,0.9110561934376572,0.11806748778625603,0.9423136826049581,0.1080245976048208,0.9586817857933889,0.0996272436430084,0.9687331750036264,0.09096007729180183,0.9755277370662988,0.08236193464125269
4.507356878656499,0.8231087789235478,0,2,0.952054867995356,0.0015105561998442,0.0464345758047995,0,0.8422353542006392,0.0161313005035002,0.1416333452958605,0,0.7362175852324657,0.0442793123994962,0.2195031023680381,0,0.6538594262059028,0.0757709023753477,0.2703696714187495,0,0.593329313794834,0.3018778521001928,0.1047928341049732,0,0.5489380930134684,0.3213566243269228,0.1297052826596086,0,1.0,0.945,0.87,0.845,0.8525678119349006,0.7965189873417722,0.7431941923774955,0.6963653136531367,0.18125516182642562,0.9056202921905565,0.44420251551286927,0.7006020089047788,0.6338294371562214,0.5167144828644277,0.7527011506106421,0.38348975478715325,0.8262048577278013,0.2914514616946412,0.87288614502427,0.2275814686865456
