0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
-0.1983554529023811,-11.049510552909965,5.676242100200965,-1.68305938142544,0.0,0,1,0.0002190281958674,0.996974640654531,0.0001438754527461,0.0026624556968553,1,0.003898942914023,0.9682150186904972,0.0050791276231891,0.0228069107722906,1,0.9067402162581926,0.0162636748974829,0.0572608245189524,0.0197352843253721,0,0.0408119433134951,0.0930677225102774,0.8310963902671975,0.0350239439090299,2,0.7573333112830437,0.0556440399591048,0.1238424585528606,0.0631801902049907,0,0.0752542012466275,0.0839365770130615,0.1483296323970817,0.6924795893432293,3,1.0,1.0,1.0,1.0,0.9942857142857143,0.9803225806451613,0.9735638297872341,0.9675789473684212,0.015814510415924164,0.9943121849576757,0.11971411905097039,0.9454081079182066,0.28637361566380026,0.8494793917392401,0.44917036007708766,0.7380286677569201,0.5802589421654504,0.6334908527301831,0.6781915491313636,0.5441499569461477
-1.1737083502619536,-8.805351440696132,5.205174616073558,0.9030616996785594,0.1180419645059857,0,1,6.280579130233435e-05,0.9976170465208084,3.1001881205979466e-05,0.0022891458066833,1,0.0014793771066317,0.9760138940327014,0.0023049979168389,0.0202017309438279,1,0.9255142960917178,0.0084107067592018,0.0544443318040914,0.0116306653449887,0,0.0280039863014994,0.0926463933095484,0.8576697110983431,0.0216799092906089,2,0.7877123971887041,0.0384368346233956,0.1263324790358362,0.0475182891520638,0,0.0558031176022455,0.0669207709627875,0.1531370539425536,0.7241390574924133,3,1.0,1.0,1.0,1.0,0.9942857142857143,0.9803225806451613,0.9735638297872341,0.9675789473684212,0.012426415061481863,0.9953279007141251,0.09100543883965391,0.9558121630888735,0.23234401539220265,0.8710699642876264,0.3861195325107201,0.7650233177887947,0.518904154961145,0.6613799181528679,0.6225916468900007,0.5710020035498596
-1.6656264356866086,-9.182053952198345,5.851574076120087,-0.9062310218849808,0.0,0,1,0.0001517693919098,0.9966699737983054,8.785278581726368e-05,0.0030904040239674,1,0.0028544624877042,0.9684070619123856,0.0040253405621399,0.0247131350377701,1,0.9079030166909502,0.0132534352477229,0.0618020202277352,0.0170415278335916,0,0.0369629697374739,0.1002329451244227,0.8325011923525698,0.0303028927855333,2,0.7587937376974342,0.0498073464990762,0.1326638521630408,0.0587350636404486,0,0.0687502040158396,0.0792043458067462,0.1578381501232837,0.6942073000541303,3,1.0,1.0,1.0,1.0,0.9942857142857143,0.9803225806451613,0.9735638297872341,0.9675789473684212,0.016836528213688876,0.9935795697743379,0.11647006865046344,0.9436939268746155,0.2787728402249814,0.846100996463215,0.4407640020514148,0.7322682472281471,0.5722579584932985,0.6261298855343934,0.6706202517139783,0.5363691499308466
-0.0449827257513215,-10.407148873853217,4.738318944747316,-1.095588066033407,1.0930050553495354,0,1,4.042964521072844e-05,0.9992433328830804,2.224159750415882e-05,0.0006939958742046,1,0.0012321583680871,0.9870520775919586,0.0017937158315151,0.0099220482084392,1,0.9506590201984606,0.0073154106344487,0.0323992440467626,0.0096263251203279,0,0.0242150740554987,0.0619581083347754,0.8943314718247231,0.0194953457850027,2,0.8300829569117405,0.0355875717038743,0.0917353094030659,0.0425941619813191,0,0.0528920813017237,0.0617022445075548,0.1180979653042319,0.7673077088864894,3,1.0,1.0,1.0,1.0,0.9942857142857143,0.9803225806451613,0.9735638297872341,0.9675789473684212,0.004653495243476793,0.9985493370088758,0.05643160557278081,0.9771300293835193,0.17304642137864745,0.918259776151698,0.3167185851683037,0.8323733634899476,0.4521897512051807,0.7383476475086745,0.5647173058874396,0.6492097435822575
-1.8530315170861755,-8.877145343787978,4.276661567376331,-0.1757111421830107,0.1761851083863643,0,1,5.79336417967775e-05,0.9981694216511912,2.771349913823369e-05,0.0017449312078737,1,0.0013855562260809,0.9792926048512968,0.0022017182622569,0.0171201206603653,1,0.9319008694937414,0.0080867889785189,0.0486678730092424,0.0113444685184971,0,0.027634077892356,0.0853587270177586,0.8658548025613848,0.0211523925285003,2,0.7964648048663422,0.0378080519953481,0.1185444676801046,0.047182675458205,0,0.0551433517734875,0.0666658965507298,0.1453961663184289,0.7327945853573536,3,1.0,1.0,1.0,1.0,0.9942857142857143,0.9803225806451613,0.9735638297872341,0.9675789473684212,0.009930832430403604,0.9964244904433175,0.08130892868907802,0.9621724841909315,0.2182844303435434,0.883232996484499,0.37186109362373004,0.7804960755436262,0.5063562442434092,0.6779203371862376,0.6120746570339917,0.5873984190389248
-2.774409425687129,-11.94770238442652,3.2109731559419874,-0.6593624756108012,0.0,0,1,0.0006966565697426,0.990645721216296,0.0004733288615349,0.0081842933524264,1,0.0079431295050747,0.9372110109327716,0.0101319616320313,0.0447138979301227,1,0.8521081105620771,0.0262973506520103,0.0901648306518396,0.0314297081340727,0,0.0568919843229676,0.1286238575509029,0.7650801981584923,0.049403959967637,2,0.6896452809709387,0.0719578010585683,0.1574784044843093,0.0809185134861836,0,0.0918559854268449,0.1016211477717337,0.1784549003555555,0.6280679664458657,3,1.0,1.0,1.0,1.0,0.9942857142857143,0.9803225806451613,0.9735638297872341,0.9675789473684209,0.041353517597953984,0.9824614278638696,0.20533695478006095,0.8924971130026489,0.4023273647119015,0.7619432799102376,0.562895662046422,0.6364563406075894,0.6781926076544004,0.5321668764866294,0.7583798558331879,0.4496130660903102
-1.0802757190356655,-10.718107486677017,5.113105620307565,0.926762786183658,0.0,0,1,3.0070606608819865e-05,0.9993229119745568,1.816936616678186e-05,0.0006288480526675,1,0.0010935493592686,0.9879844099801088,0.0015011967847051,0.0094208438759173,1,0.9542521454534588,0.0066136988774718,0.0307949694129675,0.0083391862561017,0,0.0214169280831386,0.0589575975331288,0.9017946981759176,0.0178307762078149,2,0.8409764702120259,0.0329415634209411,0.0877295409961817,0.0383524253708512,0,0.049539170245868,0.0564470947758902,0.1137059252497228,0.7803078097285188,3,1.0,1.0,1.0,1.0,0.9942857142857143,0.9803225806451613,0.9735638297872341,0.9675789473684212,0.004201066576317318,0.9986940639218893,0.05273479528096791,0.9785635661041915,0.16228410640306076,0.9234571760404913,0.29881195756123125,0.8428371006427888,0.43038094569961394,0.7532469292158442,0.5423813930661497,0.666601884478796
-1.7115529077432252,-11.113129446556425,5.521060295130361,-1.8618357548060245,0.0,0,1,0.0003530743514652,0.9954790601824262,0.0002591600545654,0.0039087054115432,1,0.0055918735130152,0.9587877162498294,0.0067959012092992,0.0288245090278561,1,0.8878519873906262,0.020897508881202,0.0671417257394483,0.0241087779887234,0,0.0471780342035019,0.1041880453591625,0.8065071187370769,0.0421268017002585,2,0.7309448510233606,0.0641094105669732,0.1344928644400133,0.070452873969653,0,0.0841986374753341,0.0913455077002549,0.157820584750584,0.6666352700738268,3,1.0,1.0,1.0,1.0,0.9942857142857143,0.9803225806451613,0.9735638297872341,0.9675789473684212,0.02245511766749904,0.991570354770883,0.14823787767399196,0.9299632072219733,0.3300888549298249,0.8207102616511779,0.4952431399755908,0.7023190733779144,0.6217535967625435,0.5964519865833473,0.7131730599147803,0.5088146853232428
-0.5678234185520967,-9.93429809765717,4.07455159917414,-0.3351005632869005,0.0,0,1,9.504337905622952e-07,0.999977104300776,4.7074222392944333e-07,2.147452320944307e-05,1,0.0001093217485588,0.9986094426412712,0.0001699586109609,0.0011112769992091,1,0.9902062984053508,0.001285771885675,0.0067329273837513,0.0017750023252228,0,0.0066977948202902,0.0188080454147839,0.9693015624668232,0.0051925972981025,2,0.9358945586673086,0.0125582672550348,0.0360408314172665,0.0155063426603898,0,0.0228005079225668,0.0273132828355654,0.0557684447003341,0.8941177645415335,3,1.0,1.0,1.0,1.0,0.9942857142857143,0.9803225806451613,0.9735638297872341,0.9675789473684212,0.00019747226712561513,0.9999556297775666,0.008238617811443728,0.9974981656420621,0.04560115915719739,0.9834733710215995,0.11959965906264042,0.9504935170520393,0.21737968693063295,0.8998537272500421,0.3214268784264285,0.8383493198411993
-1.497114060405332,-11.359504271056728,5.673324588906003,0.6749287925835579,0.0,0,1,0.0001231961968749,0.9977654679120193,8.60058048986784e-05,0.0020253300862073,1,0.0028525556479492,0.974158901768798,0.0035774003430148,0.0194111422402381,1,0.9204971919118298,0.0130099809880971,0.0511344351365285,0.0153583919635444,0,0.0337206401086968,0.0856543692281158,0.8510569033453319,0.0295680873178554,2,0.7804570937908446,0.0487365034445998,0.116438862464774,0.0543675402997814,0,0.0676729522262961,0.0743557278640453,0.1416457017965685,0.71632561811309,3,1.0,1.0,1.0,1.0,0.9942857142857143,0.9803225806451613,0.9735638297872341,0.9675789473684212,0.012051743722935115,0.9957401378258119,0.10018638908809095,0.95474775952856,0.25169329425783205,0.8693627567753013,0.4083961995016742,0.7654025341172161,0.5405861851885215,0.6640182313260706,0.6429425089164132,0.5746799163165215
