0,1,2,3,4,5,6,7,8,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0
2.049924804079242,0.3729869611829495,1.6002896178739652,0.6792990484940715,-0.1315728382967211,0.4859618934716828,1.5381984467852765,0.0,0.0,0,2,0.10751566539054351,0.33483082793079644,0.04999059226735148,0.5076629144113086,3,0.20082419710783123,0.2648994022317857,0.11318130501609798,0.421095095644285,3,0.24895002222111556,0.342796816900853,0.15928781924611388,0.24896534163191752,1,0.2565275171467696,0.29877151715856237,0.18816591776749192,0.25653504792717613,1,0.2636188352954089,0.2636451441531796,0.20910484845206936,0.2636311720993421,1,0.2573170964516406,0.25732904773063203,0.2280302057034894,0.257323650114238,1
-0.3888800591445243,3.4526219849824336,1.242326663801968,1.1932146437679303,0.7968418136898517,0.1753872991719041,0.0,0.0,0.0019044287383369,0,3,0.04749027465588581,0.1013494292783094,0.14046386210357176,0.710696433962233,3,0.14153757774463924,0.17302881018423133,0.2713588724480423,0.414074739623087,3,0.19380054971697097,0.3149864254919447,0.29740287723059505,0.19381014756048925,1,0.21635370031197476,0.26820195548907416,0.29908474063428114,0.21635960356467004,2,0.2354943300475158,0.23552448058111636,0.2934727240498556,0.2355084653215122,2,0.23847756215053142,0.2384944031402461,0.2845412390371806,0.23848679567204192,2
1.2163068589512918,-0.0029184528525518,2.4990053646051384,1.0572092376274562,-0.0249586683768532,1.0934303671394805,0.8577055680553971,0.6993790388595573,0.0,0,2,0.13346284921380047,0.3071696831048476,0.0542210331819131,0.5051464344994389,3,0.21936457485565242,0.27448685003231016,0.11784132192090048,0.38830725319113685,3,0.25701537877858976,0.32422694703230986,0.1617294448798496,0.25702822930925073,1,0.2602460296667728,0.2904210470893833,0.18908083631897582,0.2602520869248681,1,0.263655345370328,0.26367466445337867,0.20900558509457853,0.26366440508171485,1,0.2576075624180568,0.25761601654626437,0.22716422244443465,0.2576121985912443,1
-2.2613252652307136,1.918964863950939,0.1810805439915953,0.4813311642978978,1.4846795627739977,-1.1133826473682855,0.0,0.0,1.0461651588422485,0,3,0.0627979035403242,0.11890034943884313,0.25959572146268256,0.5587060255581501,3,0.14081027570083451,0.1684605292828663,0.3308032108227714,0.35992598419352767,3,0.18779866681525198,0.29501374591058366,0.3293802912552965,0.18780729601886792,2,0.21096441918140083,0.25954713024180975,0.31851852213082743,0.21096992844596202,2,0.23140847978318727,0.23143768348653562,0.3057316656403716,0.2314221710899055,2,0.23614568220773585,0.23616252137249213,0.2915368817458272,0.23615491467394475,2
-0.3515902732629864,2.3446172680981974,0.0342444082608812,-0.2095994788584636,0.2111620853396175,0.4372558256693251,0.5656092153952406,1.981750472686053,1.8339456149023152,0,3,0.029084122404417292,0.07024616684980607,0.15789174285040403,0.7427779678953725,3,0.11295380546487316,0.14281418573959184,0.3232592375914235,0.4209727712041115,3,0.16927863694060657,0.31563203098537357,0.34580061930433365,0.16928871276968613,2,0.19843068262270264,0.2630086637971432,0.3401231910452727,0.19843746253488148,2,0.22460953819860502,0.22464757909163832,0.32611551061537014,0.22462737209438657,2,0.23074650211215228,0.2307686639294468,0.3077261812752449,0.23075865268315604,2
-0.6954977335499413,1.518969534574094,2.008637322975809,0.6153997394721304,0.2241392091483822,0.1328269350174347,1.9532792164134936,1.2731223446010107,3.322878398486939,0,3,0.08225472111222493,0.14728783163794384,0.178646536049669,0.5918109112001622,3,0.16722871126080718,0.19676473324961452,0.26643828237374206,0.36956827311583623,3,0.20842019753078223,0.3015496023329448,0.2816015201745935,0.20842867996167946,1,0.2252757432068095,0.2667125042618641,0.28273094056827514,0.22528081196305125,2,0.24007546268428984,0.24010032069738227,0.2797370996109855,0.2400871170073424,2,0.24173993891119833,0.24175378863758692,0.2747587399530596,0.24174753249815517,2
-0.4501547801039412,2.1572749693049182,1.4188591449510732,0.7094049772519919,0.8475701994711714,-0.6501485791690151,0.208963858254794,0.0,1.8578950002253043,0,3,0.03916942498555218,0.08702254613972618,0.10717314530329734,0.7666348835714243,3,0.13648780188823598,0.16973695365393277,0.2533875185808643,0.440387725876967,3,0.1915144452776259,0.32766535933705154,0.28929527128623395,0.1915249240990885,1,0.21512652523984402,0.27350698738007195,0.2962333907684987,0.21513309661158528,2,0.2354343188582679,0.2354682829862424,0.2936471561697706,0.23545024198571915,2,0.2377949896022701,0.23781399596839828,0.2865856040934833,0.23780541033584826,2
-2.6236057067819165,2.2467366078387347,1.7947179820559265,0.0480279779737367,0.6859220677225679,1.9966847817753413,0.0,0.0,2.2366467727468957,0,3,0.08317414141907764,0.12983534361805746,0.24453268695712319,0.5424578280057417,3,0.1612878267123496,0.18557830188848795,0.3114603079736507,0.3416735634255117,3,0.20150023000982545,0.28694276585822465,0.31004941849102446,0.20150758564092547,2,0.2200264056047953,0.2585823101312131,0.3013603284849819,0.22003095577900975,2,0.2360988466558078,0.2361221523387296,0.29166922799649536,0.23610977300896724,2,0.23957904131208838,0.2395923815637613,0.2812422216508223,0.23958635547332802,2
-0.4104241773955731,2.436995872749649,1.937481773667072,0.5897211398914965,-0.1220948594087221,2.836796466625729,0.0,0.6829294455758042,2.5277654746457205,0,3,0.06929092917825132,0.12316697668696922,0.21000402153681924,0.5975380725979602,3,0.1543547502884285,0.18183383208343423,0.3018849130870321,0.3619265045411052,3,0.19850758146316683,0.2949884371575001,0.3079882336212236,0.1985157477581095,2,0.21839312535422048,0.26137990351125207,0.3018288232670083,0.21839814786751907,2,0.23564043762451697,0.2356661779284442,0.2930408790888683,0.23565250535817053,2,0.23904020793740707,0.23905485282027272,0.28285670184891254,0.2390482373934077,2
-0.292447664695763,1.4773461881734085,0.9536885581200064,2.057739379999732,0.893640286782553,0.534294156857927,0.0,0.2729415212810163,0.664130616855392,0,3,0.02825896737593114,0.0697145835323621,0.16824399273329094,0.7337824563584158,3,0.10949330619726884,0.1393730565253538,0.3287849488453773,0.422348688432,3,0.16653557112750136,0.315222026219835,0.35169671522466955,0.16654568742799405,2,0.19639464784239102,0.26185013535980084,0.3453537426514982,0.19640147414630998,2,0.22321183186256216,0.22325034550389747,0.33030793529427865,0.22322988733926177,2,0.2297716225704409,0.2297941338297112,0.3106502788930826,0.22978396470676524,2
