0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0
-2.917778688848947,4.028542066138684,-7.992244712079168,-0.8474917167459493,0.0,0,0,0.9096489798623708,0.09035102013762915,0,0.2063736865240283,0.7936263134759717,1,0.7105350798947514,0.2894649201052486,0,0.6553283734966692,0.34467162650333083,0,0.38241179393946684,0.6175882060605332,1,0.409364934109983,0.590635065890017,1
-5.016635801636436,3.3210251315216786,-5.7456887808589645,-2.27368903957732,0.0,0,0,0.9516328831048105,0.04836711689518942,0,0.1548051273942798,0.8451948726057201,1,0.7529570254491907,0.24704297455080937,0,0.687449799827427,0.3125502001725729,0,0.35828011041913327,0.6417198895808667,1,0.39109350011530314,0.6089064998846969,1
-3.850989477215645,5.411932911724602,-6.222634873421624,-1.6140849731526168,0.0,0,0,0.943519589542562,0.05648041045743802,0,0.1673278021462115,0.8326721978537884,1,0.7415199490877141,0.2584800509122859,0,0.6782958170710555,0.32170418292894465,0,0.3654010443201955,0.6345989556798044,1,0.3966121016490424,0.6033878983509576,1
-4.846152802994087,3.1364653254025354,-4.229356318200457,-2.768866100427023,0.0,0,0,0.9245216211265816,0.07547837887341835,0,0.18910362250937748,0.8108963774906225,1,0.7253823055986823,0.27461769440131767,0,0.6670785006758531,0.33292149932414694,0,0.37322217992617646,0.6267778200738235,1,0.40214929459703774,0.5978507054029623,1
-4.856043933121421,3.2262183531377246,-6.305482634754581,-2.152206676751072,0.0,0,0,0.9532552674646434,0.04674473253535666,0,0.15213619132927136,0.8478638086707287,1,0.7553525150773707,0.24464748492262928,0,0.6893487275650945,0.3106512724349055,0,0.3568158427565263,0.6431841572434738,1,0.38996957089529743,0.6100304291047026,1
-3.006801919519043,3.905481151884118,-5.437731795791737,-1.687476702899994,0.0,0,0,0.9949490816592961,0.005050918340703953,0,0.051753120028359245,0.9482468799716408,1,0.8655531786738863,0.13444682132611377,0,0.784777429480342,0.2152225705196579,0,0.28011248745715533,0.7198875125428447,1,0.3296841242088522,0.6703158757911478,1
-2.753513378233033,3.609798880936038,-7.189649240714496,-2.0548419458393545,0.0,0,0,0.9671002621081746,0.03289973789182545,0,0.12156337386159091,0.8784366261384091,1,0.7890036168689192,0.21099638313108074,0,0.7197093830867586,0.28029061691324136,0,0.33122984505793346,0.6687701549420665,1,0.36896827743289085,0.6310317225671092,1
-2.8213398592370265,5.29716043988804,-7.26838243232894,-1.3081065540019234,0.0,0,0,0.9206318893136946,0.07936811068630559,0,0.19450582395972302,0.8054941760402771,1,0.7199234126678363,0.2800765873321636,0,0.6623845497525949,0.33761545024740525,0,0.37709435919545736,0.6229056408045427,1,0.4053076822715703,0.5946923177284298,1
-2.6933725803252435,3.910027965834159,-4.614334346213374,-1.7205495677715985,0.0,0,0,0.9877721446423312,0.012227855357668835,0,0.07270981808439551,0.9272901819156045,1,0.8442602080786472,0.15573979192135268,0,0.7690079755672262,0.23099202443277367,0,0.29065543945393996,0.7093445605460601,1,0.33648914543542197,0.663510854564578,1
-3.642416722899045,5.098621362109928,-5.91607639636407,-1.2352604820878184,0.0,0,0,0.9554239327862323,0.04457606721376782,0,0.1493556518426682,0.8506443481573318,1,0.7575475113878354,0.24245248861216454,0,0.6909786913045766,0.3090213086954235,0,0.35559902779810204,0.6444009722018978,1,0.38903673553954327,0.6109632644604568,1
-3.2345422319832804,3.0090401412423446,-4.835612028080729,-3.2531439874391204,0.0,0,0,0.9712888433698804,0.028711156630119614,0,0.10540095553306161,0.8945990444669384,1,0.8130634053777165,0.18693659462228343,0,0.7450442159011528,0.25495578409884717,0,0.3078473357704211,0.6921526642295789,1,0.3486196467157809,0.6513803532842192,1
-4.457011079066529,3.24368850151282,-4.866302568255572,-0.6591927862020617,0.0,0,0,0.9470533602817758,0.052946639718224324,0,0.16187507203969567,0.8381249279603045,1,0.7466885055939193,0.25331149440608064,0,0.6825145911975272,0.3174854088024727,0,0.362074522145187,0.6379254778548131,1,0.3940009680148976,0.6059990319851023,1
-4.111831760957632,3.768552734323905,-6.871027201923124,-1.6227181612429689,0.0,0,0,0.962557408480207,0.03744259151979296,0,0.13686338246832305,0.863136617531677,1,0.7692105049431923,0.23078949505680776,0,0.7003464192679695,0.2996535807320305,0,0.34833679973524745,0.6516632002647526,1,0.3834454628906565,0.6165545371093435,1
-4.0267890034262885,3.1703148967819086,-4.892828448177214,-1.7076862876381704,0.4937268354652093,0,0,0.9776226869018096,0.022377313098190365,0,0.1049343340679965,0.8950656659320035,1,0.8027388091599165,0.19726119084008353,0,0.7291322525818323,0.27086774741816755,0,0.3250330092067919,0.6749669907932081,1,0.36489066796833564,0.6351093320316644,1
