0,1,2,3,4,5,6,7,8,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
-0.1345469681113473,-1.2548403379337574,0.4037994280392205,0.8428397838209887,1.7491017365649988,1.1254718066344018,2.430839238333569,1.0806615441201413,0.2594766227104393,0,1,0.1206270433104249,0.0309484882945459,0.1431143145904767,0.7053101538045523,3,0.2091523812614512,0.5212587107133603,0.0778523303937574,0.191736577631431,1,0.4190377300452059,0.2325786647510917,0.2325813567817443,0.1158022484219578,0,0.2841983972953571,0.2842475973394426,0.2842001390086835,0.1473538663565167,1,0.1678998146031825,0.2773646452422547,0.2773646019823394,0.2773709381722233,3,0.2717188249540491,0.1848507832103998,0.2717151807871487,0.2717152110484022,0,1.0,0.97,0.93,0.89,0.9661194029850747,0.9171641791044776,0.8540298507462687,0.7930303030303031,0.6399493617371133,0.5621958392140756,0.8528452798788787,0.3121063294519091,0.9323972354910561,0.1864563732634616,0.9772953450835254,4.745833075908701e-05,0.9858627054044127,6.292929968620964e-06,0.991277745123377,3.6139056469042252e-06
-1.2755480342576822,-1.88681307759325,1.6445187252078204,0.4511213819405474,1.8107971078945813,0.489101137287723,1.8852222816564628,0.0,0.0,0,1,0.065592076453366,0.0146949059380968,0.0972896033264264,0.8224234142821107,3,0.1802384889192738,0.6076324099167173,0.0564255309152682,0.1557035702487404,1,0.4596478751147845,0.2207106254962986,0.2207139696873902,0.0989275297015265,0,0.2879667744060606,0.2880230382193018,0.287968766119532,0.1360414212551055,1,0.1571134814659691,0.2809598310169584,0.2809597823870151,0.2809669051300573,3,0.2751986567167904,0.1744120491221802,0.2751946303630405,0.2751946637979889,0,1.0,0.99,0.975,0.945,0.9661194029850747,0.9293382352941176,0.8883088235294118,0.8302941176470588,0.4531385277247833,0.7251338109556843,0.7670370897120495,0.4273939209974435,0.9039089457639012,0.2389339054273943,0.9715594791520402,5.427209976982539e-05,0.9816513356201321,7.074113098914925e-06,0.9881123901783049,3.992918801487555e-06
-0.4899449199570304,0.584895970776486,2.0977630958801186,0.020682262649961,0.478129435205985,3.0842892831079385,0.7904797607556421,1.1560970761038518,1.230705286709516,0,1,0.0608760235932756,0.0357924903300192,0.0783828819284976,0.8249486041482076,3,0.1685006939329885,0.5744196295670445,0.1048878613880492,0.1521918151119177,1,0.4199528091849163,0.2121789157073656,0.2121814387944917,0.1556868363132264,0,0.2694377096441491,0.2694838651761297,0.2694393435101547,0.1916390816695664,1,0.2066515385956514,0.2644475427415038,0.2644475023647246,0.2644534162981201,3,0.2604157130936355,0.2187595975374128,0.2604123306405215,0.2604123587284302,0,1.0,1.0,1.0,0.985,0.9661194029850747,0.937794117647059,0.9092647058823529,0.8603676470588235,0.46736058829431004,0.74656572221971,0.8234544387359107,0.405918935634056,0.9462737173585797,0.2077713703904246,0.9930547329222542,4.4521665975016944e-05,0.996230448260333,5.873556616298181e-06,0.9980664149820029,3.3543652052658857e-06
-2.365055404080306,-2.011036592543792,2.245375926694761,1.3106434048676578,-0.1874004581675531,1.4536682265071743,1.2056456595885068,1.0818355381621343,1.2749796980862032,0,1,0.0245510756414143,0.0294635130230248,0.0660973151506107,0.8798880961849501,3,0.139340379948842,0.6535184506201304,0.1030977615213739,0.1040434079096535,1,0.4640274416671534,0.1845202729975264,0.184524743431715,0.1669275419036051,0,0.262037655759988,0.2621015571947907,0.2620399178634253,0.213820869181796,1,0.2268032434080023,0.2577295411160121,0.2577294848179317,0.2577377306580538,3,0.2541346231949966,0.237605575578611,0.2541298809231125,0.2541299203032799,0,1.0,1.0,0.985,0.94,0.9661194029850747,0.937794117647059,0.8968382352941177,0.8275735294117647,0.35130397733121155,0.8137907810343394,0.7374367764098193,0.5141780706712884,0.9224582571203469,0.2795026982354384,0.9973937135816593,6.163933136543731e-05,0.9989423715877676,8.189542041681097e-06,0.9997011415992775,4.702891716668045e-06
-0.4717453512381503,-0.8281682580148804,1.0069176991984805,2.9291325522255267,-1.3309287119158957,3.1485457108439565,0.4708724683531137,0.0,0.1630609755951684,0,1,0.0540247419091759,0.0800099627583664,0.1313331813161971,0.7346321140162605,3,0.1751155646629175,0.5331994822200219,0.155752667447158,0.1359322856699024,1,0.4020510560725225,0.1978647160621192,0.1978688391644563,0.2022153887009018,0,0.2551069874453147,0.2551587639597887,0.2551088204235128,0.2346254281713836,1,0.2437013830790153,0.2520973283115718,0.2520972824047828,0.2521040062046301,3,0.2495415718724542,0.251383026158256,0.2495376848454855,0.2495377171238043,1,1.0,0.99,0.96,0.92,0.9661194029850747,0.9289705882352941,0.875514705882353,0.8102205882352941,0.6152323551709082,0.6032989327000634,0.8665542390024218,0.3580839175571044,0.9599094426599752,0.1998356673716207,0.9995388583643221,4.9943536275909306e-05,0.9999232524156971,6.677893058304463e-06,0.9999963251162953,0.0018414542858017635
-1.0096095401609555,1.0908151679301907,-0.1091972390950737,0.6192343041063133,1.8698876284060253,2.1886999515589416,0.0,0.0,0.5102967251123497,0,1,0.177914461829459,0.0326255250799513,0.1553429378253332,0.6341170752652563,3,0.2260038981256372,0.4713357954404383,0.07782976448147,0.2248305419524542,1,0.3892401114693835,0.2486517049112977,0.2486531983395738,0.113454985279745,0,0.2860654220970617,0.2861026177653745,0.2860667388540626,0.141765221283501,1,0.162170811607692,0.2792748293471243,0.279274796811582,0.2792795622336017,3,0.2736887281597783,0.1789392449814264,0.2736860021108401,0.2736860247479551,0,0.985,0.925,0.885,0.8,0.9520149253731344,0.881439393939394,0.8149253731343283,0.7220769230769231,0.719146128015544,0.45620261343579727,0.8835796768494706,0.2453318973148011,0.9422871929118098,0.14058691312980967,0.9745565511575133,3.5878911311904016e-05,0.9837027351067957,4.732886477398779e-06,0.9895507546945238,2.703411823179458e-06
0.1956511514888985,-0.1909572859421486,0.3273724473695849,3.200431365433269,1.5600569271863698,2.1065179287067464,0.2085169903035351,0.0,0.155125943231373,0,1,0.0977946341722746,0.0638540509730215,0.1631836468931072,0.6751676679615966,3,0.2031997175567061,0.5017004470692188,0.1223315915879086,0.1727682437861664,1,0.4008563926066626,0.2189102117838125,0.2189136335105386,0.1613197620989861,0,0.2693345757696123,0.2693841275641215,0.2693363299756926,0.1919449666905733,1,0.207554980015454,0.264146226227948,0.2641461823334691,0.2641526114231287,3,0.2598465637860971,0.2204677142425216,0.2598428455474174,0.2598428764239638,0,0.995,0.97,0.925,0.845,0.9620895522388059,0.91375,0.848014705882353,0.760151515151515,0.6954279994037629,0.5119840210684894,0.8874229218376576,0.2985007295125127,0.9563929075219518,0.181942759096124,0.9931297083492067,4.779758842887727e-05,0.9963893732229331,6.385195180702574e-06,0.9982750286517966,3.687362133297789e-06
-1.7920881717501966,-1.7381463065043432,2.3680459586486213,0.4730787187818264,2.01874677926386,2.1712033486608338,0.0,0.0,0.0,0,1,0.0332775549751464,0.0267805136546441,0.0489040834226659,0.8910378479475435,3,0.141877424648068,0.6322596191508146,0.1022740828335801,0.1235888733675371,1,0.4419102507002241,0.1972754350633847,0.1972782569565996,0.1635360572797914,0,0.2648421086884783,0.2648931956732573,0.2648439170761911,0.2054207785620732,1,0.2186668347804374,0.2604422308871607,0.2604421860848029,0.260448748247599,3,0.2568513925833857,0.229453311898096,0.256847632145936,0.2568476633725822,0,1.0,1.0,1.0,0.995,0.9661194029850747,0.937794117647059,0.9092647058823529,0.8686764705882352,0.332232349893757,0.8421337645248775,0.7635562831169511,0.49038219450274667,0.9358924037448297,0.24463199374362452,0.9960081613517158,4.9278597066215735e-05,0.9980547338344262,6.517360438329511e-06,0.9991723455364627,3.7292108034936433e-06
-0.2648964752502912,0.1866591149839287,0.1900722243015,1.7398033579083956,0.823243441359294,0.8565987752492159,0.270303810347588,0.0,0.0,0,1,0.1320552225536584,0.0079535988953296,0.2569413332353196,0.6030498453156923,3,0.2474111672179928,0.530943086300943,0.0277660299401598,0.1938797165409042,1,0.4901529452686011,0.2304805009824833,0.2304863721111859,0.0488801816377295,0,0.3089286125257602,0.3090260584357657,0.3089320621503569,0.073113266888117,1,0.0954953695121073,0.3014974408703369,0.3014973556755225,0.3015098339420332,3,0.2948082221009399,0.1155894923666383,0.294801113250031,0.2948011722823905,0,0.795,0.67,0.615,0.615,0.7740441176470588,0.6538636363636364,0.5925384615384616,0.5782258064516129,0.6924607280810067,0.3461085120803727,0.7929594882013546,0.28353191908295017,0.8465307091837077,0.2596665731574152,0.9232582473680461,9.399628540879279e-05,0.9440786572600512,1.2393071696259472e-05,0.9591530873318568,7.049818549376141e-06
-0.0879269014695933,-0.3397855030567801,1.5385249514514925,-0.8886911495125019,1.1331958400360698,2.4848670077192057,1.5047967593772489,0.0,0.0686388647105144,0,1,0.0851601623792443,0.0197708349333557,0.0826150084505529,0.8124539942368468,3,0.1819025549324167,0.5712796950102177,0.0703382061634571,0.1764795438939083,1,0.4254042993207991,0.2296537605140433,0.2296554503708546,0.1152864897943029,0,0.2832101444732319,0.2832519372684278,0.2832116238533541,0.1503262944049861,1,0.169890525458789,0.2767014241195916,0.2767013881108197,0.2767066623107996,3,0.2714427280615968,0.1856777412025466,0.2714397530156186,0.2714397777202378,0,1.0,1.0,0.995,0.97,0.9661194029850747,0.937794117647059,0.9045588235294117,0.8472794117647059,0.477596542291624,0.7272938318576025,0.8098430405681522,0.389377140077801,0.9293718632412812,0.1957488489499445,0.978678606462749,4.031341507371167e-05,0.9865733373270115,5.238191208012388e-06,0.9915058971385323,2.9503413589981875e-06
