cluster_hard_2.1,mu_2.1_0,mu_2.1_1,mu_2.1_2,_maxu,_second,_margin
2,0.3736393331780042,0.2177458765917281,0.4086147902302676,0.4086147902302676,0.3736393331780042,0.0349754570522634
0,0.4107549405963688,0.4019895017434435,0.1872555576601876,0.4107549405963688,0.4019895017434435,0.0087654388529253
1,0.391316456318988,0.4309008590056529,0.1777826846753591,0.4309008590056529,0.391316456318988,0.03958440268666491
2,0.3255884291268358,0.2433674737442613,0.4310440971289027,0.4310440971289027,0.3255884291268358,0.1054556680020669
0,0.4388346668167593,0.2099826834576022,0.3511826497256384,0.4388346668167593,0.3511826497256384,0.08765201709112092
1,0.4287368000948364,0.4435937257384641,0.1276694741666994,0.4435937257384641,0.4287368000948364,0.014856925643627727
0,0.4522309311342639,0.4154223448767458,0.1323467239889903,0.4522309311342639,0.4154223448767458,0.036808586257518094
0,0.4554311124643934,0.4264270459501077,0.1181418415854988,0.4554311124643934,0.4264270459501077,0.029004066514285665
0,0.4580844335267691,0.2098756032183133,0.3320399632549176,0.4580844335267691,0.3320399632549176,0.1260444702718515
1,0.3869437681986003,0.4589472521990935,0.154108979602306,0.4589472521990935,0.3869437681986003,0.07200348400049317
1,0.2735098224324899,0.4612201668745261,0.265270010692984,0.4612201668745261,0.2735098224324899,0.18771034444203621
0,0.4689924124459413,0.3698470426075232,0.1611605449465355,0.4689924124459413,0.3698470426075232,0.0991453698384181
1,0.4422762932458216,0.4691469110834697,0.0885767956707087,0.4691469110834697,0.4422762932458216,0.026870617837648103
1,0.3215230782232381,0.4708620182598506,0.2076149035169113,0.4708620182598506,0.3215230782232381,0.14933894003661247
1,0.4282793603589097,0.4746419403511224,0.0970786992899678,0.4746419403511224,0.4282793603589097,0.046362579992212716
0,0.4748817563608913,0.3608475161898925,0.1642707274492161,0.4748817563608913,0.3608475161898925,0.11403424017099878
1,0.3510097263404578,0.4757756476035089,0.1732146260560333,0.4757756476035089,0.3510097263404578,0.12476592126305108
0,0.4783579273028056,0.406252610078495,0.1153894626186995,0.4783579273028056,0.406252610078495,0.07210531722431057
0,0.479891655539568,0.2059149933811766,0.3141933510792553,0.479891655539568,0.3141933510792553,0.1656983044603127
1,0.3107784905511752,0.4815968829845579,0.2076246264642668,0.4815968829845579,0.3107784905511752,0.1708183924333827
0,0.4882920801337264,0.382358451716689,0.1293494681495844,0.4882920801337264,0.382358451716689,0.1059336284170374
1,0.395573010228274,0.4924562280875378,0.1119707616841881,0.4924562280875378,0.395573010228274,0.09688321785926379
1,0.3059809776412601,0.4926861669687719,0.2013328553899678,0.4926861669687719,0.3059809776412601,0.1867051893275118
1,0.4172900452440267,0.4927104923360155,0.0899994624199576,0.4927104923360155,0.4172900452440267,0.07542044709198881
2,0.3012857004568686,0.2038207227637283,0.4948935767794031,0.4948935767794031,0.3012857004568686,0.1936078763225345
1,0.3443968295659679,0.5001329258967334,0.1554702445372985,0.5001329258967334,0.3443968295659679,0.15573609633076552
1,0.3991117719848654,0.5041008866902621,0.0967873413248724,0.5041008866902621,0.3991117719848654,0.10498911470539668
1,0.4054371208831369,0.5045133612975601,0.0900495178193029,0.5045133612975601,0.4054371208831369,0.0990762404144232
1,0.3682745465215012,0.5046403436181376,0.1270851098603611,0.5046403436181376,0.3682745465215012,0.13636579709663638
1,0.3382651275609747,0.5067927126303082,0.1549421598087169,0.5067927126303082,0.3382651275609747,0.16852758506933352
