0,1,2,3,4,5,6,7,8,clusters
1.7272824265817985,-1.0191296071511176,0.9376321667396795,0.4163309517247531,0.3398697141018581,-1.662271400173838,0.7693008949069627,0.0,1.4824207825010158,0
1.96584617991898,-1.3448593239180926,0.14501302991608406,-0.32916611988612954,-0.6688590476578294,-2.54180162205266,0.0,0.0,1.0365974469472552,0
1.4292444141817482,-1.786425079454931,-0.24745180165188763,-1.6093232068794925,0.07361020262413681,-2.2402053987682518,0.0,0.0,0.7460804952095358,0
0.48726412214097525,1.0657611414075068,0.5916365563940273,-1.1237607493871675,0.15284073940305992,-3.0707340834312475,0.09612580590544711,2.5451222449348534,2.232917524257601,0
1.9378316503269097,1.1062842125310264,0.7665731463255085,-0.9030281103239317,-0.06312590622426806,-2.4610139740073165,0.18863833633935426,0.0,1.419778921001961,0
2.6655457975794246,-0.2688773895090999,-1.1568665926566424,-1.9219035870924028,-0.1194877010011397,-3.4120632169475096,0.8004013401539918,0.0,0.32972106712892746,0
3.643881109824138,0.854192486678857,1.1167395061166259,0.0394528795184943,1.8664685386612656,-1.6738566814630842,0.5604125562476154,0.0,2.3024871174351027,0
1.7513468136818144,0.25071047168489,1.293001034373153,0.5547816247137893,1.6198954896741364,-2.0905206965413643,0.0,0.01456579999589399,1.3893230988752077,0
2.167913222150324,-0.5006859168562748,1.2862014018185426,-2.2662240793575936,0.25991593742491237,-2.2478177211238237,0.0,0.0,1.765003765452681,0
0.9784024550686243,0.43417109561622663,1.6805612245598187,-0.6359410946706708,-1.0950509277296971,-1.6450808926775564,1.771666722937967,0.0,1.1536532448392665,0
3.7991638259482556,1.5588435595922967,-0.7340498790139715,-0.9298291602567565,0.17134291391416479,-2.132918598398027,0.6413570420946038,0.0,0.22881168692720244,0
2.504095282879714,-0.7603803282108995,1.1885152682969176,-1.1330271481544494,1.2893120721953344,-1.3125409195562325,0.0,0.7851751695575574,1.0242116465072009,0
2.602215368419918,2.1484004211899257,1.3021896081610178,-0.8650248404165668,0.08522014933891892,-2.089197609516341,0.13573070888472563,0.0,2.0433040884511544,0
1.468390781005289,0.5074223698586353,-0.2346815657577782,-1.6956821812849343,0.21101349556376517,-3.353041519142467,0.0,0.0,0.3340411600384684,0
2.160550019779127,0.1911149676076532,-1.3963723407847186,-2.6037474359767554,0.7409963098402989,-1.2355175994415735,0.10973656705623891,1.8080716609905196,0.3295972887119214,0
2.58731547049961,0.4791777289678081,0.4738932314130524,-1.9748563834000108,1.2097164608925661,-3.266759682202835,0.0,1.0173420226560925,0.9548691533592879,0
2.5818891063004323,0.2802708372781059,0.7604437795386438,-2.5131610528643975,-0.7457353303267106,-1.8147241992249927,1.6526309997949502,0.0,0.0,0
0.6300669556072158,0.004456639068549373,-0.892356601931387,-1.1232711117721554,0.07032667863875819,-2.383648073697918,0.0,0.0,1.6073153993526867,0
2.1880772876227823,0.8141939832974475,0.7221718479752075,-2.148569418178304,1.9942582245384717,-2.3807372247787715,0.0,0.0,0.009572613336367275,0
2.175035129011619,0.6537249995864217,2.796426121732279,-0.01664353049264622,0.2333766700707787,-0.4563121669034096,0.0,0.0,1.7389628018142578,0
3.2267317532545667,-2.099758856826698,0.3098153514290782,-2.0949770420495457,0.14813264821903793,-0.9171983853906422,0.6141632455961334,0.0,0.3756275780113889,0
3.686606259233706,0.30179081588849177,0.9800831839530533,-1.4694978971613215,1.224274161341146,-1.5495428368245732,0.0,1.9777786000079796,1.7725062661105282,0
1.8997139183855085,-0.37845865975273507,1.2949782584566893,-0.8895330048811423,-0.2812603571130796,-3.26687001298781,1.5373518120461365,0.0,1.6980912463190758,0
1.359426832969261,1.3359210439110958,2.3329421938966703,0.3783976787607317,0.7893148745926502,-0.9546002266522993,0.0,0.0,1.5276027120170645,0
2.126683473343761,1.5668081671664233,-0.28975513681358234,-0.37739532058156167,0.7267966175294569,-0.6975957826675194,2.06682481941688,0.0,1.416599869722887,0
2.46077857100212,1.13964574812094,0.6064334958537643,-1.6774180170668311,1.249378115729039,-1.4396845195230266,0.134832392038849,0.0,0.07218591813972275,0
3.243328763044471,1.171223591323565,0.868373904361784,-0.9418687397525651,0.4844035974914884,-1.915319546723899,0.0,0.5876533412245717,0.536182370781743,0
3.56096848767253,-1.0183037140977194,0.3602806437305844,-0.9780349157007633,-0.708642422296723,-2.5697638038501274,2.0577626516847123,0.532856044768427,0.6529443172136691,0
0.7198531371479184,-1.605507545784903,1.9277454181789233,0.5494395003215937,-0.5666331606588536,-2.582323046599908,0.0,0.0,3.2160853976193815,0
1.520951082471599,0.8439399161672088,0.8566424330049535,-1.7183308179665329,0.7288890123387316,-2.1894370190286754,1.838176047183859,0.0,1.2733400271007616,0
2.229166712333149,-1.0178393176918767,0.7527161755182077,-3.7587493812902313,0.40176304674022517,-0.3344151644859219,0.0,0.0,0.9113337868944456,0
1.9136890727439089,-1.1017612482307795,1.9950660715117552,-0.31410462941772155,-0.3716943815340036,-0.5455449359410609,0.905080396075487,0.0,0.0,0
1.3243599091615177,0.7456481063060303,-0.6602686283833762,-0.9456882447202662,1.2376672909043847,-1.0261892870385396,2.4595132333054095,0.0,1.6313820144562905,0
-0.3011535847756912,0.9648537061481708,-0.22794846856125062,-1.9090297612714102,0.08375739038719082,-2.0324033603398703,0.09342761578891429,0.0,2.67557745193518,0
