cluster_hard_2.1,mu_2.1_0,mu_2.1_1,mu_2.1_2,_maxu,_second,_margin
2,0.2345864665628279,0.3826273018381791,0.382786231598993,0.382786231598993,0.3826273018381791,0.0001589297608138862
1,0.1925946807117694,0.4123717319902603,0.3950335872979702,0.4123717319902603,0.3950335872979702,0.01733814469229006
2,0.200715049469668,0.3786602743314392,0.4206246761988927,0.4206246761988927,0.3786602743314392,0.04196440186745354
2,0.1947378773192362,0.3662245150386815,0.4390376076420822,0.4390376076420822,0.3662245150386815,0.07281309260340074
2,0.2097795947720376,0.3414921104137805,0.4487282948141819,0.4487282948141819,0.3414921104137805,0.10723618440040139
2,0.2000104045762062,0.3488187427965616,0.4511708526272321,0.4511708526272321,0.3488187427965616,0.1023521098306705
2,0.2052519435391722,0.3414365970568835,0.4533114594039443,0.4533114594039443,0.3414365970568835,0.11187486234706079
0,0.4538336477344711,0.1226212643001186,0.4235450879654103,0.4538336477344711,0.4235450879654103,0.030288559769060808
0,0.4551307483096806,0.1274834397636052,0.4173858119267142,0.4551307483096806,0.4173858119267142,0.03774493638296639
2,0.2587501842733185,0.2837616635157842,0.4574881522108971,0.4574881522108971,0.2837616635157842,0.17372648869511292
1,0.2086700064207375,0.4585923374623115,0.332737656116951,0.4585923374623115,0.332737656116951,0.1258546813453605
2,0.1886144274849517,0.3523027365604105,0.4590828359546379,0.4590828359546379,0.3523027365604105,0.10678009939422739
2,0.201994155553822,0.33807741570859,0.4599284287375878,0.4599284287375878,0.33807741570859,0.12185101302899781
2,0.228193487235897,0.3118213215951507,0.4599851911689522,0.4599851911689522,0.3118213215951507,0.1481638695738015
1,0.2989713404242202,0.4613973555833499,0.2396313039924297,0.4613973555833499,0.2989713404242202,0.1624260151591297
1,0.1907523613979131,0.4616487907292959,0.3475988478727909,0.4616487907292959,0.3475988478727909,0.114049942856505
2,0.2136827920672007,0.3242181810395125,0.4620990268932867,0.4620990268932867,0.3242181810395125,0.1378808458537742
1,0.2570607194487461,0.4685008177848399,0.2744384627664138,0.4685008177848399,0.2744384627664138,0.19406235501842606
0,0.469805245676428,0.1163110679014301,0.4138836864221419,0.469805245676428,0.4138836864221419,0.0559215592542861
0,0.4754096396679374,0.2159310615562885,0.308659298775774,0.4754096396679374,0.308659298775774,0.1667503408921634
2,0.2161120893284641,0.3074743639348231,0.4764135467367129,0.4764135467367129,0.3074743639348231,0.1689391828018898
1,0.2301977397542246,0.4955290008254584,0.2742732594203169,0.4955290008254584,0.2742732594203169,0.22125574140514154
2,0.2281613569738371,0.2667006886983052,0.5051379543278577,0.5051379543278577,0.2667006886983052,0.23843726562955248
0,0.5064415715133783,0.1037305685531897,0.389827859933432,0.5064415715133783,0.389827859933432,0.11661371157994632
1,0.1852871274048494,0.5064533859714527,0.3082594866236978,0.5064533859714527,0.3082594866236978,0.19819389934775494
2,0.199808422038424,0.2882094228697176,0.5119821550918583,0.5119821550918583,0.2882094228697176,0.22377273222214067
1,0.2487354780346268,0.5137785865604418,0.2374859354049313,0.5137785865604418,0.2487354780346268,0.26504310852581503
0,0.515933688615101,0.1269507129958662,0.3571155983890327,0.515933688615101,0.3571155983890327,0.15881809022606835
2,0.2083852453028915,0.2740933053789991,0.5175214493181094,0.5175214493181094,0.2740933053789991,0.24342814393911028
0,0.5189845820166251,0.1272624810875765,0.3537529368957983,0.5189845820166251,0.3537529368957983,0.16523164512082683
2,0.1871360695069405,0.29321677340391,0.5196471570891494,0.5196471570891494,0.29321677340391,0.22643038368523943
2,0.3328442952249795,0.1451433708772392,0.5220123338977812,0.5220123338977812,0.3328442952249795,0.18916803867280174
1,0.2576553474049315,0.5242958017636735,0.2180488508313949,0.5242958017636735,0.2576553474049315,0.266640454358742
1,0.1931199386590616,0.525999636323696,0.2808804250172423,0.525999636323696,0.2808804250172423,0.24511921130645364
2,0.2280183127254597,0.2447486377217458,0.5272330495527944,0.5272330495527944,0.2447486377217458,0.28248441183104855
2,0.3260363396295689,0.1429642777693837,0.5309993826010474,0.5309993826010474,0.3260363396295689,0.2049630429714785
1,0.1897688947388621,0.5320865497041845,0.2781445555569534,0.5320865497041845,0.2781445555569534,0.25394199414723106
0,0.5411647687537916,0.1999608459889141,0.2588743852572943,0.5411647687537916,0.2588743852572943,0.2822903834964973
0,0.5427872677149297,0.183957284622223,0.2732554476628472,0.5427872677149297,0.2732554476628472,0.2695318200520825
0,0.5481384920231089,0.1964426984874086,0.2554188094894824,0.5481384920231089,0.2554188094894824,0.2927196825336265
1,0.2789708866367073,0.5524300990817272,0.1685990142815653,0.5524300990817272,0.2789708866367073,0.2734592124450199
1,0.1963372089593902,0.553435920758552,0.2502268702820576,0.553435920758552,0.2502268702820576,0.3032090504764944
1,0.2549140269190176,0.5588606913618145,0.1862252817191679,0.5588606913618145,0.2549140269190176,0.3039466644427969
0,0.5592947621188172,0.1865983696894417,0.254106868191741,0.5592947621188172,0.254106868191741,0.30518789392707624
1,0.1872574953382073,0.5637611583530002,0.2489813463087923,0.5637611583530002,0.2489813463087923,0.3147798120442079
1,0.1887591785623086,0.5712154030451149,0.2400254183925764,0.5712154030451149,0.2400254183925764,0.33118998465253846
0,0.5741158011295846,0.1426920229245569,0.2831921759458585,0.5741158011295846,0.2831921759458585,0.2909236251837261
1,0.2422724378752478,0.5875632659936709,0.1701642961310813,0.5875632659936709,0.2422724378752478,0.34529082811842315
1,0.1883461878392547,0.5879037332214107,0.2237500789393345,0.5879037332214107,0.2237500789393345,0.36415365428207613
0,0.5898522042356922,0.1680338376829797,0.2421139580813279,0.5898522042356922,0.2421139580813279,0.34773824615436427
2,0.2879657338230095,0.1167707105633371,0.5952635556136534,0.5952635556136534,0.2879657338230095,0.3072978217906439
1,0.240776183923624,0.5962813646667111,0.1629424514096649,0.5962813646667111,0.240776183923624,0.3555051807430871
2,0.2986513671916497,0.1038223055378203,0.5975263272705299,0.5975263272705299,0.2986513671916497,0.2988749600788802
2,0.3059114765666924,0.0944754430166207,0.5996130804166869,0.5996130804166869,0.3059114765666924,0.29370160384999455
