0,1,2,3,4,5,6,7,8,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0
2.202616294704502,-3.107134213166423,3.2510728919114884,5.255473482245035,4.807917312339538,-0.6936291509223564,1.153582475487105,0.9847853200812936,0.0631272838722136,0,0,0.06356450922417001,0.0014104506479305041,0.0025658078688226746,0.9324592322590768,3,0.7963698235894955,0.015088344774711349,0.02185545468879018,0.16668637694700297,0,0.6641486315953073,0.2416456710964019,0.040825079103779374,0.05338061820451132,0,0.28656751707434563,0.5600053968104547,0.08480417829760176,0.0686229078175979,1,0.11142191408226922,0.31349462445281967,0.48172512027211917,0.09335834119279192,2,0.11398190688893688,0.41977309765384163,0.13290355725401357,0.3333414382032079,1
2.086205114448737,-0.9483093014054652,1.499139325778681,5.995052232371641,2.305254948372945,0.0249924756743182,0.0,0.0,2.211427239295245,0,0,0.16509562751911885,0.004432142961020794,0.015079220191061038,0.8153930093287992,3,0.6681924488147452,0.025677057565626,0.05494315823625311,0.2511873353833758,0,0.5639237626797297,0.29022997042360676,0.05332122610114286,0.0925250407955206,0,0.3091511343150663,0.4910213723284442,0.12125725234964702,0.07857024100684248,1,0.14276995931656408,0.32028990366322835,0.4373449262005553,0.09959521081965217,2,0.11681196129899986,0.3935896639620415,0.159230407877062,0.3303679668618966,1
1.5690894876168051,-3.3030655742517268,2.3022267545734514,4.476883786016094,3.6610558595990335,-1.3204162922762803,0.0,0.0,0.1148391020257126,0,0,0.028437909412541627,0.0008801462208164969,0.0019783621992911743,0.9687035821673508,3,0.8559108724593744,0.012381706178537727,0.02046454325363283,0.11124287810845516,0,0.71649514416665,0.19219566019169035,0.03743323445267702,0.053875961188982635,0,0.2494288076615545,0.5964755341501002,0.08804279275720596,0.0660528654311393,1,0.11680478306672047,0.28785367986334115,0.5034174143199485,0.09192412274999,2,0.11350607229631983,0.4289367810372905,0.1396465768110265,0.31791056985536326,1
1.0446579826707996,-1.923976941924019,0.8662251183248981,4.883154264072956,6.251608441215081,-0.9927719143761786,0.1062884341003726,0.0,0.0,0,0,0.031091932272531066,0.001244912816602243,0.0025950623062757326,0.965068092604591,3,0.8463765164348394,0.015072915834578792,0.023757121798156294,0.11479344593242559,0,0.7042327182218285,0.19387821381260306,0.04262189404086252,0.05926717392470601,0,0.24894216013234102,0.5845566491965027,0.09403869672046211,0.07246249395069401,1,0.1225007293009911,0.2857023275373499,0.4932819257312452,0.09851501743041359,2,0.11972775803738611,0.4211390404017666,0.14466910610416797,0.3144640954566792,1
0.4709424522962027,-3.596081778486388,2.1245972409462746,3.1685818235241987,4.451157045126335,-2.31066114988324,0.0,0.0,0.2073675816100385,0,0,0.06611431710021587,0.005431699327874163,0.010350164425229288,0.9181038191466806,3,0.750926226383164,0.033937731561365626,0.05059840168358444,0.16453764037188592,0,0.6078653027884892,0.2281925197641691,0.07019541129913481,0.09374676614820703,0,0.26443184116417684,0.5073766287430979,0.12708029935418722,0.10111123073853805,1,0.1513704982572994,0.2868675187243518,0.43671475647290575,0.12504722654544317,2,0.14341042272495194,0.3824546807747295,0.16928371143560772,0.3048511850647109,1
2.453288980427505,-2.0565113294325283,-0.5414210949141052,4.191188583071657,4.119552183084415,0.7502130442302711,0.0,0.4561194141044521,0.0,0,0,0.27275387819668845,0.001955392188089833,0.0042588009616459565,0.7210319286535758,3,0.6547000510137743,0.013712371086574731,0.022218036655638904,0.30936954124401206,0,0.6025055067586791,0.32266115705715726,0.030907287499104007,0.04392604868505956,0,0.32851495540115705,0.5617683599537956,0.06249504438368631,0.04722164026136102,1,0.07713668483153037,0.33547760058239895,0.5265051214931749,0.0608805930928959,2,0.07230460900104296,0.48606987217462133,0.088997989086055,0.35262752973828076,1
0.0448822480883952,-1.600800493547887,1.3292068437289717,4.846588627150915,4.446898278292153,-0.9912756640700684,0.0,0.0,1.8014332775721074,0,0,0.03165126993313779,0.0018207318517881078,0.004348381640899813,0.9621796165741744,3,0.8313699854266084,0.019178395543611792,0.03291213951124098,0.11653947951853874,0,0.6825551131041692,0.19333836325462123,0.050063646689557116,0.0740428769516526,0,0.2449438763018028,0.5636509688301813,0.11036534115356864,0.08103981371444721,1,0.13824403404465455,0.27905075829938025,0.4758391436038058,0.1068660640521593,2,0.12736152685020713,0.40742964025084244,0.15913474865129867,0.30607408424765176,1
2.6157853403028457,-3.0511588623960133,1.5754414479444958,4.552764085172504,3.2253881426096487,1.522169070187128,0.0,0.0,0.8380846208513424,0,3,0.43600071211549085,0.0011067807261576819,0.0016543669623958206,0.5612381401959556,3,0.5523585719193957,0.009658583657400755,0.012377123748860283,0.4256057206743433,0,0.5312840722767072,0.4148150457707177,0.02452959661275084,0.02937128533982433,0,0.4043066023307792,0.5082521764302305,0.04686376297523171,0.04057745826375868,1,0.06260855626553119,0.3969669723525162,0.4850437577491232,0.05538071363282928,2,0.06843253400321735,0.4587194357075529,0.07631210331797122,0.39653592697125845,1
1.6144592658890269,-1.917703390196572,0.8054681942033872,5.689347638625131,4.319389727585183,-1.4859533784441252,0.0,0.0,2.5127630109504406,0,0,0.04681208198118887,0.0018494310663413516,0.006260543614600106,0.9450779433378698,3,0.8041082519228735,0.018146313828802683,0.03869630094761356,0.1390491333007104,0,0.6615987509555693,0.2116401331256307,0.04642275910199488,0.08033835681680504,0,0.257770762715477,0.5515445735775606,0.11560184496558058,0.0750828187413819,1,0.14238802836728792,0.2877307460692038,0.47033142043022164,0.0995498051332867,2,0.11945130778414573,0.4064211339561608,0.16247533202045497,0.31165222623923844,1
2.957102454835224,-2.850190084625414,-0.5339770617941153,3.920850663550047,6.929468164994507,-2.4319109384574484,0.0,0.0,0.0,0,0,0.1499101686944956,0.009693078913507118,0.024418216905881744,0.8159785354861155,3,0.6483697871812519,0.0420743499904297,0.07459121499517751,0.23496464783314086,0,0.5357914875320932,0.27272498986879934,0.07616433434499889,0.1153191882541086,0,0.29097291377792833,0.46149702131556986,0.143834065011605,0.10369599989489686,1,0.1640083652173528,0.3018298812215579,0.40926058121741254,0.12490117234367691,2,0.141345539905382,0.36837309007414715,0.17882557700375695,0.3114557930167139,1
