0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
-6.726073668407498,-6.786259180122333,0,1,0.0047828779113777,0.995217122088622,1,0.9729730394805448,0.0270269605194551,0,0.941024105097225,0.0589758949027749,0,0.0933993381403787,0.9066006618596212,1,0.8727227410939277,0.1272772589060722,0,0.1591796512606736,0.8408203487393263,1,1.0,1.0,1.0,1.0,0.9727906976744186,0.9578823529411763,0.9366666666666668,0.9083734939759036,0.04374967647575652,0.9904342441772443,0.1792557230861561,0.9459460789610897,0.3233661186237925,0.8820482101944501,0.44771572079474403,0.8132013237192425,0.5499234915962844,0.7454454821878554,0.6323434030904002,0.6816406974786527
-6.685192788243989,-7.279981121755011,0,1,0.0062304971800663,0.9937695028199336,1,0.9676876920691064,0.0323123079308935,0,0.932369666743854,0.067630333256146,0,0.1042782335645648,0.8957217664354351,1,0.8606053896773812,0.1393946103226188,0,0.1718204918654647,0.8281795081345353,1,1.0,1.0,1.0,1.0,0.9727906976744186,0.9578823529411763,0.9366666666666668,0.9083734939759036,0.05460799200986973,0.9875390056398673,0.2058586067314636,0.935375384138213,0.3570176376161157,0.864739333487708,0.48241239310306233,0.7914435328708703,0.5826511522293725,0.7212107793547624,0.6618523979550599,0.6563590162690707
-3.4793466259770707,-7.640387451415972,0,1,0.0061870789929403,0.9938129210070596,1,0.9641313116927684,0.0358686883072315,0,0.920713498292879,0.0792865017071209,0,0.1242181849093197,0.8757818150906803,1,0.8347808442042501,0.1652191557957499,0,0.2007706568123359,0.799229343187664,1,1.0,1.0,1.0,1.0,0.9727906976744186,0.9578823529411763,0.9366666666666668,0.9083734939759036,0.05429006275918646,0.9876258420141193,0.22301849898265316,0.9282626233855369,0.3996601317051204,0.841426996585758,0.541365572324684,0.7515636301813606,0.6466504978671813,0.6695616884085003,0.7234667334775924,0.5984586863753281
-7.552686664905141,-7.207283415517384,0,1,0.0108039615878255,0.9891960384121744,1,0.9526881615524696,0.0473118384475303,0,0.9088650868494084,0.0911349131505915,0,0.1330333417247268,0.8669666582752731,1,0.8292856264174486,0.1707143735825513,0,0.2038096152402233,0.7961903847597767,1,1.0,1.0,1.0,1.0,0.9727906976744186,0.9578823529411763,0.9366666666666668,0.9083734939759036,0.08607698983495837,0.9783920768243489,0.27486618747795094,0.9053763231049393,0.4402467073925122,0.8177301736988168,0.5656988351507956,0.7339333165505463,0.6593363569596162,0.6585712528348974,0.7294822022844438,0.5923807695195533
-5.584534130564331,-7.87266982535161,0,1,0.0056623479702584,0.9943376520297414,1,0.9695240585372,0.0304759414628,0,0.934923990876662,0.0650760091233382,0,0.1015781388849399,0.8984218611150601,1,0.8631489025625805,0.1368510974374195,0,0.1695459095629305,0.8304540904370693,1,1.0,1.0,1.0,1.0,0.9727906976744186,0.9578823529411763,0.9366666666666668,0.9083734939759036,0.05041180845896758,0.988675304059483,0.19677309406468077,0.9390481170744001,0.34727358520280005,0.8698479817533238,0.4739783066249873,0.7968437222301201,0.5759323356350006,0.726297805125161,0.6566649571907269,0.6609081808741388
-5.41961530461137,-8.564748426728828,0,1,0.0097568400346421,0.9902431599653578,1,0.9555251190594384,0.0444748809405615,0,0.9124798925895192,0.0875201074104807,0,0.1293945707245068,0.8706054292754932,1,0.8326172795061906,0.1673827204938094,0,0.2008869207746925,0.7991130792253074,1,1.0,1.0,1.0,1.0,0.9727906976744186,0.9578823529411763,0.9366666666666668,0.9083734939759036,0.0791767985973546,0.9804863199307158,0.26244592387012355,0.9110502381188769,0.42813763827938406,0.8249597851790386,0.5557754520480116,0.7412108585509865,0.6516823872053258,0.6652345590123812,0.7236983939031613,0.5982261584506149
-5.173319787761871,-7.813656087181779,0,1,0.0048558350263513,0.9951441649736484,1,0.9723204830081044,0.0276795169918956,0,0.9391332817660698,0.0608667182339302,0,0.0967321699285475,0.9032678300714524,1,0.8681475331346338,0.1318524668653662,0,0.164633948723194,0.835366051276806,1,1.0,1.0,1.0,1.0,0.9727906976744186,0.9578823529411763,0.9366666666666668,0.9083734939759036,0.04431071580530727,0.9902883299472971,0.18261780272787093,0.9446409660162087,0.3308759019483036,0.8782665635321396,0.45855038502779033,0.8065356601429049,0.5624967833580435,0.7362950662692676,0.6452810664204397,0.6707321025536119
-8.766101403210635,-6.808649290788793,0,1,0.0208130503283765,0.9791869496716236,1,0.9264576512392751,0.0735423487607249,0,0.8724653415019032,0.1275346584980968,0,0.1741069302627979,0.825893069737202,1,0.7870284863566386,0.2129715136433613,0,0.2452486339284873,0.7547513660715126,1,1.0,1.0,1.0,1.0,0.9727906976744186,0.9578823529411763,0.9366666666666668,0.9083734939759036,0.14598157181173563,0.958373899343247,0.37900607499838673,0.8529153024785503,0.5506380014890345,0.7449306830038065,0.6670140127365358,0.6517861394744041,0.7471244180685215,0.5740569727132773,0.8036601643936301,0.5095027321430253
-7.959044539088424,-8.345566138941152,0,1,0.0196034723177623,0.9803965276822376,1,0.930154827759202,0.069845172240798,0,0.8781883313992993,0.1218116686007007,0,0.1672307362088317,0.8327692637911683,1,0.7943187872565366,0.2056812127434633,0,0.2380390248729988,0.7619609751270011,1,1.0,1.0,1.0,1.0,0.9727906976744186,0.9578823529411763,0.9366666666666668,0.9083734939759036,0.1392083300586433,0.9607930553644753,0.3653455982618497,0.860309655518404,0.5345461272955404,0.7563766627985986,0.6513304995483346,0.6655385275823367,0.7331460234744437,0.5886375745130733,0.7917640101697625,0.5239219502540023
-7.101118953686625,-7.960859355554627,0,1,0.0114956985995824,0.9885043014004176,1,0.9509728525406808,0.049027147459319,0,0.9067055270326212,0.093294472967379,0,0.1352734807749971,0.8647265192250029,1,0.8270954137456368,0.1729045862543633,0,0.205926553230139,0.7940734467698609,1,1.0,1.0,1.0,1.0,0.9727906976744186,0.9578823529411763,0.9366666666666668,0.9083734939759036,0.09055314375222957,0.9770086028008351,0.28224988793647554,0.9019457050813617,0.44737177596543953,0.8134110540652422,0.5717253559007122,0.7294530384500058,0.6643063051922041,0.6541908274912734,0.7336240019893697,0.5881468935397219
