0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
-4.318804691506854,3.044571726321988,0,0,0.0010972979885619,0.998902702011438,1,0.986825182766992,0.0131748172330079,0,0.0408969155746898,0.95910308442531,1,0.9225232427243376,0.0774767572756624,0,0.8840826189175269,0.115917381082473,0,0.8476953689313957,0.1523046310686042,0,1.0,1.0,1.0,0.995,0.972566371681416,0.9556637168141594,0.9348672566371681,0.9080088495575221,0.012370643594816431,0.9978054040228761,0.10117235486750181,0.9736503655339841,0.24638950859123154,0.9182061688506202,0.39322537939677354,0.8450464854486752,0.5175105117475836,0.768165237835054,0.6155777209883764,0.6953907378627915
-3.338137702455004,5.1689851844479895,0,0,0.1071979051413914,0.8928020948586087,1,0.7877503764515323,0.2122496235484676,0,0.2821058366621798,0.7178941633378202,1,0.6718416034780124,0.3281583965219877,0,0.6402149774074161,0.3597850225925839,0,0.6175423574502973,0.3824576425497026,0,0.955,0.875,0.785,0.725,0.931061946902655,0.8418859649122806,0.7489565217391305,0.6923245614035087,0.49140570495040165,0.7856041897172173,0.7457608653671448,0.5755007529030647,0.8583043174680537,0.4357883266756404,0.9130337401778487,0.34368320695602467,0.9425045971757857,0.2804299548148322,0.9597593008337284,0.23508471490059468
-3.657056209837356,2.777892096639317,0,0,0.0048965516811084,0.9951034483188916,1,0.966329373913418,0.0336706260865819,0,0.0795525171291682,0.9204474828708316,1,0.8720902368064434,0.1279097631935565,0,0.8281983644950486,0.1718016355049514,0,0.7905681600056047,0.2094318399943951,0,1.0,1.0,1.0,0.995,0.972566371681416,0.9556637168141594,0.9348672566371683,0.9074778761061946,0.044623133926677314,0.9902068966377833,0.21247832350478785,0.9326587478268361,0.4006004906845733,0.8408949657416633,0.5516777087058505,0.7441804736128869,0.6618096102899292,0.6563967289900972,0.7403953183965573,0.5811363200112096
-4.650704100438314,3.242682890300572,0,0,0.0006177874988866,0.9993822125011136,1,0.9907814981515238,0.009218501848476,0,0.0317497958950195,0.9682502041049804,1,0.9360467452068032,0.0639532547931969,0,0.9003989411992743,0.0996010588007256,0,0.8654248955707563,0.1345751044292436,0,1.0,1.0,1.0,1.0,0.972566371681416,0.9556637168141594,0.9348672566371681,0.9115486725663716,0.007476990052758361,0.998764425002227,0.07556661082118786,0.9815629963030479,0.20309248968122523,0.9365004082099609,0.3429419598113971,0.8720934904136063,0.4677297027782448,0.8007978823985488,0.5698532339037594,0.7308497911415127
-3.062225610198843,3.22859484924563,0,0,0.0096244739761162,0.9903755260238838,1,0.9487193657333886,0.0512806342666114,0,0.1068850161684999,0.8931149838315001,1,0.8404445851099355,0.1595554148900645,0,0.7957561825056758,0.204243817494324,0,0.7591080228320345,0.2408919771679655,0,1.0,1.0,1.0,1.0,0.972566371681416,0.9556637168141594,0.9348672566371681,0.9115486725663716,0.07829323501402867,0.9807510520477676,0.2918122917058168,0.8974387314667771,0.49044813203154103,0.7862299676630002,0.6332449042839575,0.6808891702198709,0.7303349590916417,0.5915123650113518,0.7965204623695303,0.518216045664069
-4.0888952036357935,3.151320866757432,0,0,0.0009167801377572,0.9990832198622428,1,0.988242159823128,0.0117578401768717,0,0.0376912686632774,0.9623087313367223,1,0.92716665901723,0.0728333409827698,0,0.8895665283156072,0.1104334716843927,0,0.853534368913128,0.1464656310868721,0,1.0,1.0,1.0,1.0,0.972566371681416,0.9556637168141594,0.9348672566371681,0.9115486725663716,0.010573381282127963,0.9981664397244856,0.09223335704771231,0.9764843196462564,0.23160471196661125,0.9246174626734449,0.3764092584295625,0.8543333180344602,0.5012220567102226,0.7791330566312146,0.6009244087624794,0.7070687378262559
-3.062718370307844,2.699418261299141,0,0,0.0134931836094922,0.9865068163905076,1,0.937361380018596,0.0626386199814037,0,0.1223772495626536,0.8776227504373463,1,0.8238391269119345,0.1761608730880655,0,0.7795176258306061,0.2204823741693939,0,0.7438072832228081,0.2561927167771919,0,1.0,1.0,1.0,1.0,0.972566371681416,0.9556637168141594,0.9348672566371681,0.9115486725663716,0.10314922365416561,0.9730136327810154,0.3378314033169225,0.8747227600371923,0.53615580988304,0.7552455008746927,0.6716060321360096,0.647678253823869,0.7610473263961017,0.5590352516612123,0.8209466102836055,0.4876145664456162
-4.58645977350694,3.517231375389717,0,0,0.0001208486484965,0.9998791513515032,1,0.996742925662501,0.0032570743374989,0,0.0149347345448894,0.9850652654551104,1,0.9641735635860768,0.0358264364139232,0,0.937195728391397,0.062804271608603,0,0.9076463687408683,0.0923536312591316,0,1.0,1.0,0.995,0.995,0.972566371681416,0.9556637168141594,0.9308849557522124,0.9078318584070796,0.001747123277835078,0.9997583027030067,0.0316019286974439,0.9934858513250021,0.11196648845498101,0.9701305309102211,0.2228178314564176,0.9283471271721535,0.33847768445528376,0.874391456782794,0.444277518897044,0.8152927374817367
-5.309436087622266,3.9986089336313713,0,0,0.0028598410185464,0.9971401589814536,1,0.9748200435051544,0.0251799564948454,0,0.0661736433879033,0.9338263566120966,1,0.8878375240467006,0.1121624759532994,0,0.8448950075798409,0.1551049924201591,0,0.8075304018748958,0.1924695981251042,0,1.0,0.995,0.98,0.965,0.972566371681416,0.9517699115044248,0.9185840707964602,0.8836725663716816,0.028285198874480243,0.9942803179629072,0.1696111178096011,0.949640087010309,0.35147939598310507,0.8676527132241932,0.506404378259157,0.7756750480934012,0.6224694604857186,0.6897900151596819,0.7066091755490347,0.6150608037497916
-4.121186026185543,4.48562647451799,0,0,0.0011180276244399,0.99888197237556,1,0.9851272329079604,0.0148727670920396,0,0.0467557696065892,0.9532442303934108,1,0.912819235121609,0.0871807648783909,0,0.8724174751665918,0.1275825248334081,0,0.8358478090879046,0.1641521909120954,0,0.995,0.99,0.955,0.9,0.9680530973451327,0.9469026548672567,0.8928070175438596,0.827061403508772,0.012574139955725778,0.9977639447511201,0.11159180111324739,0.9702544658159209,0.2724524797588391,0.9064884607868215,0.4269889043919324,0.8256384702432181,0.5507707778294136,0.7448349503331837,0.6441510189394835,0.6716956181758091
