0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
-0.2348533970882549,-4.801013928707585,0,1,9.651134144366333e-05,0.9993599796888136,0.0004006527213154,0.0001428562484272,1,0.0038477509957137,0.0073667360510087,0.9857288970229025,0.003056615930375,2,0.4653918927974994,0.0114435626055616,0.5032025162496675,0.0199620283472714,2,0.4802060297740025,0.0377162922154816,0.0244042133959131,0.4576734646146027,0,0.8087048917703216,0.079336166442109,0.0533743302126003,0.0585846115749692,0,0.0544189511916195,0.4399403052116543,0.0736713550171983,0.4319693885795278,1,0.625,0.565,0.56,0.555,0.6166129032258065,0.5579104477611939,0.5526086956521739,0.5446621621621622,0.00427832601829635,0.9989593269674982,0.06451652867601404,0.9783621609718938,0.5993199120624875,0.037810623452168124,0.6666706370404855,0.02253256515939983,0.5016095760819563,0.7293687253282126,0.7750148124197994,0.007970916632126457
0.276622580661336,-3.785388933634444,0,1,0.0001196874080976,0.9990746993137106,0.0006227064950129,0.0001829067831787,1,0.0045506507860647,0.0098339029724181,0.9820704027251131,0.0035450435164038,2,0.1852717282088588,0.0076189499163759,0.7924886925681323,0.0146206293066328,2,0.7149441867081346,0.0310649168062055,0.0186522143912135,0.2353386820944462,0,0.7867596390689203,0.091590744852768,0.0577358226545836,0.0639137934237281,0,0.0470324223337586,0.5980370106839686,0.0670825934403963,0.2878479735418763,1,0.99,0.92,0.865,0.835,0.928050847457627,0.8440517241379311,0.76575,0.716774193548387,0.005898015717977996,0.9984519928186977,0.07773282524817453,0.972236499752695,0.4296385738951762,0.6072169643592735,0.5500188796808324,0.47960550461368845,0.5396139848640602,0.6951688942161524,0.7148093142130735,0.31018903714209234
0.819705302610638,-2.9862996045963985,0,1,0.0005332267615624,0.9950236449186042,0.0036066872591824,0.0008364410606507,1,0.0114516712695283,0.0286791984145961,0.9510917178927404,0.0087774124231348,2,0.1445955767143736,0.0104341644312769,0.8225459900518308,0.0224242688025183,2,0.7360471344190268,0.0440714958775779,0.0242135119883623,0.1956678577150328,0,0.6946203702346725,0.1366123861694578,0.0797935830515231,0.0889736605443463,0,0.0566248331405699,0.6045965448741258,0.0859251998025202,0.2528534221827841,1,1.0,1.0,0.98,0.965,0.9355084745762712,0.8898333333333334,0.8375,0.8025862068965517,0.02538960014440473,0.9914169576594217,0.1747821718752333,0.9224125194781443,0.4133843725202385,0.6779504133374572,0.5572073071289123,0.540379276703994,0.6795537545308884,0.5580079840652147,0.7396413147262823,0.3517431226913417
0.7058733244321884,-3.8032878240535752,0,1,0.0002991649390168,0.9974767222694616,0.0017671424502816,0.0004569703412399,1,0.0079374278039616,0.018570811387769,0.9673090791161651,0.0061826816921041,2,0.2107870652720461,0.0112682680014001,0.755035658063543,0.0229090086630106,2,0.6759913815899796,0.0435549252770953,0.0249933648426105,0.2554603282903145,0,0.7356943916007439,0.1159586033389458,0.0703948959823213,0.077952109077989,0,0.056613430565215,0.5629713901109845,0.0833390381899143,0.2970761411338861,1,1.0,0.99,0.95,0.88,0.9355084745762712,0.8828333333333334,0.8183898305084745,0.7362096774193547,0.014183870955573653,0.99570957981918,0.12696352143576514,0.9487382677283962,0.48863351637331376,0.5442485927914968,0.6073880328453387,0.4205310532996651,0.62133947021016,0.6197357882617981,0.7600644968816683,0.26589524897709843
-1.0732034849536627,-2.960711865436797,0,1,6.991645524193871e-06,0.9999572996800864,2.4771974802240895e-05,1.093669958741465e-05,1,0.0008254823685058,0.0013838924998185,0.9971555647085052,0.0006350604231705,2,0.1432406089546991,0.0035622773544645,0.8474851869223503,0.005711926768486,2,0.7801744530446073,0.0147443395604844,0.0101928898655719,0.1948883175293362,0,0.889683666993934,0.0442364851086841,0.03129103974166,0.0347888081557218,0,0.0305792448163025,0.6695674494094302,0.0395337945789195,0.2603195111953477,1,0.915,0.845,0.79,0.725,0.85775,0.7702459016393443,0.7079508196721311,0.6484677419354838,0.0003703084306741921,0.9999325277052842,0.016220277226999612,0.9957716722086867,0.33771897421535724,0.7042445779676512,0.4481701675186634,0.5852861355152711,0.3369956530447422,0.8454471818852499,0.6155185857886468,0.40924793821408256
-1.7626893331660085,-1.5941974685794806,0,1,0.0008297679456105,0.9955371252160176,0.0022673196539178,0.0013657871844542,1,0.0155245646935957,0.0214515780071783,0.9514260694329666,0.0115977878662592,2,0.3171052498518007,0.0228730159768129,0.6277838243864219,0.0322379097849642,2,0.5659219955271925,0.0545687018169801,0.0417393250457321,0.3377699776100951,0,0.688311386902966,0.1186167318989399,0.0908677017025725,0.1022041794955214,0,0.0771547085811888,0.4824216467343462,0.0929663051029513,0.3474573395815135,1,0.97,0.91,0.82,0.78,0.9033333333333334,0.8238333333333334,0.7376271186440677,0.6932758620689655,0.023915850136047686,0.9932698055620998,0.17755702056257888,0.9299744914257883,0.6157474442835471,0.31067857453462117,0.7069710795741517,0.22815201791709738,0.6932193209999342,0.569694655004026,0.8205081082838885,0.1349643071528327
0.5980757295794672,-4.923002524762658,0,1,0.000391143244502,0.9970402752153068,0.001990310548106,0.0005782709920854,1,0.0090854259334414,0.0197629739176155,0.9639339709278892,0.0072176292210539,2,0.3800894364658942,0.0170277752239095,0.5702919048179114,0.0325908834922848,2,0.5247908904933344,0.0551930719654593,0.0332046432573766,0.3868113942838295,0,0.7288839825411904,0.1164233053287156,0.0737295284865893,0.0809631836435045,0,0.0667248388222436,0.4600892059169297,0.0950371978004033,0.3781487574604233,1,0.945,0.87,0.78,0.735,0.8998275862068965,0.7983333333333335,0.7027049180327869,0.6559677419354839,0.01638495305283983,0.9950499646672009,0.13796466695099743,0.9441709970102737,0.6267742745393168,0.19020246835201715,0.7059943522912767,0.1379794962095049,0.6323582149683027,0.6124606772124748,0.8145640427032159,0.08194044845650639
0.6479567947065641,-3.1336430226811496,0,1,0.0003549295634386,0.9968656304016228,0.002225281359115,0.0005541586758233,1,0.0089572040953092,0.0214575439282974,0.9626992083426794,0.0068860436337137,2,0.13233352578857,0.0083466747749871,0.8419707786286378,0.017349020807805,2,0.7580977081159822,0.036447552660082,0.0205558511867218,0.184898888037214,0,0.7213136676716274,0.1231929389775893,0.0735715238063931,0.08192186954439,0,0.0512366323568477,0.6253476038729059,0.0763426096343451,0.2470731541359014,1,1.0,0.995,0.975,0.92,0.9355084745762712,0.8869166666666666,0.8356779661016949,0.7739830508474577,0.017092845922463396,0.9946403490425078,0.1410563934743807,0.9412416644143821,0.3770812833164729,0.7096372528400678,0.5212533888561443,0.5731988200787682,0.6424020844561568,0.5981207286940381,0.7124218120951363,0.3782744497370045
0.2614758148931133,-1.329260882558064,0,1,0.002198579306569,0.9796649000392698,0.0144478542079568,0.0036886664462043,1,0.0272948512781321,0.0643945872811372,0.8882083308634546,0.0201022305772758,2,0.1782971871841498,0.0222227360785962,0.7530328692714526,0.0464472074658014,2,0.6622364339141932,0.0748879734752057,0.0420545479293565,0.2208210446812445,0,0.5973303437133306,0.1780378464308969,0.105276796681096,0.1193550131746765,0,0.0793128705308511,0.5402361369924162,0.118559225146014,0.2618917673307185,1,1.0,1.0,0.995,0.98,0.9355084745762712,0.8898333333333334,0.8450833333333333,0.8059166666666667,0.0832914079034905,0.965217045831313,0.3309117390329526,0.8238137435823174,0.539708133030902,0.5747356820873029,0.6736027381573392,0.44141538923294865,0.7976287761916496,0.4192924972824337,0.8204278831669436,0.27834436966169773
-1.2590392967226631,-1.0596811948470757,0,1,0.0021201707256803,0.9872290481920571,0.0070512275852668,0.0035995534969955,1,0.0273652137330631,0.041925601284434,0.9106542980456332,0.0200548869368695,2,0.2651077914292314,0.0295372348813096,0.660137693460244,0.0452172802292149,2,0.5854213940953595,0.0711380882791655,0.0509956339499111,0.2924448836755638,0,0.620140813673304,0.1492557741712765,0.1080402461951549,0.1225631659602644,0,0.0883971089141271,0.4890311933222537,0.1114584077075773,0.3111132900560417,1,1.0,0.985,0.935,0.89,0.9355084745762712,0.8800833333333333,0.8144915254237289,0.7596610169491524,0.058379772290716496,0.9801778206067904,0.28499389975078854,0.8687286967611992,0.6276878736537509,0.39502990203101257,0.7305766717434367,0.2929765104197957,0.7775403123644979,0.4708850395020275,0.8454689048165681,0.17791790326621199
