cluster_hard_1.5,mu_1.5_0,mu_1.5_1,mu_1.5_2,_maxu,_second,_margin
2,0.4204133511065342,0.1147072501340143,0.4648793987594514,0.4648793987594514,0.4204133511065342,0.04446604765291717
1,0.4611979840085258,0.4662197580342367,0.0725822579572373,0.4662197580342367,0.4611979840085258,0.005021774025710912
1,0.4396956279963024,0.49064613033384,0.0696582416698574,0.49064613033384,0.4396956279963024,0.05095050233753762
0,0.4944848111382975,0.4818928035597321,0.0236223853019703,0.4944848111382975,0.4818928035597321,0.012592007578565434
1,0.46368800746033,0.5099656040677643,0.0263463884719057,0.5099656040677643,0.46368800746033,0.046277596607434246
0,0.5122858550986416,0.4600404311329952,0.0276737137683632,0.5122858550986416,0.4600404311329952,0.052245423965646354
1,0.4574654703652596,0.5145420278569985,0.0279925017777417,0.5145420278569985,0.4574654703652596,0.057076557491738955
1,0.4407832632721664,0.5235748789847947,0.0356418577430388,0.5235748789847947,0.4407832632721664,0.08279161571262833
1,0.4465319778933906,0.5243737093980395,0.0290943127085698,0.5243737093980395,0.4465319778933906,0.0778417315046489
0,0.5311100298637841,0.1153162493813848,0.3535737207548311,0.5311100298637841,0.3535737207548311,0.17753630910895296
1,0.4154594297356632,0.5395716967729361,0.0449688734914006,0.5395716967729361,0.4154594297356632,0.12411226703727296
1,0.3425608299150356,0.5638540255283158,0.0935851445566485,0.5638540255283158,0.3425608299150356,0.22129319561328015
2,0.2575933844501553,0.1659169570181752,0.5764896585316694,0.5764896585316694,0.2575933844501553,0.31889627408151416
