0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0
-11.566473002581546,-4.639621940470348,0,2,0.9998517992018844,9.750973563447919e-05,5.069106248133739e-05,0,0.002826927223307058,0.00209376501960141,0.9950793077570916,2,0.01054359187747568,0.977112681217011,0.012343726905513417,1,0.028351527939023284,0.025857030524773804,0.9457914415362029,2,0.04555810008445731,0.9061172968041425,0.04832460311140017,1,0.06973939869654824,0.06696332482969751,0.8632972764737542,2
-12.529473427860674,-3.419387497943683,0,2,0.9998746622850123,9.65489744780743e-05,2.8788740509779512e-05,0,0.0027532063208947286,0.0014447182468766485,0.9958020754322285,2,0.00823849252193925,0.9793871438551979,0.012374363622862893,1,0.029104976514167803,0.02184025265331497,0.9490547708325171,2,0.04035307405955635,0.9094028087103809,0.05024411723006272,1,0.07288059193215413,0.061077788097123865,0.866041619970722,2
-11.585529946897443,-4.159100646754157,0,2,0.9999902633364177,6.818717787968409e-06,2.917945794250347e-06,0,0.0005393974717858209,0.00035529467848235236,0.9991053078497317,2,0.00281894292849188,0.9935953144283569,0.003585742643151083,1,0.010624339015908483,0.009088681268646358,0.9802869797154452,2,0.019465776915447652,0.9587817736679932,0.021752449416559162,1,0.03607939676421146,0.03315293533895779,0.9307676678968307,2
-11.827907813560302,-2.8649668021520918,0,2,0.9998557954405033,0.00011626783938282749,2.793672011395255e-05,0,0.0030827164206612104,0.0014299386296498548,0.995487344949689,2,0.008934788458707087,0.9764764059103498,0.01458880563094301,1,0.0352091316134942,0.024820999801212232,0.9399698685852936,2,0.046346276595606195,0.8930000406119759,0.060653682792417986,1,0.08665339174361222,0.06967126924666263,0.8436753390097251,2
-10.922350421040504,-5.401203366707228,0,2,0.9977506263457272,0.0012681494401860574,0.0009812242140867296,0,0.013806268834644551,0.013062127197053353,0.9731316039683022,2,0.039732961574993855,0.9212618639755787,0.0390051744494273,1,0.06880700776914907,0.07199707499764686,0.8591959172332041,2,0.10311045662831982,0.7991736456504304,0.09771589772124982,1,0.12348555269295876,0.1304569927824027,0.7460574545246386,2
-10.958294559822004,-3.977168760214894,0,2,0.9999097907675712,6.324327643754906e-05,2.696595599120697e-05,0,0.0021631395977788266,0.0014307369679529393,0.9964061234342682,2,0.008795090297691857,0.9800896521628681,0.011115257539439986,1,0.028130123310893772,0.024229886672503562,0.9476399900166027,2,0.04526544041025918,0.9044835265488171,0.05025103304092368,1,0.07388208579832109,0.06830562018794549,0.8578122940137334,2
-11.40661334913158,-4.441874345179537,0,2,0.999921757188529,5.248127149177066e-05,2.576153997923407e-05,0,0.0019252743368980535,0.0013796971363440288,0.996695028526758,2,0.007895843206792244,0.9826505757116899,0.009453581081517799,1,0.023333067977145815,0.020925010177595092,0.9557419218452591,2,0.038789488113293795,0.9195086219311888,0.04170188995551738,1,0.06215274730504733,0.0590140266191162,0.8788332260758365,2
-10.912475188699066,-3.1919350966503623,0,2,0.9997660176817195,0.0001808475676830284,5.313475059742542e-05,0,0.004096363891922195,0.0021671478583910582,0.9937364882496866,2,0.012306270910962076,0.9694893022228303,0.01820442686620753,1,0.042018642353789964,0.03206183172797707,0.925919525918233,2,0.05704084891740806,0.8730791061531251,0.06988004492946673,1,0.09714276497665687,0.0826524073413266,0.8202048276820165,2
-11.67828883795571,-4.619689618367791,0,2,0.999870944934664,8.555567099283984e-05,4.349939434319287e-05,0,0.0026035755965159234,0.00190074532629383,0.9954956790771903,2,0.009749080341438312,0.9787137099079909,0.011537209750570755,1,0.026726865637831977,0.024166166556618268,0.9491069678055497,2,0.04295760865030585,0.9111479694991054,0.04589442185058877,1,0.06668661954594604,0.06363965211224734,0.8696737283418067,2
-11.845464658367648,-3.928771208967976,0,2,0.9999986863824889,9.520756625030186e-07,3.6154184861839686e-07,0,0.0001532984009761166,9.372398906233163e-05,0.9997529776099616,2,0.0008757595589431393,0.997948283186558,0.0011759572544987975,1,0.0035912325938754477,0.0029442717264964702,0.9934644956796281,2,0.006510205217513973,0.985955646281273,0.007534148501213093,1,0.013073616753241117,0.01166098005128769,0.9752654031954712,2
-11.775800888962172,-4.211325716715615,0,2,0.9999859024239118,9.869365516193647e-06,4.228210572084959e-06,0,0.0006739088786327346,0.00044338290290646593,0.9988827082184607,2,0.003195210559211294,0.9927328928605906,0.004071896580198058,1,0.01130305127206023,0.009650242642265642,0.9790467060856741,2,0.019825348079451646,0.9579783808028794,0.02219627111766891,1,0.03594680283656557,0.03297297625816826,0.9310802209052662,2
-13.233755634803249,-5.890206111256148,0,2,0.9950667328420586,0.0030054731192495094,0.001927794038691806,0,0.02347946550198108,0.019462912541976324,0.9570576219560427,2,0.05135685705832505,0.8926764697334738,0.05596667320820121,1,0.08933010046802888,0.08573881379037789,0.8249310857415931,2,0.1168411063188385,0.7639986095516245,0.11916028412953693,1,0.1445148413596027,0.1432550857033765,0.7122300729370208,2
-13.42774778595521,-2.002220069041036,0,2,0.9929302177195782,0.006000885413671328,0.0010688968667503075,0,0.035239330655601316,0.013385313249875202,0.9513753560945235,2,0.040143147651002443,0.8835490664636904,0.07630778588530716,1,0.11560914014989443,0.07208207220203398,0.8123087876480716,2,0.10239891510122516,0.7490742562585806,0.14852682864019426,1,0.1748909323707327,0.12872333127856925,0.6963857363506981,2
-14.48843708084468,-3.575118965756434,0,2,0.993476123438858,0.0049863845105341375,0.0015374920506079606,0,0.03186366802189438,0.016772734128269868,0.9513635978498357,2,0.04635896719312251,0.8834993788122972,0.07014165399458018,1,0.10706109552534827,0.07949096018435928,0.8134479442902924,2,0.11001839427991668,0.7514442962519025,0.13853730946818085,1,0.16429124758969466,0.13618226072890358,0.6995264916814018,2
