0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0
-0.9359967368166388,-3.698952995169381,0,0,0.0015123372308119794,0.9984876627691881,1,0.017200943645488284,0.9827990563545117,1,0.050276156417379765,0.9497238435826202,1,0.09057998953253082,0.9094200104674692,1,0.1305555012513022,0.8694444987486978,1,0.1669751605996451,0.8330248394003549,1
-1.252615375729202,-0.5209524987624348,0,0,0.03874218079944773,0.9612578192005522,1,0.10458177316517223,0.8954182268348277,1,0.16422005046451554,0.8357799495354844,1,0.21334054467832272,0.7866594553216772,1,0.25287649646415183,0.7471235035358482,1,0.28458466754368467,0.7154153324563154,1
-1.9668788691839456,-2.6775551086669944,0,0,0.006872762179823219,0.9931272378201768,1,0.040502976199574055,0.959497023800426,1,0.08882396385687119,0.9111760361431288,1,0.13718983779167834,0.8628101622083217,1,0.18006361126916046,0.8199363887308395,1,0.21644539897034956,0.7835546010296505,1
0.8243304023416357,-0.310635213681429,0,0,0.02591075330426725,0.9740892466957327,1,0.08174742169512843,0.9182525783048715,1,0.1381085605545871,0.8618914394454129,1,0.18712186860045818,0.8128781313995418,1,0.22780808793648788,0.7721919120635121,1,0.26107364474970657,0.7389263552502934,1
-0.3649039549591114,-2.9674149037223723,0,0,9.736863594385531e-05,0.9999026313640561,1,0.0033037573033709916,0.996696242696629,1,0.01592383620180655,0.9840761637981935,1,0.038185149502521616,0.9618148504974785,1,0.06614164884139807,0.9338583511586018,1,0.09602796575309099,0.9039720342469091,1
0.516912856688607,-3.7043851347966985,0,0,0.00043609649594417995,0.9995639035040558,1,0.008522263375456661,0.9914777366245433,1,0.03136682780324711,0.9686331721967529,1,0.06394438914901683,0.9360556108509832,1,0.09944655298015041,0.9005534470198496,1,0.13385959165742659,0.8661404083425733,1
0.3312395322101193,-4.524665155019505,0,0,0.002156696811558288,0.9978433031884416,1,0.021848211251376815,0.9781517887486232,1,0.05988799621178795,0.9401120037882121,1,0.10349808894217113,0.8965019110578288,1,0.1450093323257139,0.854990667674286,1,0.1818024006080498,0.8181975993919502,1
0.5253110358398134,-3.037975254291684,0,0,3.787582991300075e-05,0.9999621241700871,1,0.0020736629153422434,0.9979263370846577,1,0.011876222070059731,0.9881237779299403,1,0.030863728568245284,0.9691362714317546,1,0.0559670631795269,0.944032936820473,1,0.08373225012472313,0.9162677498752769,1
1.9217333133729484,-3.502464085154867,0,0,0.0023956517138031094,0.9976043482861969,1,0.022628264566102844,0.9773717354338972,1,0.06062481909536259,0.9393751809046375,1,0.1038925402004277,0.8961074597995723,1,0.14505097654377636,0.8549490234562236,1,0.1815557099485664,0.8184442900514336,1
-1.6459833476578538,-1.2566990103014246,0,0,0.016366910330796,0.9836330896692039,1,0.06431852784041776,0.9356814721595822,1,0.119052590937067,0.880947409062933,1,0.1688273220124572,0.8311726779875428,1,0.21094743048595282,0.7890525695140471,1,0.24573808751659346,0.7542619124834066,1
2.8403994007881432,-2.495347959640777,0,0,0.009373035210696282,0.9906269647893037,1,0.04948912422299352,0.9505108757770064,1,0.10236190391022267,0.8976380960897773,1,0.15242554709041486,0.8475744529095852,1,0.19527415688756658,0.8047258431124334,1,0.23084198939874137,0.7691580106012587,1
0.2108559704442304,-2.153772052702431,0,0,3.708274127023942e-06,0.999996291725873,1,0.00020568978363614954,0.9997943102163638,1,0.0014487932063267828,0.9985512067936732,1,0.004936815067520003,0.9950631849324801,1,0.011537737401366948,0.988462262598633,1,0.02135026398882982,0.9786497360111701,1
-1.6810438239282814,-2.21496592183883,0,0,0.0052442276427593585,0.9947557723572408,1,0.03360025059124672,0.9663997494087534,1,0.07730363945600094,0.9226963605439991,1,0.12325759148575577,0.8767424085142442,1,0.16536096230075673,0.8346390376992434,1,0.20187798489379238,0.7981220151062076,1
-0.522841640640863,-3.139320527961136,0,0,0.00025167215973887847,0.9997483278402611,1,0.00583359212852283,0.9941664078714771,1,0.02366997112015934,0.9763300288798408,1,0.051477001322102374,0.9485229986778977,1,0.08373316921959281,0.9162668307804073,1,0.11638519919018252,0.8836148008098175,1
0.5599904273340346,-2.4646424594239127,0,0,3.0650160888641627e-06,0.9999969349839112,1,0.00037734601704461705,0.9996226539829552,1,0.003378412763865972,0.996621587236134,1,0.011558739513321167,0.9884412604866789,1,0.025203961861024637,0.9747960381389753,1,0.0430299092986327,0.9569700907013674,1
-0.0505329839226847,-3.135767027967493,0,0,6.527187301528084e-05,0.9999347281269847,1,0.002780475844168135,0.9972195241558318,1,0.014453040733927783,0.9855469592660723,1,0.035767999397976896,0.9642320006020231,1,0.06296872194883121,0.9370312780511688,1,0.09232994818199665,0.9076700518180034,1
1.6570401690081675,-2.05042564032696,0,0,0.0015295303725603572,0.9984704696274396,1,0.01587288750415222,0.9841271124958477,1,0.04573390725146238,0.9542660927485377,1,0.08293745594136949,0.9170625440586305,1,0.12077244014187233,0.8792275598581276,1,0.15593714127075606,0.844062858729244,1
2.433124522734601,-3.742028396010631,0,0,0.005467274986575453,0.9945327250134245,1,0.037007918926376226,0.9629920810736238,1,0.08498393135934257,0.9150160686406575,1,0.13349254993838724,0.8665074500616128,1,0.17644598191519198,0.8235540180848081,1,0.21282979297063345,0.7871702070293665,1
