0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0
3.2663822365342448,-2.934196442867504,0,0,0.01910655282117482,0.9808934471788252,1,0.07088245930451693,0.9291175406954831,1,0.12775445063484833,0.8722455493651516,1,0.17817651472513457,0.8218234852748655,1,0.22009102563302219,0.7799089743669778,1,0.2543419240266714,0.7456580759733287,1
6.006433865600388,-3.4195280007003186,0,0,0.001988728024941049,0.9980112719750589,1,0.020009088049554997,0.979990911950445,1,0.05545924084473617,0.9445407591552639,1,0.09711802492521292,0.9028819750747871,1,0.13757189817433363,0.8624281018256664,1,0.1739447501321368,0.826055249867863,1
4.565639618775073,-3.825628577292681,0,0,0.0002133874307749545,0.9997866125692251,1,0.004715176371306229,0.9952848236286937,1,0.019499434720215748,0.9805005652797842,1,0.04374665281273024,0.9562533471872698,1,0.07315113016315926,0.9268488698368409,1,0.10392016610069592,0.8960798338993041,1
5.086453606366016,-4.881794509735104,0,0,1.0443843214841217e-05,0.9999895561567851,1,0.0009122995910823868,0.9990877004089177,1,0.006465967295681182,0.9935340327043187,1,0.019081898849471125,0.9809181011505289,1,0.0377336391478034,0.9622663608521965,1,0.0601313222948611,0.9398686777051388,1
5.056526651068621,-6.010391023859313,0,0,0.0008042369875240698,0.9991957630124759,1,0.011009990596516679,0.9889900094034834,1,0.0356653752844348,0.9643346247155652,1,0.0688307711611657,0.9311692288388342,1,0.10415012052547926,0.8958498794745208,1,0.13803639811753504,0.8619636018824649,1
5.396618195396004,-6.514619060329796,0,0,0.002678249792026675,0.9973217502079733,1,0.023184045612770675,0.9768159543872293,1,0.060418190913980575,0.9395818090860194,1,0.10262491479357924,0.8973750852064208,1,0.1429106446654328,0.8570893553345671,1,0.17881854788319765,0.8211814521168023,1
5.877929822438284,-6.759979631486276,0,0,0.004671527522075178,0.9953284724779248,1,0.03278426557687937,0.9672157344231206,1,0.0771785193815364,0.9228214806184637,1,0.12346616112086399,0.8765338388791359,1,0.16538384500883135,0.8346161549911687,1,0.20147602342634857,0.7985239765736515,1
5.111470888443966,-4.835303331150762,0,0,1.1016060206466793e-05,0.9999889839397935,1,0.0009510648041267792,0.9990489351958733,1,0.006685444530098658,0.9933145554699013,1,0.0196163530549785,0.9803836469450214,1,0.038626754543797784,0.9613732454562023,1,0.06135482827235279,0.9386451717276472,1
4.185136501309754,-2.64130146256656,0,0,0.008285071065532414,0.9917149289344676,1,0.044437970287747514,0.9555620297122525,1,0.09401748905535502,0.905982510944645,1,0.14271263162963446,0.8572873683703655,1,0.1854451010711896,0.8145548989288104,1,0.2215033256206876,0.7784966743793124,1
5.230743317094714,-3.043805420729348,0,0,0.0022795710604619126,0.9977204289395382,1,0.02117254094185,0.9788274590581499,1,0.05715079213039544,0.9428492078696047,1,0.09905021786303417,0.9009497821369659,1,0.13962434187058842,0.8603756581294116,1,0.1760538354960988,0.8239461645039011,1
6.621222445601008,-3.623803987074117,0,0,0.0031871248174333237,0.9968128751825667,1,0.0267507711033541,0.9732492288966459,1,0.06793840512960111,0.9320615948703989,1,0.11302205711362151,0.8869779428863784,1,0.15489972742189437,0.8451002725781057,1,0.19148021994312298,0.8085197800568771,1
5.52637586152523,-4.671389792419363,0,0,0.00011015737191285149,0.9998898426280872,1,0.0036296293333964963,0.9963703706666035,1,0.01698849969154538,0.9830115003084545,1,0.039896970629125256,0.9601030293708747,1,0.06814274575921486,0.9318572542407851,1,0.09799773890307141,0.9020022610969285,1
6.536565693625748,-6.387281091518004,0,0,0.004609648232210793,0.9953903517677891,1,0.03295600555494567,0.9670439944450543,1,0.07789665590263024,0.9221033440973698,1,0.1246197845953248,0.8753802154046751,1,0.16677954438843678,0.8332204556115632,1,0.20297299336171606,0.797027006638284,1
3.5357600504668207,-5.5566726381250255,0,0,0.0022943708643696345,0.9977056291356303,1,0.018870426104308207,0.9811295738956918,1,0.04996481661349767,0.9500351833865023,1,0.08744172200581758,0.9125582779941825,1,0.12514003452484804,0.8748599654751521,1,0.16004782747772284,0.8399521725222772,1
5.725922087548965,-7.359820970986995,0,0,0.009301125956409148,0.9906988740435908,1,0.04927554026850432,0.9507244597314957,1,0.10195012765928828,0.8980498723407118,1,0.15173933606999782,0.8482606639300023,1,0.19430283548372912,0.8056971645162708,1,0.22964335380895975,0.7703566461910403,1
4.084147844660202,-4.875902038984258,0,0,6.422324776397681e-05,0.9999357767522359,1,0.0018049878008576346,0.9981950121991423,1,0.008819535611389106,0.9911804643886108,1,0.022651582391559004,0.9773484176084409,1,0.04214278465652377,0.9578572153434762,1,0.06506050545278376,0.9349394945472161,1
4.660375722727684,-4.063672075825103,0,0,5.496137168954035e-05,0.9999450386283104,1,0.002071422527190788,0.9979285774728092,1,0.01094016919076651,0.9890598308092335,1,0.028235736968631683,0.9717642630313683,1,0.051699700942944606,0.9483002990570555,1,0.07823907486661658,0.9217609251333835,1
6.078640893321946,-4.270669435127303,0,0,0.0007642274635152802,0.9992357725364847,1,0.011422473566455519,0.9885775264335444,1,0.03772859598728516,0.9622714040127148,1,0.0728397402067309,0.9271602597932691,1,0.10972704068809326,0.8902729593119066,1,0.1446729069954827,0.8553270930045174,1
