cluster_hard_1.8,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,_maxu,_second,_margin
2,0.1616369504732776,0.2949210056931919,0.3610845317196295,0.1823575121139009,0.3610845317196295,0.2949210056931919,0.0661635260264376
0,0.4597819906491706,0.0526486157495681,0.0557283730750305,0.4318410205262307,0.4597819906491706,0.4318410205262307,0.02794097012293989
2,0.0998729470534796,0.3145126968422685,0.4636939531508964,0.1219204029533552,0.4636939531508964,0.3145126968422685,0.14918125630862789
2,0.1040732194735046,0.2433299899938922,0.5043215096845981,0.1482752808480049,0.5043215096845981,0.2433299899938922,0.2609915196907059
2,0.1058913158950746,0.2177825260763462,0.5116277550206636,0.1646984030079153,0.5116277550206636,0.2177825260763462,0.2938452289443174
2,0.0710800074167122,0.3113278261401812,0.5283285666347997,0.0892635998083068,0.5283285666347997,0.3113278261401812,0.21700074049461848
2,0.0841001139057947,0.2165097223168082,0.5715959069068892,0.1277942568705077,0.5715959069068892,0.2165097223168082,0.355086184590081
3,0.3071592260418616,0.0486998972266164,0.0566247703606875,0.5875161063708345,0.5875161063708345,0.3071592260418616,0.28035688032897293
2,0.0789528056321041,0.2113444918110931,0.5900139821290042,0.1196887204277984,0.5900139821290042,0.2113444918110931,0.37866949031791114
1,0.1169665313801589,0.5921001249046451,0.2066759732761834,0.0842573704390125,0.5921001249046451,0.2066759732761834,0.3854241516284618
