cluster_hard_2.4,mu_2.4_0,mu_2.4_1,mu_2.4_2,_maxu,_second,_margin
1,0.2591894819504803,0.3756442209860771,0.3651662970634424,0.3756442209860771,0.3651662970634424,0.010477923922634691
2,0.259487721330263,0.3647088428522021,0.3758034358175349,0.3758034358175349,0.3647088428522021,0.011094592965332772
2,0.2508493099887473,0.3690482787006016,0.3801024113106511,0.3801024113106511,0.3690482787006016,0.011054132610049505
1,0.2846552788955535,0.3820164181128038,0.3333283029916427,0.3820164181128038,0.3333283029916427,0.04868811512116111
1,0.2663934121478733,0.3883046795822797,0.3453019082698468,0.3883046795822797,0.3453019082698468,0.04300277131243291
0,0.393232237882174,0.3505443573198525,0.2562234047979735,0.393232237882174,0.3505443573198525,0.04268788056232148
1,0.3160261055015777,0.3957482706400774,0.2882256238583449,0.3957482706400774,0.3160261055015777,0.07972216513849967
0,0.4007398578335072,0.3991055729317178,0.200154569234775,0.4007398578335072,0.3991055729317178,0.0016342849017894068
0,0.408217908325822,0.4056914182258578,0.1860906734483202,0.408217908325822,0.4056914182258578,0.002526490099964196
0,0.4088951628265213,0.3972248212436097,0.1938800159298689,0.4088951628265213,0.3972248212436097,0.01167034158291158
2,0.2586803183017221,0.3324163408655772,0.4089033408327006,0.4089033408327006,0.3324163408655772,0.07648699996712338
1,0.4118994675745318,0.4163073410546045,0.1717931913708636,0.4163073410546045,0.4118994675745318,0.00440787348007271
1,0.4080927235258016,0.4169930055627877,0.1749142709114106,0.4169930055627877,0.4080927235258016,0.008900282036986062
0,0.418925471286907,0.3732277044339218,0.2078468242791713,0.418925471286907,0.3732277044339218,0.04569776685298521
1,0.3100747482467114,0.4198470920153548,0.2700781597379337,0.4198470920153548,0.3100747482467114,0.10977234376864342
2,0.2555367093328098,0.3229080737254344,0.4215552169417557,0.4215552169417557,0.3229080737254344,0.09864714321632129
1,0.3777484636113931,0.4215891638660575,0.2006623725225492,0.4215891638660575,0.3777484636113931,0.04384070025466441
1,0.3943511998349506,0.4221356112647986,0.1835131889002507,0.4221356112647986,0.3943511998349506,0.027784411429848
0,0.4256417892720119,0.3923356462442417,0.1820225644837463,0.4256417892720119,0.3923356462442417,0.033306143027770185
0,0.42570171663541,0.3698437286307041,0.2044545547338859,0.42570171663541,0.3698437286307041,0.05585798800470593
0,0.4271236020478569,0.4154954007929781,0.1573809971591649,0.4271236020478569,0.4154954007929781,0.01162820125487879
1,0.3712377820492813,0.4276753141290171,0.2010869038217016,0.4276753141290171,0.3712377820492813,0.056437532079735786
1,0.3110105734556932,0.4295367345371004,0.2594526920072063,0.4295367345371004,0.3110105734556932,0.11852616108140718
0,0.4312117227315548,0.3899088113899809,0.1788794658784642,0.4312117227315548,0.3899088113899809,0.04130291134157388
1,0.3909294825429962,0.4336505826683031,0.1754199347887006,0.4336505826683031,0.3909294825429962,0.04272110012530689
0,0.4343583461890383,0.4294872858965043,0.1361543679144572,0.4343583461890383,0.4294872858965043,0.00487106029253398
1,0.4169949635390791,0.4355723035975783,0.1474327328633426,0.4355723035975783,0.4169949635390791,0.018577340058499203
0,0.437216902821199,0.4090989958484063,0.1536841013303947,0.437216902821199,0.4090989958484063,0.028117906972792706
0,0.4386865092992679,0.4000829996360773,0.1612304910646548,0.4386865092992679,0.4000829996360773,0.038603509663190594
1,0.3858339282153841,0.4387404976354552,0.1754255741491606,0.4387404976354552,0.3858339282153841,0.0529065694200711
