0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
-2.337889592032322,-4.622864362510585,-0.8152646364205006,-3.0921735329953144,4.295970735172495,0,1,0.0025880231328053,0.0043379416155807,0.0053927770925917,0.987681258159022,3,0.0215706930076946,0.0289691006037662,0.0329466034213167,0.9165136029672224,3,0.0520438862652852,0.0628385866401034,0.0686712385655048,0.8164462885291065,3,0.2062854461981531,0.2435197824876988,0.2747527294686798,0.2754420418454682,3,0.2211455475520596,0.2434601063349777,0.2676956989762583,0.2676986471367044,3,0.2312430455425962,0.2625285044789605,0.2625274220750446,0.2437010279033985,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9987999999999999,0.05729217507378639,0.9822884810664303,0.2724468853783306,0.8835669995459057,0.48850504055440047,0.7477750499636017,0.995245719776119,0.0006893123767884313,0.9978044376158691,2.948160446103465e-06,0.9989760235718316,1.0824039158863208e-06
-2.6808663778362067,-4.936365861055918,0.6225521822664185,-2.6254202317199216,7.562488505451715,0,1,0.0013660872098083,0.002169408232664,0.0024235222088836,0.994040982348644,3,0.0169764952171755,0.022174102244129,0.0236497025945005,0.9371996999441948,3,0.0500654106829077,0.0595467981333177,0.0621996294863255,0.828188161697449,3,0.2146362925181264,0.2497429878764765,0.2675725193158638,0.2680482002895332,3,0.2265547081986071,0.2486909790781098,0.2623761531512888,0.2623781595719942,3,0.2345712653762197,0.2586059616074938,0.2586052637361267,0.2482175092801596,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9987999999999999,0.030911940206109784,0.9916174601397604,0.2185626104154487,0.9135499973496943,0.46655145267936415,0.7659885322111235,0.9972095975049093,0.0004756809736694012,0.9987435729009989,2.0064207053582805e-06,0.9994334147452023,6.978713670835468e-07
-2.139728886914257,-3.4590769871574256,3.01145628113198,-3.577662410411921,6.137668775496,0,1,0.0055972083226004,0.0172059928514594,0.0090367702298885,0.9681600285960515,3,0.0355907848734543,0.0700750220803022,0.0467249254144643,0.847609267631779,3,0.0745025305409136,0.1190531202482988,0.0886759910016375,0.71776835820915,3,0.2036995551355455,0.3010610050325269,0.2473268867517084,0.2479125530802191,1,0.2172254450650622,0.2894678103908315,0.2466519785145044,0.2466547660296019,1,0.2263854124894759,0.2458614031877389,0.2458601070415231,0.281893077281262,3,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9987999999999999,0.12463608878053416,0.9509540357445921,0.4243488234454041,0.7775342455514769,0.6489989524009223,0.5987152379608511,0.9931510705785995,0.05314845195230783,0.9962077229745274,0.042813044361229624,0.9977104108386253,0.03603167409352312
-2.903510786993573,-2.0047991266650955,0.8703130304084609,-3.2383016533174804,6.140713554450594,0,1,0.0058334927187925,0.0170050831727967,0.0082139600008677,0.9689474641075428,3,0.0354298184445775,0.0679343736403462,0.0429313552291853,0.8537044526858908,3,0.0729135481552552,0.1148334809623994,0.0822567753293472,0.729996195552998,3,0.2078671747315123,0.3040481226816229,0.2437395531059251,0.2443451494809396,1,0.2205354478150042,0.2916727737103962,0.2438943257767463,0.2438974526978532,1,0.2289254584069801,0.243735962780735,0.2437342658538266,0.2836043129584581,3,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9987999999999999,0.12212359886877355,0.9519423809347461,0.41204656516608157,0.7857700790455446,0.6309374788339129,0.6151627145905986,0.9932382828812957,0.059702973200683296,0.9962100259000742,0.047775321012542976,0.9976655263930769,0.03986835017772311
-2.913980266171749,-3.481942689582272,0.7369363617938188,-2.903153079250063,5.154962313344862,0,1,0.0002279651787992,0.0005753888335577,0.0004222971532377,0.9987743488344052,3,0.0050408438361026,0.0087623095149749,0.0071838648754146,0.9790129817735076,3,0.0195413525367452,0.0284803514951656,0.0245914232983546,0.9273868726697344,3,0.2021052393451714,0.2785407314636708,0.2593379527047861,0.2600160764863716,1,0.2170095447011261,0.2715082906268974,0.2557395197851291,0.2557426448868472,1,0.2271492233247784,0.2529210906068262,0.25291972565926,0.2670099604091352,3,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9987999999999999,0.007726007845548946,0.9981989600008475,0.08973623166264119,0.9702506722585327,0.24473780509197857,0.8989065211745688,0.9950563859941035,0.018524654977299215,0.9976123659158919,0.015765645740050183,0.998789839825449,0.014088869802309001
-5.06298067686167,-5.032633981978551,0.5034858536466844,-2.145722664218762,6.02446543790439,0,1,0.0021003330212656,0.0040340324411245,0.0041703281466047,0.9896953063910048,3,0.0211702455227739,0.0310518589298535,0.0316167447175362,0.9161611508298364,3,0.0565245282859913,0.0728866444369258,0.0736824530642557,0.7969063742128271,3,0.2072959749178786,0.2578751964713221,0.2671885096907013,0.2676403189200979,3,0.2209848869073356,0.2553338824375444,0.2618397328614369,0.261841497793683,3,0.2303385998829807,0.2579276182749865,0.257927175507925,0.2538066063341077,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9987999999999999,0.049263224423497454,0.9855249782444001,0.27328822591908,0.8845444061123002,0.5239536597815648,0.7232239211485714,0.9962608966759516,0.0004518092293965825,0.9982964590106588,1.7649322460733252e-06,0.9992268312930864,4.4276706151480383e-07
-2.511713635390364,-4.878199043605203,-0.2737163106359624,-1.2619913538824867,6.322860117320368,0,1,0.0010113261473694,0.0012589458533159,0.0022376810959455,0.9954920469033692,3,0.0132748046264693,0.0148219911396547,0.0210870776338886,0.9508161265999872,3,0.0409728262656557,0.0433112571318002,0.0556156465592074,0.8601002700433366,3,0.2104075998895129,0.223069729176068,0.2830047743592228,0.2835178965751964,3,0.2246633055850533,0.2270269948468365,0.2741538892443392,0.2741558103237709,3,0.234317605700407,0.2678258965546426,0.2678254869696657,0.2300310107752845,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9987999999999999,0.02418966932995154,0.9932543658074238,0.1797080082335739,0.9297290489660985,0.4019226189615945,0.8044846234841292,0.9934631331784276,0.0005131222159736049,0.9966232796762073,1.9210794316992796e-06,0.9981504745991184,4.095849769347737e-07
-1.4261926542325607,-3.992456632097123,0.3444237680426263,-2.45088963205486,5.23658800099968,0,1,0.0006556574987457,0.0010768839778337,0.0013533833688272,0.9969140751545934,3,0.0090677549140643,0.0120208593659041,0.0137391979515934,0.965172187768438,3,0.0272543606850754,0.0325971763276221,0.0356996451581175,0.9044488178291848,3,0.2063574251083595,0.2416717589982395,0.2756045473220064,0.2763662685713944,3,0.2213878480953396,0.2418578986782993,0.2683754454510794,0.2683788077752816,3,0.2315691897932428,0.263072561882544,0.2630712074110198,0.2422870409131934,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9987999999999999,0.017446096609416536,0.9955606917857662,0.1362715591857837,0.9514329898168447,0.30266943077633457,0.8687491726710673,0.9950909160426264,0.0007617212493880032,0.9977229911300145,3.3623242022273736e-06,0.9989260308533362,1.3544715242175265e-06
-2.5909027245065754,-3.979976076971243,1.1667486781746046,-3.042198216316984,5.320559715626266,0,1,8.184461489922093e-05,0.0001992152153336,0.0001560919487584,0.9995628482210088,3,0.0028888825119856,0.0049027313757066,0.0041876617114928,0.9880207244008148,3,0.0141570087395151,0.0202630808359782,0.0180211827328146,0.947558727691692,3,0.2022944473620802,0.2745297985015282,0.2612546941384505,0.2619210599979409,1,0.2171370404476765,0.2683767804795933,0.2572415952065907,0.2572445838661394,1,0.2272693985400695,0.2541344960065805,0.2541332694404709,0.264462836012879,3,1.0,1.0,1.0,1.0,1.0,1.0,0.9998,0.9987999999999999,0.0030822921257215516,0.9993636330056752,0.05612138401860637,0.9831179930251082,0.18949604027203296,0.9272956468557139,0.9952623879705893,0.012608738503587291,0.9977431581715361,0.011132196613453882,0.9988857537683798,0.010328340006298509
-2.1573492322943792,-4.002618967934435,1.1439870089129878,-0.9931479985992088,4.99590716339449,0,1,0.0012385692862591,0.0020028502080256,0.0032805062434603,0.9934780742622548,3,0.0137704776336162,0.0179901508105528,0.0242769980230124,0.9439623735328184,3,0.037953587364569,0.0446967676320486,0.0551367161218864,0.8622129288814959,3,0.1980471234482317,0.2294806124733604,0.2858738983803807,0.2865983656980272,3,0.2156051008336905,0.232277383716217,0.2760573571722448,0.2760601582778476,3,0.2277519251539998,0.2689036675882151,0.2689029545273768,0.2344414527304081,1,1.0,1.0,1.0,0.99,1.0,1.0,0.9998,0.9891999999999999,0.033181352463578694,0.9901975680187944,0.19909013119549493,0.919685375509806,0.3972320864441704,0.8070762127596095,0.991561237086122,0.0007244673176465266,0.995850280307775,2.8011056028010017e-06,0.9979010059980478,7.130608383199011e-07
