0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
5.173675843916753,3.165119642474004,0,0,0.0029783148217426,0.9970216851782574,1,0.0096269907556201,0.99037300924438,1,0.9787147584795388,0.0212852415204612,0,0.037913894581348,0.962086105418652,1,0.9430638884988848,0.0569361115011153,0,0.9230916552132292,0.0769083447867706,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.029282292539921304,0.9940433703565148,0.07831005951818239,0.9807460184887599,0.14859724331663912,0.9574295169590776,0.23264432565728582,0.924172210837304,0.3151603991872182,0.8861277769977695,0.3911907472651656,0.8461833104264587
3.102239650208851,1.869193113106569,0,0,0.0013083101718527,0.998691689828147,1,0.0058988354963356,0.9941011645036644,1,0.9820163244871354,0.0179836755128646,0,0.0385164055663507,0.9614835944336492,1,0.935476721678806,0.0645232783211939,0,0.9071530923591746,0.0928469076408252,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.014417356403590972,0.9973833796562943,0.05216803669420558,0.9882023290073287,0.12996464865174906,0.9640326489742708,0.23544811806888968,0.9229671888672984,0.3451448961520381,0.8709534433576122,0.44590170617566943,0.8143061847183495
3.629295106445776,4.743623721313828,0,0,0.0076784494476197,0.9923215505523804,1,0.0251957164254726,0.9748042835745272,1,0.9484370000606782,0.0515629999393217,0,0.0828210964796162,0.9171789035203836,1,0.8859540256134395,0.1140459743865604,0,0.8566546108421711,0.1433453891578288,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.06497589348881055,0.9846431011047606,0.16969424080832143,0.9496085671490546,0.292999728586371,0.8968740001213565,0.41204231956167603,0.8343578070407673,0.5120004934719565,0.7719080512268791,0.5929334739647736,0.7133092216843423
3.880210980944251,3.0850680828264463,0,0,0.0028130098423928,0.9971869901576071,1,0.0096331414301945,0.9903668585698056,1,0.9778311082102216,0.0221688917897783,0,0.0403182025622871,0.9596817974377128,1,0.938642295711828,0.0613577042881721,0,0.9164103486419868,0.0835896513580133,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.02788911816917864,0.9943739803152143,0.07835117233712176,0.9807337171396111,0.15345093198217633,0.9556622164204432,0.24374923866510018,0.9193635948754256,0.3328110861755074,0.8772845914236559,0.4147029451558886,0.8328206972839735
4.155493159620018,2.2269452341017946,0,0,0.0013070817062941,0.9986929182937058,1,0.0039652047100435,0.9960347952899564,1,0.9908548737644516,0.0091451262355483,0,0.0178942019076938,0.982105798092306,1,0.9704167911231826,0.0295832088768174,0,0.9561392960975502,0.0438607039024499,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.014405591549413914,0.9973858365874116,0.0373451698953528,0.992069590579913,0.07507105385878576,0.9817097475289033,0.12944797009646541,0.9642115961846123,0.19229734543933796,0.9408335822463652,0.2597216173394021,0.9122785921951003
6.174019447376389,5.475890739083394,0,0,0.0111988534392346,0.9888011465607652,1,0.0343240568834733,0.9656759431165268,1,0.933793096624368,0.0662069033756319,0,0.1015146529525603,0.8984853470474397,1,0.864866756852066,0.1351332431479339,0,0.8344120268240465,0.1655879731759534,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.0886399508493059,0.9776022931215307,0.2156334503718724,0.9313518862330535,0.35160639716737596,0.8675861932487361,0.4737786240049529,0.7969706940948793,0.5713499075252075,0.7297335137041321,0.6475117191717563,0.668824053648093
2.559222924133797,3.391488611867901,0,0,0.0047347136490685,0.9952652863509314,1,0.0183738716416788,0.981626128358321,1,0.9579266845655432,0.0420733154344568,0,0.0721747710603791,0.9278252289396208,1,0.8963896402246757,0.1036103597753243,0,0.8661375701568923,0.1338624298431077,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.04337841131367872,0.9905305727018628,0.13221029029864495,0.9632522567166422,0.2517188156812731,0.9158533691310864,0.37398755701563896,0.8556504578792418,0.480336788119624,0.7927792804493514,0.5679365542062297,0.7322751403137846
4.343959927921164,2.6637586623302925,0,0,0.0019234760291949,0.9980765239708052,1,0.0060653278780683,0.9939346721219317,1,0.9863276525183724,0.0136723474816274,0,0.0253404340527965,0.9746595659472034,1,0.9605164701869768,0.0394835298130232,0,0.9448428053214408,0.055157194678559,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.020126051166974048,0.9961530479416103,0.05339617224363237,0.9878693442438633,0.10425687908638502,0.972655305036745,0.17045684768108724,0.9493191318944069,0.23991916107478684,0.9210329403739537,0.3079129572449265,0.8896856106428819
6.008559974237702,4.823629318749687,0,0,0.0084085957250706,0.9915914042749292,1,0.0267045053923047,0.9732954946076952,1,0.9463146625370724,0.0536853374629275,0,0.0853264002404194,0.9146735997595804,1,0.883320715179696,0.1166792848203041,0,0.8540604137894429,0.1459395862105571,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.07004807449390714,0.9831828085498586,0.17758578975778072,0.9465909892153904,0.30185037885856514,0.8926293250741449,0.42067448665039414,0.829347199519161,0.5197396375315915,0.7666414303593919,0.5995851377203648,0.7081208275788857
5.471004168382642,3.088379246139158,0,0,0.0029649904991603,0.9970350095008398,1,0.0096930338967766,0.9903069661032232,1,0.9783572164958312,0.0216427835041686,0,0.0387648820909174,0.9612351179090826,1,0.9415696413247456,0.0584303586752543,0,0.920879852686691,0.0791201473133091,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.029170498456500816,0.9940700190016795,0.07875121170958668,0.9806139322064467,0.15056753200485723,0.9567144329916626,0.23660027569890782,0.9224702358181651,0.3211822576099974,0.8831392826494914,0.3990713619176573,0.841759705373382
3.132166569734822,3.175224281352033,0,0,0.0035065578227793,0.9964934421772206,1,0.0131572581690792,0.9868427418309208,1,0.969052540204098,0.0309474597959021,0,0.0553561075041453,0.9446438924958548,1,0.9176108600277982,0.0823891399722018,0,0.8903219066051387,0.1096780933948612,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.03364854804851976,0.9929868843544413,0.10106299852154778,0.9736854836618416,0.1991212929360839,0.938105080408196,0.3087276451411599,0.8892877849917095,0.4105420303328961,0.8352217200555965,0.4989442265093187,0.7806438132102774
3.451584586245869,4.9679703164652,0,0,0.0086751335870985,0.9913248664129016,1,0.0282148949112667,0.9717851050887332,1,0.943176255622484,0.0568237443775161,0,0.0898715299142875,0.9101284700857124,1,0.8777149616350738,0.1222850383649263,0,0.8477243002859643,0.1522756997140356,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.0718762351766485,0.9826497328258031,0.1853590879842075,0.9435702101774665,0.31470514938759436,0.8863525112449678,0.43604085523364544,0.8202569401714249,0.5358936640516971,0.7554299232701475,0.6155060653210959,0.6954486005719287
4.690487701760913,5.2345053428697765,0,0,0.009166841223599,0.9908331587764012,1,0.0286974379860051,0.9713025620139948,1,0.9431769731793778,0.0568230268206222,0,0.0892643580702181,0.9107356419297818,1,0.8789426812249177,0.1210573187750821,0,0.8494965273826562,0.1505034726173437,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.07521779939607771,0.9816663175528022,0.18781691299760053,0.9426051240279897,0.3147022411501324,0.8863539463587555,0.4340095620139012,0.8214712838595637,0.5323924782668101,0.7578853624498356,0.6110988123070461,0.6989930547653125
4.794316870674159,5.502380877352081,0,0,0.0102826884512797,0.98971731154872,1,0.0317225981383507,0.9682774018616492,1,0.9382077952109054,0.0617922047890945,0,0.0957018170019223,0.9042981829980776,1,0.8715863645863177,0.1284136354136822,0,0.841645617386794,0.158354382613206,0,1.0,1.0,1.0,1.0,0.9927678571428571,0.9660810810810811,0.9255855855855857,0.8873636363636364,0.08266140929257494,0.9794346230974403,0.20295837212957432,0.9365548037232986,0.3345185988164596,0.8764155904218108,0.4552206762930916,0.8085963659961554,0.5530714677953459,0.7431727291726354,0.6303581403379169,0.683291234773588
