0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
-1.7712247239044754,9.934963572826026,0,0,0.993394984701755,0.0066050152982448,0,0.0466450518387202,0.95335494816128,1,0.8898339265749693,0.1101660734250307,0,0.1732294197932131,0.8267705802067868,1,0.7737015055716764,0.2262984944283235,0,0.2686485256391334,0.7313514743608666,1,1.0,0.995,0.985,0.935,0.8988297872340426,0.828125,0.779381443298969,0.721734693877551,0.057332473250821504,0.9867899694035103,0.27197069993178224,0.9067098963225597,0.5004166826061206,0.7796678531499386,0.6650392725677915,0.6535411604135737,0.7715027299145419,0.5474030111433529,0.8395186639432116,0.4627029487217332
-2.372401293398948,7.210464228114151,0,1,2.1456076748170627e-05,0.9999785439232518,1,0.9969914584497256,0.0030085415502746,0,0.0226116308431437,0.9773883691568562,1,0.936890583285811,0.063109416714189,0,0.1135325974919486,0.8864674025080514,1,0.8366703965074584,0.1633296034925416,0,0.995,0.95,0.855,0.79,0.8784408602150539,0.799836956521739,0.7153409090909091,0.6654945054945055,0.00036370053228722244,0.9999570878465036,0.02953558244965446,0.993982916899451,0.15586312437951858,0.9547767383137126,0.33966643268009206,0.873781166571622,0.5104802375339067,0.7729348050161029,0.6422158517940875,0.6733407930149169
-2.688622018884727,9.873788687971173,0,0,0.950735992486808,0.0492640075131919,0,0.1427492492869115,0.8572507507130884,1,0.780589075325552,0.2194109246744481,0,0.2734360721921494,0.7265639278078506,1,0.6883218571821004,0.3116781428178997,0,0.339785396243446,0.6602146037565539,1,1.0,0.955,0.895,0.87,0.8988297872340426,0.8007653061224491,0.7311734693877551,0.6809803921568627,0.28326224968529673,0.901471984973616,0.5913938091546136,0.714501501426177,0.7590904090872984,0.5611781506511039,0.846352088316417,0.45312785561570124,0.8951010981535659,0.3766437143642007,0.9246131958621076,0.32042920751310794
-2.320333778882868,9.796234943825166,0,0,0.9833174901331612,0.0166825098668387,0,0.0778013036085385,0.9221986963914616,1,0.8511931243534431,0.1488068756465569,0,0.2084505097125691,0.7915494902874309,1,0.7452491734812821,0.2547508265187179,0,0.2905267956422462,0.7094732043577537,1,0.995,0.93,0.855,0.83,0.8954787234042553,0.7893367346938776,0.7044,0.6606000000000001,0.12238478591337244,0.9666349802663224,0.3943841651010743,0.844397392782923,0.6068464390625761,0.7023862487068862,0.7385104877356752,0.5830989805748619,0.8187215366418146,0.49049834696256417,0.8694007712115897,0.41894640871550753
-0.3546036737389644,7.611422278994134,0,1,0.4598027510800124,0.5401972489199875,1,0.5316001847584723,0.4683998152415278,0,0.472269455413131,0.527730544586869,1,0.5260740006179319,0.4739259993820682,0,0.4748360322561,0.5251639677439,1,0.5243656255857583,0.4756343744142417,0,0.575,0.545,0.53,0.59,0.5840196078431373,0.5702252252252253,0.5658173076923076,0.5673529411764706,0.9953326971154379,0.08039449783997515,0.9971168100115794,0.06320036951694447,0.9977800448884545,0.05546108917373799,0.998037467372506,0.05214800123586366,0.9981721259820449,0.05032793548779996,0.9982863122727988,0.048731251171516554
-0.9296057468172004,9.03173012194928,0,0,0.9852163803679674,0.0147836196320325,0,0.0734126609196351,0.926587339080365,1,0.8537158826510218,0.1462841173489781,0,0.2113725470702805,0.7886274529297195,1,0.7363909879439331,0.2636090120560668,0,0.3040528480027232,0.6959471519972767,1,0.995,0.92,0.82,0.7,0.8960106382978723,0.7816500000000001,0.6994059405940594,0.638069306930693,0.11105210570882927,0.970432760735935,0.3785318776779789,0.8531746781607299,0.6004626496479548,0.7074317653020438,0.7440981350743363,0.577254905859439,0.8321437329886401,0.4727819758878663,0.8861887921480439,0.39189430399455355
-0.9765117607827006,8.229115947582576,0,0,0.7703386081165796,0.2296613918834204,0,0.3321771868587463,0.6678228131412537,1,0.6160154773617758,0.3839845226382243,0,0.4152947142618293,0.5847052857381707,1,0.5638166596999257,0.4361833403000743,0,0.4508145342968281,0.5491854657031718,1,0.77,0.67,0.64,0.56,0.7122222222222221,0.634639175257732,0.6068811881188119,0.5717788461538462,0.7774205663853004,0.5406772162331592,0.917135346130944,0.3356456262825074,0.9608076217463704,0.23203095472355145,0.97919718617781,0.16941057147634142,0.9882169442448921,0.1276333193998514,0.9930083335694985,0.09837093140634373
-1.1025371475487318,9.028196624464004,0,0,0.9932175774539724,0.0067824225460274,0,0.0464716464965811,0.9535283535034188,1,0.8918624316147371,0.1081375683852628,0,0.1709093073007648,0.8290906926992351,1,0.7746281156917167,0.2253718843082832,0,0.2695649330728286,0.7304350669271714,1,0.985,0.925,0.87,0.795,0.8846315789473684,0.7873232323232322,0.72805,0.6774499999999999,0.058612170109859314,0.9864351549079451,0.2712153404224921,0.9070567070068377,0.4942726170489114,0.7837248632294743,0.6597806677473549,0.6581813853984703,0.7698557996297479,0.5492562313834335,0.8408396495749738,0.46087013385434283
-2.298680480184063,8.478622780901155,0,0,0.6856019022488814,0.3143980977511186,0,0.3975281696654369,0.6024718303345631,1,0.5743039696798771,0.4256960303201229,0,0.4371184963527349,0.5628815036472651,1,0.5574742582507037,0.4425257417492963,0,0.4456659227577106,0.5543340772422894,1,0.625,0.59,0.59,0.575,0.6002884615384616,0.564438775510204,0.5570754716981132,0.5511578947368421,0.8981852422361594,0.3712038044977628,0.9694862895566996,0.20494366066912617,0.9840103710034189,0.1486079393597542,0.9885606598302024,0.12576300729453016,0.9904476172965535,0.11494851650140742,0.9914649299740927,0.10866815448457884
-1.208891613629854,9.128020450763538,0,0,0.997430053773649,0.0025699462263509,0,0.0263938493629202,0.9736061506370796,1,0.9246602679400296,0.0753397320599705,0,0.1339395869429403,0.8660604130570597,1,0.8103790281260396,0.1896209718739603,0,0.2371316068634726,0.7628683931365273,1,0.995,0.925,0.845,0.775,0.895904255319149,0.78345,0.7108910891089109,0.6541666666666666,0.025814816194543917,0.9948601075472981,0.17597150383191718,0.9472123012741593,0.38554170144062655,0.8493205358800592,0.5681443664478786,0.7321208261141194,0.7006778887146186,0.6207580562520792,0.7902376141828332,0.5257367862730548
