Population_density,evi,wind_power,wind_std,offshore_wind_potential,geothermal_potential,hydro_potential,mean_temperature,solar_power,solar_seas_ind,res_area,gdp_cons_pop_urban_merged,cluster
0.4542785344547307,0.04488887192696892,-0.849839135203868,-0.03498833411587445,0.0,0.0,4.22568021943391,-0.07744193795189121,-0.3822908953898463,-0.5643844457683316,0.13213890945422813,0.14239697620812178,3
-1.1465351542524702,-0.13944979748714775,-0.5020733410760797,0.25431750503814265,0.0,0.0,0.0,-0.04616624487573955,-0.6204782562132042,-0.43304930270360065,0.10188330112923726,-0.1525515486704829,1
-0.7103146778581257,-0.11680493135606006,-0.5165072661341698,0.14046654058740765,0.0,0.0,0.0,-0.048576911766836706,-0.5784510027007136,-0.4337032649210499,-0.5770935626347858,-0.15549488671136824,1
-0.9698248635984954,0.6361441861185549,-1.2460261798110945,-0.05941158119074025,0.0,0.0,5.2914134377438184,0.08405211304091804,0.4903105589372791,-0.19823750979413546,-0.41339471011627804,0.0573218016675269,3
0.011419019545384546,0.6803028144455592,-1.2648876776638023,0.01152242239088577,0.0,0.0,4.956958090318411,0.08463039770466389,0.4900175700828785,-0.20101726076985882,1.0488200098640825,1.037246713146532,3
-0.23073288049681068,0.723234471161413,-1.11104507815291,0.37374768354553345,0.0,0.0,4.333584601705536,0.08500264583129978,0.846538394025247,-0.1925412786298191,-0.06009242377959541,-0.06523641981381713,3
-0.0529778434997191,0.7385777945583575,-0.793788648655142,0.12346233023696074,0.0,0.0,5.039758428926343,0.0723124082888682,0.6853234965038328,-0.2619265181738465,0.6425226520232143,0.6386448106940159,3
-0.293688745884758,0.5344282890958544,-0.8501416011849435,0.2374722284924158,0.0,0.0,4.98666746561432,0.09363493400934626,0.7183335740996373,-0.1850917821469393,0.3428471743410084,0.16444650928596574,3
-1.4230236774102936,0.402225858742498,-1.1260610813646095,-0.19567483393181678,0.0,2.1252577251695643,5.201112031076537,0.07281210361134251,0.6735417931768741,-0.26728582215122737,1.204052097057591,0.045523563636128,3
-0.3153506516037183,0.7632115553588821,-0.7277164885854643,0.07318269473136031,0.0,0.0,5.040294279869089,0.07711749130938286,0.8544409545147751,-0.16636985830631534,0.6941113204212567,-0.06976659658556668,3
-1.2935551454167493,0.36198897992481793,-1.1948018029191205,-0.001344375238384219,0.0,0.0,4.541957000233219,0.08915308589447549,0.4171513899676103,-0.216064343726876,0.23389199711889225,-0.139341511789262,3
-0.9809689608736651,0.6126588764389784,-1.2168407201763363,0.2772734996811792,0.0,0.0,5.874479019839033,0.07860014378328979,0.31162953039102864,-0.15987993416528634,1.9544087044474234,0.7863239948135651,3
-1.0202821312838224,0.592214358881044,-1.2237214241596999,0.2066897126183464,0.0,2.669038537217392,5.3797927488154205,0.07913467238074484,0.2583817655870903,-0.08033060110798568,-0.5976981132955428,-0.009234856353710854,3
-1.0432048039273423,0.5595776298428167,-1.2273927776305622,0.0017519207744532206,0.0,0.0,5.572373689500404,0.08424374349205806,0.2871871571739079,-0.09148387384794822,0.7755788306323196,0.1204239425725628,3
-1.120544694186308,0.6145090441971583,-1.2285927821973532,-0.022389011941939065,0.0,1.8591442693991496,5.541764621675935,0.09353767585066161,0.43321472587137827,-0.1277162344883361,-1.0556938239326052,0.15346036358780557,3
-1.0420981780010214,0.4827109369320145,-1.193311068787882,-0.03788394800804231,0.0,0.0,4.589667621376999,0.08350506121230737,0.28454655813008,-0.08504822040964981,0.8209297660208564,-0.037123692388914074,3
-1.0895330887005166,0.6057134888518328,-1.1818819587592053,0.17121697674898695,0.0,0.0,5.720915829892508,0.07930845643887581,0.16461053476199927,-0.05730051329318886,-0.1819818886707646,0.477919448981273,3
-0.9778185567400005,0.4969246508749008,-1.1075284812348003,0.1187519607064323,0.0,0.0,5.602401679486216,0.08846730392064847,0.11344328677264454,-0.0015777846180868875,-0.6378157474427025,-0.09657295524880527,3
-1.04906396514657,0.6349463403885445,-1.1700477375812766,-0.05203270517418444,0.0,0.0,5.633794642947148,0.08611858687057901,0.22007865197011883,-0.06247715934698108,1.0126627562658808,0.3588582793002654,3
-1.000857972402675,0.48573498174193913,-1.107199516530668,0.04283025518414369,0.0,0.0,5.0700290134398935,0.08758245821934105,0.06566612699254154,-0.03387414400420635,-0.4414597876103194,-0.033497184685276245,3
-1.0563344974324822,0.6487028528005345,-1.096372955041653,-0.12467636951521265,0.0,0.0,5.043492607535935,0.09135881679254015,0.2859360355759497,-0.05098109818379747,-0.6376582539295402,-0.10469269300966376,3
-1.425014531212424,0.6103465742139239,-1.1897231678609028,0.028647325305832604,0.0,2.0882678040970872,6.506349077840976,0.09125979575532733,0.34204044171029424,-0.13916589132677937,-1.0556938239326052,1.870134393695264,0
-1.17912372849718,0.529159472671646,-1.0533707925195257,0.18954702029023215,0.0,0.0,5.405401539402983,0.08735612275216476,-0.022038902778936394,-0.0010725532538647753,0.22607526405760453,0.3437259010116137,3
-0.8323334623174148,0.5316981135542268,-0.9711414848879211,-0.13344535732149937,0.0,0.0,4.838973044436742,0.08959801459259002,0.2987010272551772,-0.06947063282346641,0.8438999989944629,-0.1106198890577614,3
-1.0375420202932943,0.5343042192063222,-1.073621274127199,-0.08045983534359888,0.0,0.0,5.099886375978428,0.0954413568063844,0.18552446392195684,-0.04825017968268067,0.7145165612574518,-0.021716553718478186,3
-1.1207298232821539,0.5168296972531119,-1.0838565953821335,-0.02776565438281601,0.0,0.0,5.335998289183069,0.0958102970543336,0.20720046005169107,-0.0342682222888653,0.4316514974714512,0.011244939676433334,3
-0.9811849082382805,0.49367294988734683,-0.9316530706879209,-0.08347095995023192,0.0,0.0,4.813828598223857,0.0896222804303795,0.1699849565760553,-0.01358078603435596,0.3805159591684342,-0.1620099025551242,3
-1.3260547066046342,0.5573348140741423,-0.833023349619384,0.015264718760566984,0.0,0.0,5.821653192232057,0.08269999668478582,-0.06285905700871328,0.016889022102819503,0.5143617400118352,0.8329526360051066,3
0.6521684364997493,-0.3634767919858435,-0.5665799861712414,0.6235276856296412,0.0,0.0,0.0,-0.041790498970899995,-0.05053095906313045,-0.005354129913433873,-0.20551076984683167,0.2957822218062709,1
1.1583645303121095,-1.0141107898354178,-0.1661434936518092,-0.21718777819703416,1.6925710932171107,0.0,0.0,0.14003415496176988,0.41994884163046076,-0.175491839109016,-0.05996835755663945,1.383571292041558,7
-0.07070228058665362,0.39564587261940876,-1.3198229646345723,0.32838213467434346,0.0,0.0,0.0,0.12062267784301696,0.5697586300847393,-0.3640447936394595,0.24603247731062383,0.14425448114627823,1
0.22122018165230173,0.5721613616201088,-1.3296048896060766,0.4060179187569508,0.0,0.0,4.2228208572212615,0.11593059342120049,0.6494086859727332,-0.35081311061092824,-0.23408492296195751,-0.04884128984406972,3
0.26635684311528074,0.49806239636917005,-1.2977564158245982,0.4634780800473364,0.0,0.0,0.0,0.13149330046620192,0.6556887097003912,-0.3708989532418872,-0.4192593602001093,-0.14483137009995203,1
0.21555062709926023,0.42328777341563184,-1.2532873540334377,0.5194115146752382,0.0,0.0,0.0,0.13321126629504979,0.7976203534030082,-0.35152858009151366,-0.5318794956187525,-0.11882734484772971,1
0.16240490098616978,0.623039513324488,-1.2811302507767444,0.5119997422936382,0.0,0.0,4.478455456406493,0.13189464608305934,0.5599316655288069,-0.37483713584326395,0.08278379264146829,0.01866730122551988,3
0.1582723194284541,0.2766269987223752,-1.2747431807492042,0.5306705629098906,0.0,0.0,0.0,0.1350203369628345,0.5571105379989342,-0.3612572610334238,-0.3524254504380669,-0.18678579402321946,1
0.09746415369186036,0.1367948904401036,-1.2747431807492042,0.5306705629098906,0.0,0.0,0.0,0.13431405927312692,0.48110952511574817,-0.3658397287794905,-0.22294337952591425,-0.17428156245777915,1
0.5064574437975727,-0.08325102196146184,-0.9367079702768389,0.2790145775840719,0.0,0.0,0.0,0.13513500518974178,0.6353792550203474,-0.34096349639585166,-0.6307486841953712,-0.16878382700636074,1
0.11656625125453028,0.24584669195222011,-1.1500573555762785,0.5480396221970029,0.0,0.0,0.0,0.13513500518974178,0.43812894802018887,-0.35756762423806004,-0.05908409505074001,-0.16199022269887295,1
0.1643504921758104,0.2268438991401506,-1.0791604474821141,0.48287602693559367,0.0,0.0,0.0,0.13513500518974178,0.5477955640673586,-0.3522520138559849,0.04424764720083422,-0.14433709615623025,1
0.23920692549423309,0.474234888416212,-1.0540384936472222,0.491445442845673,0.0,0.0,4.267208933096842,0.13513500518974178,0.4507178504384382,-0.3683213380723457,0.16990584518876348,-0.10783293455628905,3
0.24442642904745096,0.6675219530599663,-1.0791604474821141,0.48287602693559367,0.0,0.0,0.0,0.13513500518974178,0.827686484908762,-0.33766516314501493,-0.540392136270745,-0.13263159795719726,1
0.041242826796984634,0.025148066280978983,-1.0260715806024474,0.4929151525704938,0.0,0.0,0.0,0.13513500518974178,0.6443753446179667,-0.3408101148305093,-0.4583664626016296,-0.16703132645596505,1
-0.08020169672895282,0.3431717881346927,-0.922481499840258,0.20565279845262677,0.0,0.0,0.0,0.11785879815727238,0.8566909017527355,-0.3223234598123879,-0.36683117287983763,-0.1468108195480124,1
0.33399556857650536,0.23569082732852037,-0.915527545337847,0.17180571767151545,0.0,0.0,0.0,0.1114366787130244,0.9088910094409369,-0.31692458825468955,-0.8897262667184556,-0.14322081700064093,1
-0.8990944759540693,0.6891300583722073,-1.2497628783551726,0.03888045095261274,0.0,2.3097119945609643,5.2720876556915535,0.1046820989770321,0.7491647320585482,-0.22589201966505254,0.5035379872428173,-0.09701531393395323,3
-0.827587674803281,0.5118495622813123,-1.2320446705857462,-0.013914290761534985,0.0,0.0,4.8603857078339585,0.10295950737565185,0.6814265967661355,-0.21798514063620117,-0.3103228346580213,-0.16453987358389763,3
0.20534074157501708,0.5037771240679304,-0.6884207006344761,0.12349041595238404,0.0,0.0,0.0,0.07868786944531593,0.6008169283928951,-0.2975803805033092,-0.46809542301764717,-0.1472747154163746,1
-0.8960871434569313,0.7508490932074948,-1.229435538151417,-0.044264791341196756,0.0,0.0,5.0333981724245636,0.10293262231853605,0.6611482166615584,-0.21512456495382548,0.585839601182393,0.02924885916538265,3
0.09561809352627022,0.5437347784222499,-1.0437557947145844,0.20782316129018902,0.0,0.0,0.0,0.08500264583129978,1.0087195628695076,-0.25173992395424527,-0.22032917860599596,-0.15334235419543052,1
0.016666994644814054,0.36422359081571504,-1.0437557947145844,0.20782316129018902,0.0,0.0,3.8485777582765106,0.08500264583129978,0.9737377294732545,-0.2329831300966675,-0.4819317442089319,-0.1893976557312282,3
-0.21500152194028943,0.7344603296516017,-1.0437557947145844,0.20782316129018902,0.0,0.0,3.793326654914291,0.08500264583129978,1.0456568749076318,-0.2426718540635856,-0.23488693819731668,-0.17154619389372414,3
-0.07627437806184316,0.5227749230562725,-1.3037380314052738,0.5510895748175793,0.0,0.0,4.299706539797941,0.0949085712710307,0.8007559260417705,-0.18807666390943262,-0.5636679976186583,-0.16101854137717628,3
-0.8936348923484025,0.554425623496554,-1.262283699480003,-0.08456554287414332,0.0,0.0,3.9752762671198125,0.07912845711027247,0.41799706234281214,-0.19866901125597863,0.09912507722241184,-0.13553785507326901,3
-0.7939926529892813,0.6521272648071642,-1.2978199036364155,0.1654872977852669,0.0,2.2037213707032297,5.08457530684758,0.0776571014144411,0.4568055077465402,-0.21177410153129664,-0.5528465340193619,-0.10978015052001334,3
-0.0435879057830101,0.6198419133267653,-1.3057113150025474,0.5234295812359678,0.0,0.0,3.778010748148124,0.0949085712710307,0.7415159472686651,-0.17470983327929396,-0.5578558623623434,-0.13256529202632442,3
-0.5482725721975482,0.5624237740520648,-1.3223163531717967,0.2073452875942733,0.0,0.0,4.008917403248779,0.07641062492630898,0.4232826996555346,-0.22414919107172684,-0.2803696199750664,-0.1641765069428029,3
-0.5834267109643271,0.7513536877351868,-1.327657536791353,0.2151781553950467,0.0,0.0,3.6958659512732766,0.07641062492630898,0.40418811290207124,-0.22543852917593532,-0.83017109665998,-0.1866541812040679,3
-0.05822459116043312,0.4591345782278004,-0.951296802853877,0.2842912574135816,0.0,0.0,3.7619822223705626,0.08500264583129978,0.8111222564433039,-0.18372731234769027,-0.32466954955249244,-0.18123578471743038,3
-0.11841161143366256,0.6491215811311754,-0.951296802853877,0.2842912574135816,0.0,0.0,4.016838399336881,0.08500264583129978,0.8573057344244702,-0.18742530835417126,-0.1464476543681364,-0.15261976019173584,3
-0.04573256186637179,0.43990484527441914,-1.113889138394144,0.37593955491653624,0.0,0.0,4.680522762228251,0.08500264583129978,0.7530719899880677,-0.17264832853818704,-0.14223855749430236,-0.17364124544129964,3
-0.16623894969393221,0.6372586948282475,-1.1996586778515264,0.4374736337968337,0.0,0.0,4.661365239175634,0.08500264583129978,0.7003791283174653,-0.16848773397121403,-0.8492143233423634,-0.009501919757520282,3
-0.12792847026840634,0.4637274821655876,-0.9738073616059714,0.29463297968775204,0.0,0.0,3.3666630313196975,0.08500264583129978,0.6711312939656688,-0.15876409380255643,-0.09979287439218686,-0.15941737022605,3
-0.7495822724604013,0.7391338753009414,-1.335553710628502,0.23936699257362784,0.0,0.0,4.6641667456169165,0.07641062492630898,0.41103413782573045,-0.21722323107226083,0.6929424714199294,-0.12523328093083125,3
-0.3767547231250239,0.5788131690276046,-1.1563201863813155,0.4382470595404773,0.0,0.0,0.0,0.08500264583129978,0.59432604147457,-0.14328821665477307,-0.24175955981631658,-0.18693624522654625,1
0.10308674665224768,-0.22594911014776042,-1.2549446423343866,0.25133489439142165,0.0,0.0,5.793808404665712,0.09201973831441047,0.48365246120810923,-0.16859385915618638,0.2930387398022279,-0.07004132456016872,3
0.6145585921378193,0.16455909983095204,-1.337407014462976,0.6286812775687548,0.0,0.0,0.0,0.08497340440702511,0.34105493374549073,-0.1771646785927407,-0.42129056283719984,-0.0843053795993291,1
-0.3169792976985167,0.39768253521566904,-0.9873467426829579,0.3671756641649548,0.0,0.0,0.0,0.07673906713001745,0.5175415053671156,-0.19990848016793775,-0.35441116601377975,-0.1794766235379065,1
-0.3699883106300355,0.03162576245776192,-1.3178661857576892,0.08430499742887249,0.0,0.0,0.0,0.08003653918429597,0.30234637090576283,-0.2136568371134402,-0.6762769748171733,-0.13208391606790218,1
-0.4695426823298225,0.3253819148519676,-0.6889145499052374,0.09696885866785884,0.0,0.0,0.0,0.09304574752434354,0.8211475063855478,-0.1772527631470356,-0.17187865193573365,-0.10907536060543459,1
-0.29101956454139377,0.13031118967908337,-1.21433320107876,-0.013673046036422675,0.0,0.0,4.000810015449567,0.09536486053899339,0.413700632349114,-0.1708786504547162,-0.6693112712921994,-0.13455221575777282,3
-0.5070302573076243,0.10028158112671694,-1.126756560326231,0.5220119357945898,0.0,0.0,4.511046077086413,0.07490490651580321,0.40247013280126753,-0.20929384526058623,-1.0556938239326052,-0.07749908979130499,3
-0.7585767596847613,0.5898178419435323,-1.1929435645112907,0.27268791099979,0.0,0.0,4.758773498385812,0.07975944606489359,0.3190489552191322,-0.12655743897625346,-0.3415310938072713,-0.14833801045203882,3
-0.5467911665049315,0.3933234608717935,-1.2038146388220878,0.2312151362481574,0.0,0.0,5.405077703531362,0.07975944606489359,0.3332944284580962,-0.10782029425740908,0.20556407165365567,-0.1776833909662562,3
-0.917983363713656,0.4623279532096506,-1.227896061168707,0.25829866192690815,0.0,0.0,4.083119838419952,0.07906724159280287,0.4058742785565638,-0.10524170100261857,-0.0578826462711635,-0.1594993014953889,3
-0.9728009021696244,0.46556749972987427,-1.2506878758939932,-0.00052446434657896,0.0,0.0,4.489886299319106,0.08701985098571699,0.3096377980777785,-0.11185132655752644,-0.06056680024362505,-0.17143621437884815,3
1.569321224625906,0.3534220203970102,-1.2584072505373625,0.29293694333419606,0.0,0.0,5.52660259518001,0.057624798923310315,0.1188939152836785,-0.10068452909865289,-0.514705878668765,0.9162658911715547,3
-1.1874789507129502,0.5115281312680012,-1.2172811651035094,0.062401224949592334,0.0,0.0,4.666154936540237,0.0815943115082876,0.314005995543388,-0.06284894742331432,0.10075136470597536,-0.10612881547949884,3
-1.015045768107057,0.4457964400431189,-1.220325194347532,0.14880670981241056,0.0,0.0,5.393891811035669,0.07972630250318415,0.22135122982256603,-0.07600409051022354,0.11422121008781333,0.05022092180161415,3
-1.032390458562195,0.5040645402298536,-1.1852962503107398,0.14593925861794146,0.0,0.0,5.609785860577024,0.07785102042546037,0.14358710471706507,-0.04775624060494198,0.38472399999180107,-0.022148501232610442,3
-1.3439889581354123,0.553896020431746,-1.2128328808593893,0.16301849198777724,0.0,0.0,5.532715084765421,0.07565728197609523,0.17350378231224067,-0.07127496237714558,-0.6568540374332799,0.09533992543506468,3
-0.8385622656555525,0.3751039626586393,-1.192358773898751,-0.019461939276059017,0.0,0.0,4.575004221588969,0.08266942321933271,0.28772282366528684,-0.07421528135658385,0.4298402044140778,-0.1706436946755157,3
-1.0438056759227887,0.49090007121444557,-1.201305380190943,0.0057173968043177014,0.0,0.0,4.802272130382536,0.08187920918260756,0.2951570459102807,-0.05911247948189238,1.1179917453379258,-0.004827624369627256,3
-1.270733425895916,0.445904796111553,-1.1238092146809588,0.22083229152165681,0.0,0.0,5.12611124683893,0.08086632177693613,0.10964478985725856,-0.029453122721409302,0.3045089048120581,-0.14041514878998898,3
-1.0169505110439667,0.49414764007729933,-1.1562043508958764,0.08032152206107991,0.0,0.0,4.623135363585801,0.0844016542419852,0.1076878314736988,-0.05082623888420973,0.08351352869800738,-0.12149941319944904,3
-1.0069728644727816,0.48761871095364095,-1.1546478410902123,0.11141741684741151,0.0,0.0,5.056122584672214,0.0821424390928995,0.11844925290616644,-0.03227137651982257,0.6373668497300446,-0.13681100632303553,3
-1.4136615602032003,0.5445143031808728,-1.1657789930099955,0.28395179485127003,0.0,0.0,6.1470846311055745,0.07328544346732553,0.09377382037304657,-0.05122294231857442,1.081836744214132,0.4460411351826048,3
-0.9770339246041088,0.4701747433270102,-1.1143381865476656,-0.011900029420723598,0.0,0.0,4.224253504479471,0.07606250333436353,0.2539625170332155,-0.10460503324419826,0.7591212699097195,-0.13383103533388138,3
-0.8582725637909756,0.5821107960959997,-1.0608384149634795,-0.13606896935704713,0.0,0.0,4.6544613344872,0.09135881679254015,0.30179220764327275,-0.06994704379386218,0.40921329898062797,-0.16385757056769615,3
-0.9810856380002188,0.6811567737065014,-1.0657298585091235,-0.08466675712951059,0.0,0.0,5.455004573739848,0.08457219928193048,0.32802210882057375,-0.07368910075833959,0.7200930026867657,0.12367423474091638,3
-0.8740380099480926,0.5504306754927611,-0.9968791203805792,-0.13759907371698046,0.0,0.0,4.303133626852176,0.09135881679254015,0.32593493316839145,-0.044384816590547736,-0.04293336823238663,-0.16109377806003372,3
-1.0448843850964804,0.48890398129216106,-1.1058856006201976,-0.08675584037520667,0.0,0.0,5.197314504168781,0.09228771096460657,0.18498287846382097,-0.05228671510731747,-0.033149263385526165,-0.14174332673314124,3
-0.7813684769021181,0.7295823938919687,-0.824621187351127,-0.003998302737439904,0.0,0.0,4.345857159261276,0.082085926949988,0.3787106603735719,-0.05965275571022973,-0.5412441931855528,-0.17291018449671622,3
0.6980316031459779,0.4426318395216709,-0.8046103828113614,0.053551142080596435,0.0,0.0,4.396232550142862,0.05055638753806975,0.16994204406707744,0.05026369321283298,-0.11434930289148248,0.27031248960288784,3
0.5697604235653702,0.6219320805461476,-0.8090855157902197,-0.04197877386064539,0.0,0.0,4.706164987499073,0.05055638753806975,0.3342658788768539,0.06831989629436659,0.4803516740697495,0.2727818131130694,3
