cluster_hard_1.8,mu_1.8_0,mu_1.8_1,mu_1.8_2,_maxu,_second,_margin
0,0.4283167285010214,0.179624188313763,0.3920590831852155,0.4283167285010214,0.3920590831852155,0.03625764531580594
1,0.1540076944322727,0.4550672798513747,0.3909250257163525,0.4550672798513747,0.3909250257163525,0.06414225413502217
2,0.1265986957041634,0.4112576473904835,0.4621436569053531,0.4621436569053531,0.4112576473904835,0.0508860095148696
2,0.0956462013191424,0.4379004140373114,0.4664533846435462,0.4664533846435462,0.4379004140373114,0.028552970606234795
2,0.3542689544863174,0.1754746926125819,0.4702563529011006,0.4702563529011006,0.3542689544863174,0.11598739841478323
2,0.1297157030729795,0.3973060669013363,0.4729782300256841,0.4729782300256841,0.3973060669013363,0.07567216312434782
0,0.4772883401617229,0.2182928684770611,0.3044187913612161,0.4772883401617229,0.3044187913612161,0.1728695488005068
2,0.081588251849802,0.4259098594786381,0.4925018886715597,0.4925018886715597,0.4259098594786381,0.06659202919292162
1,0.0830398848788087,0.4964429071033822,0.420517208017809,0.4964429071033822,0.420517208017809,0.07592569908557317
1,0.0977837502919579,0.4984550227210184,0.4037612269870236,0.4984550227210184,0.4037612269870236,0.09469379573399478
1,0.1426433675362224,0.5034349759383598,0.3539216565254177,0.5034349759383598,0.3539216565254177,0.14951331941294216
2,0.0712059824022437,0.4239018087470526,0.5048922088507035,0.5048922088507035,0.4239018087470526,0.08099040010365094
2,0.0692047971845245,0.4164567242130147,0.5143384786024606,0.5143384786024606,0.4164567242130147,0.09788175438944591
2,0.3148111884291366,0.1681154356056413,0.5170733759652221,0.5170733759652221,0.3148111884291366,0.2022621875360855
1,0.0846348384442241,0.526055791481171,0.3893093700746048,0.526055791481171,0.3893093700746048,0.13674642140656618
1,0.2431978379681749,0.5283780776913538,0.2284240843404712,0.5283780776913538,0.2431978379681749,0.2851802397231789
2,0.0658955633227668,0.3957113877143308,0.5383930489629023,0.5383930489629023,0.3957113877143308,0.1426816612485715
1,0.0922118792797591,0.5427733195056352,0.3650148012146056,0.5427733195056352,0.3650148012146056,0.17775851829102962
2,0.2900769561079637,0.1630933107055915,0.5468297331864448,0.5468297331864448,0.2900769561079637,0.2567527770784811
2,0.0679730451325509,0.383266918872738,0.548760035994711,0.548760035994711,0.383266918872738,0.165493117121973
1,0.116914204394812,0.5499155895459205,0.3331702060592675,0.5499155895459205,0.3331702060592675,0.21674538348665295
2,0.0608077897464657,0.3874054000480294,0.5517868102055048,0.5517868102055048,0.3874054000480294,0.16438141015747537
1,0.1731601790058291,0.5565340603809699,0.2703057606132009,0.5565340603809699,0.2703057606132009,0.286228299767769
0,0.5582338991487215,0.1636157350093468,0.2781503658419317,0.5582338991487215,0.2781503658419317,0.28008353330678976
1,0.1353011598854386,0.5695671024738556,0.2951317376407056,0.5695671024738556,0.2951317376407056,0.27443536483314995
1,0.1725339903539524,0.5711152558378007,0.2563507538082469,0.5711152558378007,0.2563507538082469,0.31476450202955375
1,0.1655117184564071,0.5802321281999747,0.2542561533436182,0.5802321281999747,0.2542561533436182,0.32597597485635654
1,0.0643793999674534,0.5973599026777932,0.3382606973547533,0.5973599026777932,0.3382606973547533,0.25909920532303987
