0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0
6.746125437234102,2.1426115600929982,4.136227746875605,-4.632107959347344,0.1492745263904301,0,0,0.007256022454350969,0.9899278334227264,0.0028161441229227245,1,0.9355237664724089,0.023945851475001036,0.04053038205258998,0,0.8559309236167532,0.08440332462128097,0.05966575176196595,0,0.12452679575101389,0.7787734943269592,0.09669970992202681,1,0.12915175995572692,0.7135775099999169,0.15727073004435607,1,0.18313997343271723,0.15599083037366207,0.6608691961936207,2
4.946986798825297,3.65402835643709,3.0119392770452307,-4.35541476922917,0.0,0,0,0.0003646169666895623,0.9994948550712736,0.00014052796203687396,1,0.9899002324503353,0.003767270046624928,0.0063324975030399,0,0.9606619219317432,0.022939294564846797,0.016398783503410095,0,0.047437304680644395,0.9152723244879863,0.03729037083136905,1,0.062305185908400756,0.8627388881210883,0.07495592597051101,1,0.10194409251343939,0.08784751989220078,0.8102083875943598,2
4.3058177418047165,2.4602935412360214,2.962659793491381,-2.233706869941424,0.0,0,0,0.0034493243002919906,0.9952396051585086,0.001311070541199491,1,0.9582684335992486,0.015547635288999134,0.02618393111175225,0,0.8911245128549781,0.0634183971371269,0.045457090007895114,0,0.10160276852231839,0.8181688271502106,0.08022840432747093,1,0.11249910194251253,0.7528605007348284,0.13464039732265898,1,0.16157400765006988,0.13998915944652365,0.6984368329034064,2
5.344246735739896,2.226888176253538,0.3523832393624539,-4.408547523273818,0.2304570157418101,0,0,0.008009401691268717,0.9850944103416517,0.006896187967079627,1,0.9146105820926683,0.042373895316893215,0.0430155225904384,0,0.8225781937817784,0.08720346004548493,0.09021834617273664,0,0.12613815581632015,0.7409627645634201,0.13289907962025976,1,0.16657479582238327,0.6762876661771198,0.1571375380004969,1,0.18131542256771757,0.1924264694966217,0.6262581079356607,2
5.891535721099462,2.720236972876129,3.8040263567427695,-3.21830507843376,0.0,0,0,0.0025936034697566783,0.9962716076788174,0.0011347888514259656,1,0.9645118738395154,0.01385426955042556,0.021633856610059055,0,0.9039379678639295,0.05482937093525868,0.04123266120081174,0,0.09084835205000052,0.8349517971557009,0.07419985079429867,1,0.10590992406396596,0.770517655776977,0.12357242015905719,1,0.15126599919242956,0.13371331525934294,0.7150206855482275,2
3.3875296808108164,3.6981085833222265,2.366717374750426,-3.930580894530147,0.0,0,0,0.001428753797504828,0.9981632375984986,0.00040800860399663815,1,0.9767254865204894,0.007752100342376584,0.015522413137133957,0,0.926761235303058,0.04483269761138556,0.02840606708555634,0,0.07938935194590539,0.8636500651139064,0.05696058294018814,1,0.08638935399739553,0.8017843475186166,0.11182629848398773,1,0.1395893183059146,0.11316680560617731,0.7472438760879081,2
4.6766463754156895,4.363218972080796,2.1628681588753893,-5.2465861308954285,0.8059069949716386,0,0,0.0034391102949291974,0.9950068635934902,0.0015540261115807113,1,0.9568307551929301,0.017097893383794246,0.026071351423275668,0,0.8889113280687402,0.06287533135874805,0.048213340572511934,0,0.1007196404139996,0.8156414438061084,0.0836389157798921,1,0.11628688923324866,0.7499862890758535,0.1337268216908979,1,0.16085963958422203,0.1440417864341928,0.6950985739815853,2
4.1092526229160224,3.838560770980743,2.2124830116663188,-4.442464665215119,0.0,0,0,0.0006936197911452435,0.9990460292154766,0.00026035099337811524,1,0.9844031062418945,0.0057797458840564255,0.009817147874048993,0,0.9449356869284645,0.03216451559543732,0.022899797476098094,0,0.061754185162386274,0.8897599666969511,0.04848584814066261,1,0.07651470119098916,0.8314552468219152,0.09203005198709567,1,0.11961638261883564,0.1031796881157448,0.7772039292654196,2
3.774874405352956,2.2129374512017823,2.8638634338189672,-2.94928190228962,0.0,0,0,0.0015547781724138095,0.9980635492609522,0.0003816725666338896,1,0.9762121338289745,0.007441336755262272,0.016346529415763093,0,0.9257449749727665,0.04661952862128314,0.02763549640595028,0,0.0819104879431418,0.862299704923342,0.055789807133516174,1,0.08491330771584948,0.8003652717850217,0.11472142049912888,1,0.14258294187109896,0.11145925633691306,0.7459578017919879,2
4.298362325399913,4.228097292376008,1.368224916085592,-4.352401804053469,0.0,0,0,0.003311722606877835,0.9946640432281354,0.0020242341649867146,1,0.9541425233872233,0.020329484673860674,0.02552799193891588,0,0.883294090372744,0.061868620632182694,0.05483728899507321,0,0.09913515356987265,0.8083946363880126,0.09247021004211486,1,0.12605569445885972,0.7424343443912366,0.13150996114990376,1,0.15806359217811106,0.15393826055387214,0.6879981472680168,2
2.918005519496893,4.067656133523972,1.6273205240642574,-4.343965889872532,0.0,0,0,0.009472285470520469,0.9875527561392373,0.0029749583902422285,1,0.9261916008329719,0.025577635672433444,0.048230763494594514,0,0.8401270885408271,0.0961713113659727,0.06370160009320018,0,0.1374961798580191,0.7602858390965364,0.1022179810454446,1,0.1349363331158198,0.6955149144285616,0.16954875245561873,1,0.1939195507829873,0.16130393507833762,0.6447765141386751,2
4.639170197089295,2.1730365349059118,3.218536407212521,-4.124679311209817,0.4258782709058224,0,0,0.0001314512639075229,0.9998356234682764,3.292526781613926e-05,1,0.9949906988908882,0.0015722143328398871,0.003437086776271907,0,0.9756856674154063,0.015269730056693015,0.009044602527900562,0,0.03544950145400323,0.9404785022721706,0.024071996273826005,1,0.04430176964370999,0.8956088376952595,0.06008939266103057,1,0.08551848518921869,0.06656594897548705,0.8479155658352943,2
5.477919958160615,4.215757157802433,4.293130904747627,-4.315488093128059,0.0,0,0,0.004407478373396037,0.993943650521327,0.0016488711052768546,1,0.9527582526045638,0.017321782040892603,0.029919965354543505,0,0.8835702424421236,0.06858971351167051,0.04784004404620589,0,0.10710522615783011,0.8105376770892396,0.08235709675293022,1,0.11430053841045416,0.7454410482081166,0.1402584133814291,1,0.16735349700639993,0.14165751932792162,0.6909889836656785,2
2.677894338890001,2.49653437350786,1.3695852241494464,-4.819052783690381,0.9257293630808868,0,0,0.019514049692869292,0.977127325374114,0.003358624933016599,1,0.8986014225968488,0.02729235017659922,0.07410622722655197,0,0.8046824691498106,0.1292893393732688,0.06602819147692077,0,0.17146934579218762,0.7243864534422053,0.10414420076560693,1,0.13604206873597088,0.6622324415522801,0.20172548971174908,1,0.22352854398246166,0.16156167406675037,0.614909781950788,2
5.718025887320009,2.0666636629069624,1.959510105409952,-4.255748686964431,0.0,0,0,0.0015048812902692034,0.9977072706847646,0.0007878480249662883,1,0.973026587539539,0.011294783977704496,0.015678628482756723,0,0.9195136270387493,0.04417152642039104,0.03631484654085971,0,0.07767743927974126,0.8541299512554207,0.06819260946483814,1,0.09979552996921284,0.7906401201086157,0.10956434992217129,1,0.13732212562979734,0.12795388236989466,0.734723992000308,2
