cluster_hard_2.7,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,_maxu,_second,_margin
3,0.276332435202186,0.2683390853548629,0.1777881621099244,0.2775403173330268,0.2775403173330268,0.276332435202186,0.0012078821308408316
1,0.2724668894479499,0.2807083036487581,0.1733732499012672,0.2734515570020248,0.2807083036487581,0.2734515570020248,0.007256746646733314
0,0.3087281508488195,0.2544219909571701,0.1771545331603508,0.2596953250336595,0.3087281508488195,0.2596953250336595,0.04903282581516
0,0.3103166052432732,0.2527239884096823,0.1777748317422084,0.259184574604836,0.3103166052432732,0.259184574604836,0.05113203063843719
0,0.3111315015250742,0.2504923204434551,0.1827394371808266,0.2556367408506441,0.3111315015250742,0.2556367408506441,0.0554947606744301
0,0.3111321076845399,0.2773736881509338,0.1727241531661424,0.2387700509983838,0.3111321076845399,0.2773736881509338,0.03375841953360614
0,0.3115854115209338,0.2538720431707057,0.1772359770116769,0.2573065682966834,0.3115854115209338,0.2573065682966834,0.05427884322425036
1,0.1903386908293975,0.3140169164226222,0.2416092481853128,0.2540351445626674,0.3140169164226222,0.2540351445626674,0.05998177185995479
0,0.3203618002684763,0.2489680218243861,0.1780099465422983,0.2526602313648393,0.3203618002684763,0.2526602313648393,0.06770156890363704
0,0.3211473686380858,0.2498294776765368,0.1763397968728959,0.2526833568124815,0.3211473686380858,0.2526833568124815,0.0684640118256043
0,0.3445114309811956,0.2447607012319556,0.1735703132579772,0.2371575545288715,0.3445114309811956,0.2447607012319556,0.09975072974923999
2,0.1679940434151962,0.2791931096500194,0.3461170068079033,0.206695840126881,0.3461170068079033,0.2791931096500194,0.06692389715788388
0,0.3489947656347639,0.2607758002146746,0.1708665923648421,0.2193628417857193,0.3489947656347639,0.2607758002146746,0.08821896542008928
1,0.0823808887518166,0.3497941290161598,0.223184334440025,0.3446406477919985,0.3497941290161598,0.3446406477919985,0.005153481224161316
1,0.0840046678743719,0.3498231976564647,0.2196226377270691,0.3465494967420943,0.3498231976564647,0.3465494967420943,0.0032737009143704032
1,0.15635479823641,0.3514506683569673,0.2053489014713844,0.2868456319352382,0.3514506683569673,0.2868456319352382,0.0646050364217291
2,0.1664185465937453,0.2793219730427563,0.3518187547369423,0.2024407256265559,0.3518187547369423,0.2793219730427563,0.072496781694186
1,0.0813649203108661,0.3528440784019162,0.2151550091566427,0.350635992130575,0.3528440784019162,0.350635992130575,0.0022080862713411697
0,0.3557009012627672,0.2341511928080782,0.1777017142525858,0.2324461916765686,0.3557009012627672,0.2341511928080782,0.12154970845468901
0,0.3571017491423114,0.2329722683005229,0.1786344500692881,0.2312915324878774,0.3571017491423114,0.2329722683005229,0.12412948084178851
1,0.1509615023987282,0.3640598273238186,0.210607247365632,0.2743714229118211,0.3640598273238186,0.2743714229118211,0.08968840441199749
0,0.3645765993566198,0.2417201652338695,0.1773706480752662,0.2163325873342444,0.3645765993566198,0.2417201652338695,0.1228564341227503
1,0.1438815086545978,0.3673929746247585,0.2310914847261986,0.2576340319944449,0.3673929746247585,0.2576340319944449,0.1097589426303136
3,0.0772302877244694,0.3749297197500683,0.1716897046058384,0.3761502879196238,0.3761502879196238,0.3749297197500683,0.0012205681695555137
1,0.0798061978670132,0.3764009777633353,0.2094549686678003,0.3343378557018511,0.3764009777633353,0.3343378557018511,0.042063122061484215
0,0.3825974824078704,0.226081703964173,0.1725302007072615,0.218790612920695,0.3825974824078704,0.226081703964173,0.1565157784436974
1,0.1042384635817797,0.383410720444152,0.1760772729428033,0.3362735430312649,0.383410720444152,0.3362735430312649,0.04713717741288709
2,0.153470225580165,0.2717550391494436,0.3834214183947961,0.1913533168755953,0.3834214183947961,0.2717550391494436,0.1116663792453525
1,0.1044470925312966,0.3869217933063688,0.1516962897514659,0.3569348244108685,0.3869217933063688,0.3569348244108685,0.029986968895500288
1,0.1350626818942102,0.3881185220701004,0.1960349116117932,0.2807838844238962,0.3881185220701004,0.2807838844238962,0.10733463764620421
2,0.1517485292591651,0.2680528408573794,0.3882473924673187,0.1919512374161368,0.3882473924673187,0.2680528408573794,0.1201945516099393
2,0.1513038083480376,0.2671639879939619,0.3895945809085908,0.1919376227494096,0.3895945809085908,0.2671639879939619,0.12243059291462888
1,0.0775791213287673,0.391499788763453,0.1412610884523727,0.3896600014554069,0.391499788763453,0.3896600014554069,0.0018397873080460703
1,0.085123704750246,0.392079515564228,0.1605254153732239,0.362271364312302,0.392079515564228,0.362271364312302,0.029808151251925985
0,0.3940952024378082,0.2363649138826568,0.1684511781230033,0.2010887055565314,0.3940952024378082,0.2363649138826568,0.15773028855515142
0,0.3947599129106569,0.234984980685803,0.1645261238783695,0.2057289825251703,0.3947599129106569,0.234984980685803,0.15977493222485387
1,0.1182315865429215,0.3949689725856441,0.1689183722486211,0.3178810686228133,0.3949689725856441,0.3178810686228133,0.07708790396283083
0,0.3976698230151388,0.2227288971908164,0.1704763754016008,0.2091249043924438,0.3976698230151388,0.2227288971908164,0.1749409258243224
1,0.0732980340622538,0.3990379413288227,0.1559078644472959,0.3717561601616275,0.3990379413288227,0.3717561601616275,0.027281781167195207
1,0.1295505948672764,0.4046597358951073,0.1918702872181013,0.2739193820195149,0.4046597358951073,0.2739193820195149,0.1307403538755924
1,0.1095156416683477,0.4074809288765009,0.1573913590963212,0.3256120703588299,0.4074809288765009,0.3256120703588299,0.081868858517671
1,0.1057685055273764,0.4098779831777753,0.1669762201161032,0.3173772911787451,0.4098779831777753,0.3173772911787451,0.09250069199903022
1,0.1051501955210846,0.4106691262519349,0.1522424790408492,0.3319381991861313,0.4106691262519349,0.3319381991861313,0.07873092706580359
1,0.1097202637817049,0.41111054727953,0.1864596425302252,0.2927095464085397,0.41111054727953,0.2927095464085397,0.11840100087099031
1,0.0904864921313377,0.4119806011722697,0.1719045197371946,0.3256283869591979,0.4119806011722697,0.3256283869591979,0.08635221421307182
1,0.0953917694143397,0.4153724743800527,0.1416363876114022,0.3475993685942053,0.4153724743800527,0.3475993685942053,0.06777310578584739
0,0.4154315515720004,0.215621055328452,0.1690724112395159,0.1998749818600314,0.4154315515720004,0.215621055328452,0.1998104962435484
1,0.0638682730852342,0.4155199377277383,0.1238371775204308,0.3967746116665965,0.4155199377277383,0.3967746116665965,0.01874532606114182
0,0.4157584746097928,0.2282068094618657,0.1641688525685033,0.191865863359838,0.4157584746097928,0.2282068094618657,0.18755166514792712
1,0.1165814942500699,0.4158633133350827,0.2170937177491871,0.2504614746656601,0.4158633133350827,0.2504614746656601,0.1654018386694226
2,0.14100368835738,0.2578494451120811,0.4162739738161243,0.1848728927144145,0.4162739738161243,0.2578494451120811,0.15842452870404322
0,0.4178106437726504,0.2215911674377046,0.1674398475226302,0.1931583412670148,0.4178106437726504,0.2215911674377046,0.19621947633494582
0,0.4179530161442558,0.218194907726119,0.1637166546984099,0.2001354214312151,0.4179530161442558,0.218194907726119,0.1997581084181368
2,0.1478752270126998,0.2522685722620582,0.420132775587122,0.1797234251381197,0.420132775587122,0.2522685722620582,0.1678642033250638
1,0.120297933781042,0.4203310803013083,0.1790808546849517,0.2802901312326979,0.4203310803013083,0.2802901312326979,0.14004094906861037
3,0.0712361588915768,0.3844075813409972,0.1228564127017735,0.4214998470656523,0.4214998470656523,0.3844075813409972,0.03709226572465513
1,0.1049960173465581,0.4229827087111164,0.1549818134223681,0.3170394605199572,0.4229827087111164,0.3170394605199572,0.10594324819115919
1,0.0688147281714898,0.4241926076048885,0.1533359833091629,0.3536566809144585,0.4241926076048885,0.3536566809144585,0.07053592669043002
0,0.4249231376327461,0.2136210545725163,0.1638028902099373,0.1976529175848001,0.4249231376327461,0.2136210545725163,0.2113020830602298
1,0.1102721361187792,0.4255331316441039,0.1953575205655623,0.2688372116715545,0.4255331316441039,0.2688372116715545,0.1566959199725494
0,0.4260279252622689,0.2225334530952391,0.1621518433622726,0.1892867782802193,0.4260279252622689,0.2225334530952391,0.20349447216702982
1,0.0997947484430534,0.430496642776815,0.1497271624236438,0.3199814463564877,0.430496642776815,0.3199814463564877,0.11051519642032731
3,0.0611307887156058,0.3661955908131283,0.1299327552202642,0.4427408652510016,0.4427408652510016,0.3661955908131283,0.07654527443787329
3,0.0714063051382342,0.3165924854298563,0.1687877193336054,0.4432134900983041,0.4432134900983041,0.3165924854298563,0.12662100466844778
1,0.0972326594933266,0.4440641843404394,0.185527365615612,0.2731757905506218,0.4440641843404394,0.2731757905506218,0.17088839378981763
0,0.4466153622346892,0.2062506471675388,0.1616066679159467,0.1855273226818251,0.4466153622346892,0.2062506471675388,0.24036471506715038
1,0.0619718704924033,0.4477263113968185,0.1163398821916911,0.3739619359190868,0.4477263113968185,0.3739619359190868,0.07376437547773174
2,0.1332399895684653,0.2470285611569513,0.4489178070996906,0.1708136421748926,0.4489178070996906,0.2470285611569513,0.2018892459427393
0,0.4505712192163411,0.1958872771232011,0.1979131122838973,0.1556283913765604,0.4505712192163411,0.1979131122838973,0.2526581069324438
1,0.0965917170228387,0.4517105437230599,0.1679517995851661,0.2837459396689352,0.4517105437230599,0.2837459396689352,0.16796460405412472
1,0.089855962758348,0.4549909532533654,0.1621860502824101,0.2929670337058765,0.4549909532533654,0.2929670337058765,0.1620239195474889
2,0.1292530821064737,0.2428626314826824,0.4561723590355795,0.1717119273752644,0.4561723590355795,0.2428626314826824,0.21330972755289712
3,0.0744968341384687,0.3189596114280529,0.1494010929489385,0.4571424614845398,0.4571424614845398,0.3189596114280529,0.1381828500564869
1,0.0823623676877331,0.4593596750852845,0.1843337806338101,0.2739441765931723,0.4593596750852845,0.2739441765931723,0.18541549849211225
0,0.4601296022320905,0.1978168698621073,0.1632276453203734,0.1788258825854286,0.4601296022320905,0.1978168698621073,0.2623127323699832
1,0.0730104095744092,0.4636298406085341,0.1459108958375907,0.3174488539794659,0.4636298406085341,0.3174488539794659,0.14618098662906825
1,0.0700106298656963,0.4656003352352519,0.144347472530337,0.3200415623687147,0.4656003352352519,0.3200415623687147,0.14555877286653718
2,0.1268352190718078,0.2402551874671656,0.4658752937078985,0.167034299753128,0.4658752937078985,0.2402551874671656,0.2256201062407329
2,0.1308504019157877,0.2298233710788452,0.4662075585751299,0.1731186684302371,0.4662075585751299,0.2298233710788452,0.2363841874962847
2,0.1252261867418624,0.2360132062710327,0.4725637825505426,0.1661968244365623,0.4725637825505426,0.2360132062710327,0.2365505762795099
0,0.4828466359206783,0.199402397133697,0.1541299925250937,0.1636209744205308,0.4828466359206783,0.199402397133697,0.2834442387869813
0,0.4838058411745131,0.1881328421522321,0.1553559203456508,0.1727053963276039,0.4838058411745131,0.1881328421522321,0.29567299902228095
1,0.079201798435569,0.4865610582986786,0.1430806425388787,0.2911565007268735,0.4865610582986786,0.2911565007268735,0.19540455757180508
2,0.1220423936008011,0.2213745847720099,0.48824473280012,0.1683382888270688,0.48824473280012,0.2213745847720099,0.26687014802811004
0,0.496244196329709,0.1882748033522273,0.1563861673895791,0.1590948329284845,0.496244196329709,0.1882748033522273,0.3079693929774817
1,0.0841513735702933,0.5043654246391323,0.1562659706044028,0.2552172311861714,0.5043654246391323,0.2552172311861714,0.24914819345296085
3,0.0671156277466648,0.2860433176450331,0.1410935302853099,0.5057475243229921,0.5057475243229921,0.2860433176450331,0.21970420667795898
2,0.1202450284703965,0.2142674862245793,0.5076970502323592,0.1577904350726648,0.5076970502323592,0.2142674862245793,0.2934295640077799
2,0.1143535827542306,0.1951873775515221,0.5162608086882143,0.1741982310060328,0.5162608086882143,0.1951873775515221,0.32107343113669223
0,0.5238692562814282,0.1693507957289117,0.1697496763552242,0.1370302716344357,0.5238692562814282,0.1697496763552242,0.354119579926204
2,0.110261855005748,0.1902884890954818,0.5294370866866688,0.1700125692121013,0.5294370866866688,0.1902884890954818,0.339148597591187
3,0.0705899493857169,0.2616581903925095,0.1282539825463614,0.5394978776754122,0.5394978776754122,0.2616581903925095,0.27783968728290276
3,0.0719807022629471,0.2627404366136747,0.116261525252252,0.5490173358711262,0.5490173358711262,0.2627404366136747,0.28627689925745153
2,0.1061860818516584,0.1833876037949211,0.5497073608179531,0.1607189535354672,0.5497073608179531,0.1833876037949211,0.366319757023032
2,0.1122846137069559,0.1910502996322866,0.5498712120917268,0.1467938745690306,0.5498712120917268,0.1910502996322866,0.35882091245944026
2,0.1058248390977564,0.1835267815712549,0.5520922709722355,0.1585561083587531,0.5520922709722355,0.1835267815712549,0.36856548940098055
3,0.0574726045615172,0.2630075583809519,0.1192566507585803,0.5602631862989504,0.5602631862989504,0.2630075583809519,0.29725562791799853
2,0.1026593642298664,0.1783601160931686,0.5610803151437759,0.1579002045331888,0.5610803151437759,0.1783601160931686,0.3827201990506073
3,0.063151978090647,0.2530372303803264,0.1224298475157763,0.5613809440132502,0.5613809440132502,0.2530372303803264,0.30834371363292384
2,0.1069175237116657,0.1855462756765377,0.5615215998175009,0.1460146007942956,0.5615215998175009,0.1855462756765377,0.37597532414096324
2,0.1023878871769424,0.1783072034961647,0.5632522744581329,0.1560526348687599,0.5632522744581329,0.1783072034961647,0.38494507096196817
2,0.1016252120090908,0.1889327502416949,0.5672002738231353,0.1422417639260788,0.5672002738231353,0.1889327502416949,0.37826752358144045
3,0.0685768584734534,0.2484837949766144,0.1147797599316156,0.5681595866183164,0.5681595866183164,0.2484837949766144,0.319675791641702
0,0.5687073842381284,0.1471919005260691,0.1654069529926087,0.1186937622431936,0.5687073842381284,0.1654069529926087,0.4033004312455197
3,0.0554753997236978,0.263100861379099,0.1122356790200515,0.5691880598771516,0.5691880598771516,0.263100861379099,0.3060871984980526
2,0.101298851865057,0.1901273558435602,0.5692694079141077,0.139304384377275,0.5692694079141077,0.1901273558435602,0.3791420520705475
3,0.0753645497669459,0.2380692954592066,0.1156309847623668,0.5709351700114805,0.5709351700114805,0.2380692954592066,0.3328658745522739
0,0.5739853399018456,0.1440262328899395,0.1520527256908871,0.1299357015173276,0.5739853399018456,0.1520527256908871,0.4219326142109585
2,0.1025502943528594,0.1776062566070172,0.5752916750798411,0.1445517739602821,0.5752916750798411,0.1776062566070172,0.3976854184728239
2,0.0998108028003732,0.1737749055739095,0.5758510788023379,0.1505632128233792,0.5758510788023379,0.1737749055739095,0.40207617322842837
2,0.1027421992866504,0.1846685468196668,0.5771602976098893,0.1354289562837934,0.5771602976098893,0.1846685468196668,0.39249175079022247
3,0.0658027013202694,0.2496571158382657,0.1060234611220039,0.5785167217194609,0.5785167217194609,0.2496571158382657,0.3288596058811952
0,0.5786371165973729,0.1409542511230029,0.1551455424588654,0.1252630898207587,0.5786371165973729,0.1551455424588654,0.4234915741385076
2,0.1010294568395158,0.1816305185332582,0.5787481727827559,0.1385918518444701,0.5787481727827559,0.1816305185332582,0.39711765424949774
2,0.1044403136164121,0.1776189246641246,0.5793661245017241,0.1385746372177392,0.5793661245017241,0.1776189246641246,0.4017471998375995
3,0.0612492367415165,0.2426587168568634,0.1129787901625356,0.5831132562390844,0.5831132562390844,0.2426587168568634,0.340454539382221
2,0.0981457275471836,0.1785565690603205,0.5848014918157812,0.1384962115767146,0.5848014918157812,0.1785565690603205,0.40624492275546076
2,0.1005777795695939,0.1674967186533498,0.585848865735048,0.1460766360420081,0.585848865735048,0.1674967186533498,0.4183521470816982
3,0.0581496315331132,0.243092849986709,0.1120016111079404,0.5867559073722373,0.5867559073722373,0.243092849986709,0.34366305738552827
2,0.0998268058954298,0.1668168064421792,0.5885007964790882,0.1448555911833029,0.5885007964790882,0.1668168064421792,0.42168399003690893
2,0.1005772071438653,0.1665451651097142,0.5885585010746327,0.1443191266717877,0.5885585010746327,0.1665451651097142,0.4220133359649185
3,0.0709629664295643,0.2343531253757777,0.1054701224433094,0.5892137857513485,0.5892137857513485,0.2343531253757777,0.35486066037557085
2,0.0983013855596711,0.1667765729202829,0.5896674609808108,0.145254580539235,0.5896674609808108,0.1667765729202829,0.4228908880605279
0,0.5968984099555961,0.1359911747086761,0.1456970753637408,0.121413339971987,0.5968984099555961,0.1456970753637408,0.4512013345918553
3,0.0673381096980834,0.2312523846055224,0.1039345125989456,0.5974749930974484,0.5974749930974484,0.2312523846055224,0.36622260849192606
0,0.5984114847562795,0.1347581262849922,0.1487484209011893,0.1180819680575391,0.5984114847562795,0.1487484209011893,0.44966306385509014
3,0.0596148173092353,0.2445203119744993,0.0962273883724609,0.5996374823438043,0.5996374823438043,0.2445203119744993,0.355117170369305
