0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0
-7.961747613268652,-1.8486168697862064,0,1,0.03334050749169173,0.9666594925083084,1,0.10943546435464276,0.8905645356453573,1,0.18108224528722514,0.8189177547127748,1,0.23660377471376814,0.7633962252862317,1,0.7217758797979045,0.2782241202020955,0,0.6902860909099647,0.30971390909003527,0
-8.845475529601943,1.1189971977563489,0,1,0.054466702151521836,0.9455332978484783,1,0.14470252676952106,0.855297473230479,1,0.21761971216652956,0.7823802878334705,1,0.27008355967176373,0.7299164403282362,1,0.6920919210923624,0.3079080789076376,0,0.66409631824072,0.33590368175928004,0
-7.8618416648367235,-0.1841139247333455,0,1,0.03362617696362004,0.96637382303638,1,0.11002046279877835,0.8899795372012217,1,0.1817590125067486,0.8182409874932514,1,0.2372513421460135,0.7627486578539865,1,0.7212004457107106,0.27879955428928943,0,0.6897880097780824,0.3102119902219177,0
-6.24105594400336,-1.99294588884222,0,1,0.014159919114728251,0.9858400808852716,1,0.06650269348730069,0.9334973065126992,1,0.13018256065183836,0.8698174393481617,1,0.18659334889153362,0.8134066511084663,1,0.7679010079375906,0.23209899206240941,0,0.7319708630232313,0.2680291369767687,0
-8.061966395322823,-0.563392365406292,0,1,0.03504383832092879,0.9649561616790712,1,0.11264231071602639,0.8873576892839735,1,0.1846005001672556,0.8153994998327444,1,0.23992329282013422,0.7600767071798659,1,0.7187884222592398,0.28121157774076017,0,0.6876303672511032,0.3123696327488969,0
-8.196311250365053,-0.1467082701135267,0,1,0.03814963449079401,0.9618503655092061,1,0.11824984263009536,0.8817501573699046,1,0.1905985415877639,0.8094014584122361,1,0.24550204078752352,0.7544979592124765,1,0.7138040508224713,0.2861959491775286,0,0.6832140485993857,0.3167859514006143,0
-7.858669511097865,-0.7697693007613856,0,1,0.03195217845464889,0.968047821545351,1,0.10683128490593398,0.893168715094066,1,0.1782692485725536,0.8217307514274464,1,0.23397525380445042,0.7660247461955497,1,0.7241360627590693,0.27586393724093067,0,0.692388904277352,0.307611095722648,0
-7.407475988664165,-2.47101733758124,0,1,0.028204944980843145,0.9717950550191569,1,0.09937297112927576,0.9006270288707243,1,0.16986772368180725,0.8301322763181928,1,0.22592018402081498,0.774079815979185,1,0.7314692298566212,0.2685307701433787,0,0.6989664973001427,0.3010335026998574,0
-9.02706922499102,-0.7136082419071796,0,1,0.048095136965678145,0.9519048630343219,1,0.134860825424908,0.865139174575092,1,0.2077968189493779,0.792203181050622,1,0.26127481577986866,0.7387251842201313,1,0.6997906188798219,0.3002093811201781,0,0.6708180566181488,0.3291819433818512,0
-5.831177689497093,-0.2174040518211411,0,1,0.011792235418687054,0.988207764581313,1,0.05976242879851088,0.9402375712014891,1,0.12128936425735494,0.8787106357426451,1,0.17733813173321955,0.8226618682667804,1,0.7767475695698758,0.22325243043012424,0,0.7401633588995405,0.2598366411004595,0
6.671759983513093,-0.5131280435974709,1,0,0.9978067339374189,0.002193266062580967,0,0.9782214498287488,0.021778550171251222,0,0.9400942187982674,0.05990578120173276,0,0.8959905583667804,0.10400944163321953,0,0.14603606100794714,0.8539639389920528,1,0.18313010685401068,0.8168698931459893,1
5.067905882319166,-2.168627684330449,1,0,0.999922476800522,7.752319947798374e-05,0,0.9972864502664146,0.0027135497335853314,0,0.9863886815137282,0.013611318486271872,0,0.9662440759111872,0.0337559240888128,0,0.05989609340265804,0.9401039065973419,1,0.08841105369182543,0.9115889463081744,1
4.390228371112106,-1.2529861096980346,1,0,0.9999419081494211,5.8091850579020544e-05,0,0.9978662158425388,0.002133784157461105,0,0.9887281466181094,0.011271853381890653,0,0.9708747315534377,0.02912526844656229,0,0.05321372838939757,0.9467862716106024,1,0.08016780368977428,0.9198321963102257,1
