0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
1.3029558748987506,4.234091437270538,0.5368338234159178,-2.1449490043050354,0.0,0,0,0.0067377812995498,0.9932622187004502,1,0.0418609502643687,0.9581390497356312,1,0.0948980684947239,0.905101931505276,1,0.1487251124742703,0.8512748875257297,1,0.1960614540628288,0.8039385459371712,1,0.2355589963363626,0.7644410036636373,1,1.0,1.0,1.0,1.0,0.9496153846153846,0.9312135922330098,0.9115048543689319,0.8963592233009711,0.05829079973943624,0.9865244374009003,0.2507604658474285,0.9162780994712625,0.45261098804716365,0.810203863010552,0.6066406811384307,0.7025497750514593,0.7139807196983818,0.6078770918743424,0.7875767152389288,0.5288820073272748
1.6032870960520875,3.35587836838256,-0.4084807089611021,-3.8219867719315954,0.0,0,0,0.0084118792196284,0.9915881207803716,1,0.0480444747734886,0.9519555252265114,1,0.1043672156158175,0.8956327843841825,1,0.1594885724530416,0.8405114275469584,1,0.2068867745442033,0.7931132254557967,1,0.2458734560608478,0.7541265439391521,1,1.0,1.0,1.0,1.0,0.9496153846153846,0.9312135922330098,0.9115048543689319,0.8963592233009711,0.07007066970750843,0.9831762415607432,0.2780312225767677,0.9039110504530228,0.48268840880512837,0.791265568768365,0.6330846525670081,0.6810228550939168,0.7354896270950222,0.5862264509115933,0.8046719531211161,0.5082530878783044
2.07390596413879,1.8257165481675293,1.1518434357717693,-2.9544856942086257,0.0,0,0,0.0138409439198682,0.9861590560801318,1,0.0666759492205085,0.9333240507794917,1,0.1291081715274012,0.8708918284725988,1,0.1830644262985138,0.8169355737014862,1,0.2262231260609986,0.7737768739390014,1,0.2604127347196001,0.7395872652803998,1,1.0,1.0,0.995,0.975,0.9496153846153846,0.9312135922330098,0.908495145631068,0.8792718446601941,0.10529606572938845,0.9723181121602635,0.35339467599671026,0.8666481015589832,0.554987259404931,0.7417836569451977,0.6867351748314845,0.6338711474029723,0.7713690369348908,0.5475537478780028,0.8273685563561047,0.47917453056079967
3.285641098028901,3.3035344742757,-1.0034096578619922,-2.087301547338523,1.3344869041929102,0,0,0.0176534448358374,0.9823465551641628,1,0.0731935018972344,0.9268064981027656,1,0.1379565473284111,0.8620434526715888,1,0.1951584854223612,0.8048415145776388,1,0.2415341277638886,0.7584658722361113,1,0.278301972021724,0.721698027978276,1,1.0,1.0,1.0,1.0,0.9496153846153846,0.9312135922330098,0.9115048543689319,0.8963592233009711,0.12805441030200862,0.9646931103283254,0.377729722265403,0.8536129962055312,0.578862072975598,0.7240869053431777,0.7121387390667472,0.6096830291552775,0.7975821859895559,0.5169317444722227,0.8531267988781981,0.44339605595655196
3.117213241850897,2.918326776048823,1.1247913222010244,-2.3806170390365984,0.0,0,0,0.0141425050371995,0.9858574949628004,1,0.0644583185487011,0.9355416814512988,1,0.1260442046975208,0.8739557953024791,1,0.1816844127853422,0.8183155872146577,1,0.2274913611824837,0.7725086388175163,1,0.264277997832828,0.735722002167172,1,1.0,1.0,1.0,1.0,0.9496153846153846,0.9312135922330098,0.9115048543689319,0.8963592233009711,0.10714734399560946,0.9717149899256009,0.34489424323992673,0.8710833629025977,0.546488722344072,0.7479115906049583,0.6837480800810245,0.6366311744293155,0.7736124837548247,0.5450172776350326,0.8331335560981845,0.47144400433434397
1.0564504796230327,2.608213813785518,-0.8233770416260173,-0.9398967747832504,1.1229276099334733,0,0,0.0134880495271034,0.9865119504728964,1,0.064471658390605,0.9355283416093948,1,0.1270592405649754,0.8729407594350246,1,0.1830661523340415,0.8169338476659586,1,0.2287682199890088,0.7712317800109912,1,0.2652504655251466,0.7347495344748532,1,1.0,1.0,1.0,1.0,0.9496153846153846,0.9312135922330098,0.9115048543689319,0.8963592233009711,0.10311743185221804,0.973023900945793,0.3449457244099773,0.8710566832187898,0.5493176262048595,0.7458815188700492,0.6867388993788454,0.6338676953319171,0.7758578465308427,0.5424635600219825,0.8345664866836819,0.46949906894970667
2.343376720072452,3.7261528494991456,-2.661334159716003,-2.253267700767887,0.0,0,0,0.0291119306246281,0.9708880693753718,1,0.0990384270937576,0.9009615729062423,1,0.1691381889576173,0.8308618110423827,1,0.226149657948147,0.7738503420518529,1,0.2702465145873335,0.7297534854126665,1,0.3042340665617121,0.6957659334382879,1,1.0,1.0,1.0,1.0,0.9496153846153846,0.9312135922330098,0.9115048543689319,0.8963592233009711,0.18991849431391136,0.9417761387507436,0.465940047548959,0.8019231458124847,0.6557295178508291,0.6617236220847653,0.7712386696810063,0.5477006841037059,0.8418181467600113,0.459506970825333,0.8864051739864715,0.39153186687657576
2.1689086200130974,2.7198957770180456,-0.4744448932886216,-2.0437968546797687,0.0,0,0,0.0015357354747268,0.9984642645252731,1,0.0158045990317812,0.9841954009682188,1,0.0476962626556192,0.9523037373443808,1,0.0897520668631229,0.910247933136877,1,0.1336656715931415,0.8663343284068584,1,0.1746296618542096,0.8253703381457903,1,1.0,1.0,1.0,1.0,0.9496153846153846,0.9312135922330098,0.9115048543689319,0.8963592233009711,0.01656819189714186,0.9969285290505463,0.11718708189375775,0.9683908019364376,0.2765290506971806,0.9046074746887616,0.4356417067081876,0.8204958662737541,0.5674062770023083,0.732668656813717,0.668186688473385,0.6507406762915807
0.9951691523947914,3.4849952964908453,2.3189376876981536,-2.9633684445829447,0.0,0,0,0.0545635611283513,0.9454364388716486,1,0.1481199513027707,0.8518800486972293,1,0.2220129481683057,0.7779870518316941,1,0.2742275057088204,0.7257724942911795,1,0.311544956992467,0.6884550430075331,1,0.3390933110830889,0.6609066889169111,1,1.0,1.0,1.0,0.97,0.9496153846153846,0.9312135922330098,0.9115048543689319,0.8721153846153845,0.3054750835203561,0.8908728777432974,0.6051154155995302,0.7037600973944587,0.763826091191798,0.5559741036633885,0.847465646567016,0.45154498858235914,0.8949488035993732,0.37691008601506615,0.9239484222029126,0.3218133778338222
0.2089854449796526,3.473692777602256,0.8886121174278989,-1.888837866962673,0.0,0,0,0.0133918376633096,0.9866081623366904,1,0.0666155863246367,0.9333844136753634,1,0.1305092886866614,0.8694907113133387,1,0.1860999865503943,0.8139000134496056,1,0.2306193310162763,0.7693806689837237,1,0.2658055527918315,0.7341944472081685,1,1.0,1.0,0.995,0.995,0.9496153846153846,0.9312135922330098,0.9074271844660194,0.8926699029126216,0.10252112890749895,0.9732163246733807,0.3531648237710179,0.8667688273507267,0.5588332587222871,0.7389814226266773,0.6932412649492312,0.6278000268992113,0.7790893752532694,0.5387613379674474,0.8353812680041083,0.468388894416337
