0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
-3.098865882475052,2.86559624990601,-2.1683847510735497,4.809300241720162,0.0,0,0,0.0302057606359708,0.9697942393640292,1,0.1181076086804474,0.8818923913195525,1,0.2044449195875205,0.7955550804124796,1,0.2683895244427811,0.7316104755572189,1,0.3133846308220214,0.6866153691779785,1,0.345525974264405,0.6544740257355949,1,0.99,0.945,0.9,0.815,0.9575396825396826,0.898740157480315,0.8405905511811025,0.7571199999999999,0.19542269003274737,0.9395884787280584,0.5238966703237098,0.7637847826391051,0.7307293487967387,0.591110160824959,0.8391442010285537,0.46322095111443784,0.8970418770391431,0.3732307383559571,0.9300087761136,0.30894805147118987
-1.221890515925704,3.829961162695824,-3.189780498732925,5.109898491285236,0.0,0,0,0.0099535313166087,0.9900464686833912,1,0.0567956633449992,0.9432043366550008,1,0.1232432928385403,0.8767567071614597,1,0.1874310792773217,0.8125689207226784,1,0.2414670347177804,0.7585329652822197,1,0.2848035775701721,0.7151964224298278,1,1.0,1.0,1.0,1.0,0.9669047619047618,0.9486904761904762,0.92628,0.9015853658536584,0.0804849208406343,0.9800929373667825,0.3145913274264149,0.8864086733100016,0.5386123075345554,0.7535134143229194,0.6960664374099477,0.6251378414453567,0.7974714072241429,0.5170659305644393,0.8619137444472942,0.43039284485965573
-2.3282116336135843,3.0236414250114088,-2.1990659693627927,3.809088851566303,0.0,0,0,0.0416277858232904,0.9583722141767096,1,0.140791424081439,0.8592085759185608,1,0.2293486742625954,0.7706513257374046,1,0.2919496717040484,0.7080503282959515,1,0.3348294227373349,0.665170577262665,1,0.364891750090108,0.6351082499098919,1,0.985,0.96,0.885,0.825,0.9529761904761905,0.9140873015873016,0.8245669291338582,0.7618145161290322,0.24970638560895647,0.9167444283534192,0.5863077332143712,0.7184171518371218,0.7768741674445617,0.5413026514748092,0.8712264666293124,0.4161006565919031,0.9197846632612003,0.33034115452533014,0.9466689366721425,0.2702164998197839
-0.759233759271307,3.883863514800208,-1.8204231315513728,5.192061682710058,2.3848247727141305,0,0,0.0996039048136034,0.9003960951863964,1,0.2126058449993782,0.7873941550006218,1,0.2900892666823816,0.7099107333176182,1,0.3408987365102333,0.6591012634897667,1,0.3752698670898932,0.6247301329101068,1,0.3994828515800551,0.600517148419945,1,1.0,1.0,1.0,0.995,0.9669047619047618,0.9486904761904762,0.92628,0.9074166666666666,0.46773874259309606,0.800792190372793,0.7464342807642835,0.5747883100012436,0.8688365300976627,0.4198214666352366,0.9256761386656969,0.31820252697953344,0.954632661556729,0.24946026582021363,0.9706472780740965,0.20103429683988988
-2.792891715158848,3.007878329758894,-3.611427427425635,5.1195609259839685,0.3584073360719481,0,0,0.0063746578550258,0.9936253421449742,1,0.0452090571323457,0.9547909428676544,1,0.1063109751088848,0.893689024891115,1,0.1675643900960868,0.8324356099039132,1,0.2201088643571024,0.7798911356428976,1,0.2629603814093875,0.7370396185906125,1,1.0,1.0,0.985,0.98,0.9669047619047618,0.9486904761904762,0.9151600000000001,0.8893852459016395,0.05566047338990223,0.9872506842899484,0.2656857215247326,0.9095818857353087,0.4886874729606528,0.7873780497822302,0.6521026912500466,0.6648712198078264,0.7603662362610378,0.5597822712857952,0.8311808512617364,0.474079237181225
-0.8989709786428288,5.365183017400488,-2.455144024339506,4.205328488731903,0.0,0,0,0.0357567169323274,0.9642432830676726,1,0.1203230855254333,0.8796769144745666,1,0.2015107684949217,0.7984892315050782,1,0.2644110030816297,0.7355889969183703,1,0.3109958817856199,0.68900411821438,1,0.3455925774380752,0.6544074225619246,1,1.0,1.0,1.0,0.995,0.9669047619047618,0.9486904761904762,0.92628,0.8980894308943089,0.22248654865456163,0.9284865661353452,0.5302888521588404,0.7593538289491333,0.7249393611085821,0.5969784630101566,0.8333299531149201,0.47117799383674064,0.8943196900790545,0.37800823642876014,0.9300701395704336,0.30881484512384944
-1.874685114312524,2.67463013693918,-2.3495761257306604,5.277670278270653,0.0,0,0,0.0290754311253892,0.9709245688746106,1,0.1092897587649533,0.8907102412350466,1,0.1904956282457199,0.8095043717542799,1,0.2540210477725755,0.7459789522274245,1,0.301044702187733,0.698955297812267,1,0.3359831589218788,0.6640168410781212,1,1.0,1.0,0.985,0.945,0.9669047619047618,0.9486904761904762,0.9164516129032259,0.868,0.189733786610469,0.9418491377492214,0.4977699323653527,0.7814204824700933,0.7025071251416294,0.61900874350856,0.8175893501671718,0.491957904454849,0.882564188790374,0.39791059562453396,0.9209228971760389,0.3280336821562424
-3.4020027632880763,4.348088790830024,-5.227439361142996,3.8900875987378303,0.0,0,0,0.0532811496876373,0.9467188503123628,1,0.1525711713883362,0.8474288286116638,1,0.2358242852547897,0.7641757147452103,1,0.2955592081318262,0.7044407918681739,1,0.3378577984885951,0.6621422015114049,1,0.368425470545875,0.631574529454125,1,1.0,1.0,1.0,0.995,0.9669047619047618,0.9486904761904762,0.92628,0.9016393442622951,0.300174829510416,0.8934377006247255,0.6162374342946696,0.6948576572233276,0.7880269779928049,0.5283514294904206,0.875794575884156,0.4088815837363477,0.922753998536194,0.3242844030228098,0.9494554507281945,0.26314905890824997
-2.0493195046485644,3.1445374205651992,-2.514070060013975,2.728820287495606,0.0,0,0,0.1715184420345095,0.8284815579654905,1,0.2985751180830366,0.7014248819169634,1,0.3711041925878726,0.6288958074121274,1,0.4128888143412608,0.5871111856587393,1,0.4382468490944133,0.5617531509055866,1,0.4544792116314646,0.5455207883685353,1,0.955,0.87,0.77,0.685,0.9236614173228346,0.8308661417322835,0.7324015748031496,0.6537698412698413,0.6611665716791397,0.656963115930981,0.8795421540251128,0.4028497638339268,0.9515161495784211,0.2577916148242548,0.9779924913751201,0.17422237131747853,0.9889685586575687,0.12350630181117334,0.9940127745414852,0.09104157673707075
-1.9789039675028208,2.567016461805071,-2.2845913939862927,3.877778768924952,0.0,0,0,0.0822543728025538,0.9177456271974462,1,0.2015132881234448,0.7984867118765552,1,0.2875746750604413,0.7124253249395587,1,0.3430084011427648,0.6569915988572352,1,0.3792263379067426,0.6207736620932572,1,0.4038877260052865,0.5961122739947133,1,0.99,0.935,0.875,0.81,0.9541338582677166,0.8917857142857144,0.8259677419354837,0.75268,0.4100732234756121,0.8354912543948925,0.7249443661105707,0.5969734237531104,0.8655676519416952,0.42485064987911736,0.9276684861280576,0.3139831977144704,0.9574937757273941,0.24154732418651464,0.9731793887796513,0.19222454798942684
