0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
-2.917778688848947,4.028542066138684,-7.992244712079168,-0.8474917167459493,0.0,0,0,0.9096489798623708,0.0903510201376291,0,0.2063736865240283,0.7936263134759717,1,0.7105350798947514,0.2894649201052486,0,0.6553283734966692,0.3446716265033308,0,0.3824117939394668,0.6175882060605332,1,0.409364934109983,0.590635065890017,1,1.0,1.0,1.0,1.0,0.9314179104477611,0.9047014925373134,0.8715441176470589,0.842536231884058,0.43764039255276843,0.8192979597247417,0.7344937527853167,0.5872526269519434,0.8680290448326243,0.4210701597895028,0.9292191297478984,0.3106567469933384,0.9597276021064095,0.23517641212106644,0.9761657984840796,0.18127013178003404
-5.016635801636436,3.3210251315216786,-5.7456887808589645,-2.27368903957732,0.0,0,0,0.9516328831048104,0.0483671168951894,0,0.1548051273942798,0.8451948726057201,1,0.7529570254491907,0.2470429745508093,0,0.687449799827427,0.3125502001725729,0,0.3582801104191332,0.6417198895808667,1,0.3910935001153031,0.6089064998846969,1,1.0,1.0,1.0,1.0,0.9314179104477611,0.9047014925373134,0.8715441176470589,0.842536231884058,0.2794196722418696,0.9032657662096211,0.6217356372657648,0.6903897452114404,0.8065576211709886,0.5059140508983815,0.8960953269439084,0.37489959965485414,0.9412462843189316,0.28343977916173346,0.9655015980815985,0.21781299976939383
-3.850989477215645,5.411932911724602,-6.222634873421624,-1.6140849731526168,0.0,0,0,0.943519589542562,0.056480410457438,0,0.1673278021462115,0.8326721978537884,1,0.7415199490877141,0.2584800509122859,0,0.6782958170710555,0.3217041829289446,0,0.3654010443201955,0.6345989556798044,1,0.3966121016490424,0.6033878983509576,1,1.0,1.0,1.0,1.0,0.9314179104477611,0.9047014925373134,0.8715441176470589,0.842536231884058,0.3133120406283126,0.887039179085124,0.6515552629185394,0.6653443957075769,0.8244440759977879,0.48303989817542825,0.9062250747447551,0.35659163414211087,0.947075327507555,0.2691979113596089,0.9689342701628492,0.2067757967019152
-4.846152802994087,3.1364653254025354,-4.229356318200457,-2.768866100427023,0.0,0,0,0.9245216211265816,0.0754783788734183,0,0.1891036225093774,0.8108963774906225,1,0.7253823055986823,0.2746176944013176,0,0.6670785006758531,0.3329214993241469,0,0.3732221799261764,0.6267778200738235,1,0.4021492945970377,0.5978507054029623,1,1.0,1.0,1.0,1.0,0.9314179104477611,0.9047014925373134,0.8715441176470589,0.842536231884058,0.38604304911530535,0.8490432422531633,0.6995925370396271,0.6217927549812451,0.8480129760783148,0.4507646111973647,0.9178834493729786,0.3341570013517062,0.9531140768474071,0.25355564014764714,0.9721939750929355,0.19570141080592457
-4.856043933121421,3.2262183531377246,-6.305482634754581,-2.152206676751072,0.0,0,0,0.9532552674646434,0.0467447325353566,0,0.1521361913292713,0.8478638086707287,1,0.7553525150773707,0.2446474849226292,0,0.6893487275650945,0.3106512724349055,0,0.3568158427565263,0.6431841572434738,1,0.3899695708952974,0.6100304291047026,1,1.0,1.0,1.0,1.0,0.9314179104477611,0.9047014925373134,0.8715441176470589,0.842536231884058,0.2724044706155429,0.9065105349292868,0.6151604069052579,0.6957276173414575,0.8026838380805408,0.5107050301547414,0.8939238106229841,0.378697455130189,0.940008315447633,0.2863683144869475,0.9647799087247243,0.22006085820940524
-3.006801919519043,3.905481151884118,-5.437731795791737,-1.687476702899994,0.0,0,0,0.994949081659296,0.0050509183407039,0,0.0517531200283592,0.9482468799716408,1,0.8655531786738863,0.1344468213261137,0,0.784777429480342,0.2152225705196579,0,0.2801124874571553,0.7198875125428447,1,0.3296841242088522,0.6703158757911478,1,1.0,1.0,1.0,0.99,0.9314179104477611,0.9047014925373134,0.8715441176470589,0.8368840579710144,0.04580316192451668,0.989898163318592,0.29379791788999254,0.8964937599432816,0.5695086921922703,0.7311063573477725,0.7513476089237258,0.5695548589606841,0.855604037328984,0.4397750250856894,0.9146033184570997,0.34063175158229564
-2.753513378233033,3.609798880936038,-7.189649240714496,-2.0548419458393545,0.0,0,0,0.9671002621081746,0.0328997378918254,0,0.1215633738615909,0.8784366261384091,1,0.7890036168689192,0.2109963831310807,0,0.7197093830867586,0.2802906169132413,0,0.3312298450579334,0.6687701549420665,1,0.3689682774328908,0.6310317225671092,1,1.0,1.0,0.995,0.97,0.9314179104477611,0.9047014925373134,0.8677941176470588,0.8231159420289855,0.20873167536393494,0.9342005242163491,0.5338381016088776,0.7568732522768182,0.7433829780505183,0.5780072337378385,0.8558464943307202,0.4394187661735173,0.9161779678602248,0.3375403098841331,0.9498766133955893,0.26206344513421836
-2.8213398592370265,5.29716043988804,-7.26838243232894,-1.3081065540019234,0.0,0,0,0.9206318893136946,0.0793681106863055,0,0.194505823959723,0.8054941760402771,1,0.7199234126678363,0.2800765873321636,0,0.6623845497525949,0.3376154502474052,0,0.3770943591954573,0.6229056408045427,1,0.4053076822715703,0.5946923177284298,1,1.0,1.0,1.0,1.0,0.9314179104477611,0.9047014925373134,0.8715441176470589,0.842536231884058,0.399948766257639,0.8412637786273891,0.7108027029389673,0.6109883520805541,0.8555551451778333,0.4398468253356727,0.9225185556530693,0.3247690995051897,0.9559639835339666,0.24581128160908539,0.973970839813991,0.18938463545685946
-2.6933725803252435,3.910027965834159,-4.614334346213374,-1.7205495677715985,0.0,0,0,0.9877721446423312,0.0122278553576688,0,0.0727098180843955,0.9272901819156044,1,0.8442602080786472,0.1557397919213526,0,0.7690079755672262,0.2309920244327736,0,0.2906554394539399,0.7093445605460601,1,0.3364891454354219,0.663510854564578,1,1.0,0.99,0.965,0.945,0.9314179104477611,0.8972388059701492,0.8477941176470588,0.8075362318840581,0.09522470645100366,0.9755442892846624,0.37595574683448,0.854580363831209,0.6240196640977234,0.6885204161572946,0.77973662055825,0.5380159511344527,0.8695664164310573,0.4186891210921202,0.9214193687670067,0.3270217091291561
-3.642416722899045,5.098621362109928,-5.91607639636407,-1.2352604820878184,0.0,0,0,0.9554239327862324,0.0445760672137678,0,0.1493556518426682,0.8506443481573318,1,0.7575475113878354,0.2424524886121645,0,0.6909786913045766,0.3090213086954235,0,0.355599027798102,0.6444009722018978,1,0.3890367355395432,0.6109632644604568,1,1.0,1.0,1.0,1.0,0.9314179104477611,0.9047014925373134,0.8715441176470589,0.842536231884058,0.2628935228514757,0.9108478655724646,0.6082254714947298,0.7012886963146636,0.7990949505785849,0.5150950227756709,0.892040495410552,0.3819573826091531,0.9389693029865043,0.28880194440379586,0.9641751058168799,0.22192652892091358
