cluster_hard_2.1,mu_2.1_0,mu_2.1_1,mu_2.1_2,_maxu,_second,_margin
2,0.2345864665628279,0.3826273018381791,0.382786231598993,0.382786231598993,0.3826273018381791,0.0001589297608138862
1,0.1925946807117694,0.4123717319902603,0.3950335872979702,0.4123717319902603,0.3950335872979702,0.01733814469229006
2,0.200715049469668,0.3786602743314392,0.4206246761988927,0.4206246761988927,0.3786602743314392,0.04196440186745354
2,0.1947378773192362,0.3662245150386815,0.4390376076420822,0.4390376076420822,0.3662245150386815,0.07281309260340074
2,0.2097795947720376,0.3414921104137805,0.4487282948141819,0.4487282948141819,0.3414921104137805,0.10723618440040139
2,0.2000104045762062,0.3488187427965616,0.4511708526272321,0.4511708526272321,0.3488187427965616,0.1023521098306705
2,0.2052519435391722,0.3414365970568835,0.4533114594039443,0.4533114594039443,0.3414365970568835,0.11187486234706079
0,0.4538336477344711,0.1226212643001186,0.4235450879654103,0.4538336477344711,0.4235450879654103,0.030288559769060808
0,0.4551307483096806,0.1274834397636052,0.4173858119267142,0.4551307483096806,0.4173858119267142,0.03774493638296639
2,0.2587501842733185,0.2837616635157842,0.4574881522108971,0.4574881522108971,0.2837616635157842,0.17372648869511292
1,0.2086700064207375,0.4585923374623115,0.332737656116951,0.4585923374623115,0.332737656116951,0.1258546813453605
2,0.1886144274849517,0.3523027365604105,0.4590828359546379,0.4590828359546379,0.3523027365604105,0.10678009939422739
2,0.201994155553822,0.33807741570859,0.4599284287375878,0.4599284287375878,0.33807741570859,0.12185101302899781
2,0.228193487235897,0.3118213215951507,0.4599851911689522,0.4599851911689522,0.3118213215951507,0.1481638695738015
1,0.2989713404242202,0.4613973555833499,0.2396313039924297,0.4613973555833499,0.2989713404242202,0.1624260151591297
1,0.1907523613979131,0.4616487907292959,0.3475988478727909,0.4616487907292959,0.3475988478727909,0.114049942856505
2,0.2136827920672007,0.3242181810395125,0.4620990268932867,0.4620990268932867,0.3242181810395125,0.1378808458537742
1,0.2570607194487461,0.4685008177848399,0.2744384627664138,0.4685008177848399,0.2744384627664138,0.19406235501842606
0,0.469805245676428,0.1163110679014301,0.4138836864221419,0.469805245676428,0.4138836864221419,0.0559215592542861
0,0.4754096396679374,0.2159310615562885,0.308659298775774,0.4754096396679374,0.308659298775774,0.1667503408921634
2,0.2161120893284641,0.3074743639348231,0.4764135467367129,0.4764135467367129,0.3074743639348231,0.1689391828018898
1,0.2301977397542246,0.4955290008254584,0.2742732594203169,0.4955290008254584,0.2742732594203169,0.22125574140514154
2,0.2281613569738371,0.2667006886983052,0.5051379543278577,0.5051379543278577,0.2667006886983052,0.23843726562955248
0,0.5064415715133783,0.1037305685531897,0.389827859933432,0.5064415715133783,0.389827859933432,0.11661371157994632
1,0.1852871274048494,0.5064533859714527,0.3082594866236978,0.5064533859714527,0.3082594866236978,0.19819389934775494
2,0.199808422038424,0.2882094228697176,0.5119821550918583,0.5119821550918583,0.2882094228697176,0.22377273222214067
1,0.2487354780346268,0.5137785865604418,0.2374859354049313,0.5137785865604418,0.2487354780346268,0.26504310852581503
0,0.515933688615101,0.1269507129958662,0.3571155983890327,0.515933688615101,0.3571155983890327,0.15881809022606835
2,0.2083852453028915,0.2740933053789991,0.5175214493181094,0.5175214493181094,0.2740933053789991,0.24342814393911028
0,0.5189845820166251,0.1272624810875765,0.3537529368957983,0.5189845820166251,0.3537529368957983,0.16523164512082683
