0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0
-0.1983554529023811,-11.049510552909965,5.676242100200965,-1.68305938142544,0.0,0,1,0.0002190281958674445,0.996974640654531,0.00014387545274617403,0.002662455696855342,1,0.0038989429140230815,0.9682150186904973,0.005079127623189132,0.022806910772290686,1,0.9067402162581926,0.016263674897482996,0.0572608245189524,0.019735284325372176,0,0.040811943313495136,0.09306772251027742,0.8310963902671975,0.03502394390902994,2,0.7573333112830437,0.05564403995910481,0.12384245855286066,0.06318019020499072,0,0.07525420124662752,0.08393657701306156,0.1483296323970817,0.6924795893432293,3
-1.1737083502619536,-8.805351440696132,5.205174616073558,0.9030616996785594,0.1180419645059857,0,1,6.280579130233435e-05,0.9976170465208083,3.1001881205979466e-05,0.002289145806683378,1,0.0014793771066317432,0.9760138940327014,0.002304997916838941,0.02020173094382793,1,0.9255142960917178,0.008410706759201884,0.05444433180409148,0.011630665344988774,0,0.028003986301499435,0.09264639330954849,0.8576697110983431,0.021679909290608916,2,0.7877123971887041,0.03843683462339568,0.12633247903583628,0.04751828915206387,0,0.0558031176022455,0.06692077096278759,0.15313705394255367,0.7241390574924133,3
-1.6656264356866086,-9.182053952198345,5.851574076120087,-0.9062310218849808,0.0,0,1,0.00015176939190982014,0.9966699737983054,8.785278581726368e-05,0.003090404023967469,1,0.00285446248770423,0.9684070619123857,0.004025340562139924,0.024713135037770114,1,0.9079030166909502,0.013253435247722958,0.06180202022773524,0.017041527833591624,0,0.03696296973747398,0.10023294512442271,0.8325011923525698,0.03030289278553338,2,0.7587937376974342,0.04980734649907624,0.13266385216304089,0.0587350636404486,0,0.06875020401583962,0.07920434580674629,0.15783815012328378,0.6942073000541303,3
-0.0449827257513215,-10.407148873853217,4.738318944747316,-1.095588066033407,1.0930050553495354,0,1,4.042964521072844e-05,0.9992433328830804,2.224159750415882e-05,0.000693995874204655,1,0.0012321583680871045,0.9870520775919586,0.0017937158315151785,0.009922048208439267,1,0.9506590201984606,0.007315410634448741,0.03239924404676262,0.00962632512032799,0,0.02421507405549873,0.061958108334775434,0.8943314718247231,0.019495345785002758,2,0.8300829569117405,0.035587571703874374,0.09173530940306598,0.042594161981319115,0,0.052892081301723744,0.061702244507554876,0.11809796530423199,0.7673077088864894,3
-1.8530315170861755,-8.877145343787978,4.276661567376331,-0.1757111421830107,0.1761851083863643,0,1,5.79336417967775e-05,0.9981694216511912,2.771349913823369e-05,0.001744931207873712,1,0.0013855562260809337,0.9792926048512968,0.0022017182622569103,0.01712012066036536,1,0.9319008694937414,0.008086788978518942,0.04866787300924247,0.011344468518497105,0,0.027634077892356057,0.08535872701775865,0.8658548025613848,0.02115239252850034,2,0.7964648048663422,0.03780805199534819,0.11854446768010465,0.04718267545820502,0,0.05514335177348758,0.06666589655072983,0.14539616631842897,0.7327945853573536,3
-2.774409425687129,-11.94770238442652,3.2109731559419874,-0.6593624756108012,0.0,0,1,0.0006966565697426714,0.990645721216296,0.00047332886153495754,0.008184293352426465,1,0.00794312950507471,0.9372110109327715,0.010131961632031379,0.0447138979301227,1,0.8521081105620771,0.026297350652010377,0.09016483065183965,0.031429708134072705,0,0.05689198432296766,0.12862385755090297,0.7650801981584923,0.04940395996763707,2,0.6896452809709387,0.07195780105856835,0.1574784044843093,0.0809185134861836,0,0.09185598542684492,0.10162114777173376,0.17845490035555553,0.6280679664458657,3
-1.0802757190356655,-10.718107486677017,5.113105620307565,0.926762786183658,0.0,0,1,3.0070606608819865e-05,0.9993229119745568,1.816936616678186e-05,0.0006288480526675447,1,0.0010935493592686561,0.9879844099801088,0.001501196784705159,0.009420843875917335,1,0.9542521454534588,0.006613698877471884,0.03079496941296757,0.008339186256101777,0,0.02141692808313862,0.058957597533128854,0.9017946981759176,0.017830776207814925,2,0.8409764702120259,0.03294156342094112,0.08772954099618173,0.03835242537085129,0,0.049539170245868035,0.05644709477589029,0.11370592524972281,0.7803078097285188,3
-1.7115529077432252,-11.113129446556425,5.521060295130361,-1.8618357548060245,0.0,0,1,0.0003530743514652548,0.9954790601824262,0.0002591600545654077,0.003908705411543257,1,0.0055918735130152785,0.9587877162498294,0.006795901209299256,0.028824509027856174,1,0.8878519873906262,0.02089750888120207,0.06714172573944834,0.02410877798872341,0,0.04717803420350194,0.10418804535916253,0.8065071187370769,0.042126801700258565,2,0.7309448510233606,0.06410941056697322,0.13449286444001332,0.070452873969653,0,0.08419863747533415,0.09134550770025493,0.15782058475058403,0.6666352700738268,3
-0.5678234185520967,-9.93429809765717,4.07455159917414,-0.3351005632869005,0.0,0,1,9.504337905622953e-07,0.999977104300776,4.7074222392944333e-07,2.147452320944307e-05,1,0.00010932174855884118,0.9986094426412712,0.00016995861096090454,0.0011112769992091124,1,0.9902062984053508,0.0012857718856750344,0.006732927383751338,0.0017750023252228505,0,0.006697794820290216,0.018808045414783998,0.9693015624668232,0.005192597298102584,2,0.9358945586673086,0.012558267255034897,0.03604083141726656,0.015506342660389846,0,0.02280050792256687,0.02731328283556545,0.05576844470033413,0.8941177645415335,3
-1.497114060405332,-11.359504271056728,5.673324588906003,0.6749287925835579,0.0,0,1,0.00012319619687496208,0.9977654679120193,8.60058048986784e-05,0.002025330086207365,1,0.0028525556479492347,0.9741589017687979,0.003577400343014859,0.019411142240238172,1,0.9204971919118298,0.013009980988097117,0.05113443513652859,0.015358391963544481,0,0.033720640108696895,0.08565436922811581,0.8510569033453319,0.02956808731785543,2,0.7804570937908446,0.048736503444599816,0.11643886246477408,0.05436754029978147,0,0.06767295222629613,0.07435572786404533,0.14164570179656852,0.71632561811309,3
-1.8718011507313888,-10.643581515807996,4.772495597669108,-0.8624385659930647,0.4800016491466294,0,1,5.6149737092704974e-05,0.9990255494264187,3.5731240204666874e-05,0.0008825695962838563,1,0.001672111562795926,0.9844366271334234,0.002222260329776875,0.011669000974003819,1,0.9437729024858883,0.009029946287652746,0.03607697867004796,0.011120172556411062,0,0.026764143026574677,0.06655615840226145,0.8839795809274397,0.022700117643724385,2,0.818001498544747,0.03992075413456391,0.09630327140924957,0.04577447591143947,0,0.05788848536345013,0.06511550252059342,0.12216653991638342,0.754829472199573,3
1.3362836709045536,-11.062938411823174,4.273715675651195,-0.1254467529840605,0.0,0,1,0.00016914475366059208,0.9968536490225113,8.769587848432987e-05,0.002889510345343821,1,0.0028304556577275993,0.9692070357212168,0.004275647824657809,0.02368686079639775,1,0.9107368744198396,0.012908119454219394,0.058907214317477696,0.017447791808463377,0,0.03720951759258066,0.09552895677239993,0.8379274646448985,0.02933406099012094,2,0.7659129854950575,0.048279972564455605,0.12701874615380768,0.05878829578667928,0,0.06692227008409446,0.07920985152644663,0.15204530706272443,0.7018225713267345,3
-0.445488790014357,-10.761231704963835,4.782897184718766,-0.1763188053253782,0.0,0,1,6.1643349865445304e-06,0.9998783611786445,3.5556088983403e-06,0.00011191887747061449,1,0.0004031016401296036,0.9957574884002519,0.0005696671341917542,0.0032697428254266233,1,0.9786760673397478,0.003162200918034233,0.014089568142221415,0.0040721635999965335,0,0.01222964087811,0.03198758391072455,0.9457679068668704,0.010014868344295007,2,0.900719994654484,0.02081897342336323,0.05389043052037021,0.02457060140178266,0,0.034266817158094154,0.03949919987931843,0.07678092169273505,0.8494530612698524,3
0.3107677662506217,-10.54515678825922,4.5627275641038425,0.6775534330434958,0.979825069484424,0,1,3.119852668071652e-05,0.9992367845637946,1.652165742797941e-05,0.0007154952520968564,1,0.001014021570421452,0.9874562244029882,0.001511782078824601,0.010017971947765695,1,0.9527669565603573,0.006317503439227014,0.03245632938062201,0.00845921061979358,0,0.021846373523283287,0.0619420507287063,0.898862943814329,0.017348631933681566,2,0.8367015272198094,0.03235532027228357,0.0917779553021891,0.03916519720571795,0,0.048876615896900545,0.057564931651252794,0.11836023358485978,0.7751982188669869,3
