0,1,2,3,4,5,6,7,8,clusters
0.7396018880323458,0.8453088055273676,4.662085307435881,0.9632654959426434,-1.606418699016346,-2.052510756843717,0.0,0.0,0.0,0
4.7154389673973265,0.5238564616725394,4.1683630844169945,-1.161740017118836,-0.24947215324153058,-0.8933922126811578,0.0,0.0,0.0,0
2.181463377443587,-1.6998912714964423,2.494304644201347,0.8763446072734353,-0.39160530365598845,-3.004722226076904,0.0,0.0,0.09217372044299244,0
3.298919387544176,-0.2045880744745579,4.254622657377664,1.8750273754786515,1.1642290562845632,-1.0202518978148212,0.0,0.0,0.0,0
2.2127317273099774,-0.9211653744761857,4.599167406440162,0.32427896964234765,-0.9785324877145622,-1.2760087519966614,0.0,0.0,0.0,0
3.1177120941517433,-1.142763029913496,5.2116271825449605,0.29783759245477237,-1.0900229193958824,-3.6692668912681174,0.15849477692158384,0.0,1.1323514926830824,0
2.924852995379883,0.10671636423476394,4.6611829313241575,0.1854677404770475,-0.40154712857885577,-1.6225862151506494,0.0,1.391625654709645,0.0,0
2.7528417031816765,-0.16123833868932919,2.5610574319539716,0.05669243473351274,0.7458670004206979,-3.282907180788187,0.0,0.0,0.6813541280206694,0
4.045201195738862,-0.3184537873943258,4.652723690734208,-0.652025583729403,0.838418275470228,-1.809981821662351,0.0,0.0,0.0,0
2.391148132565716,-0.7045824415019217,5.66963097146818,0.8998494808404103,0.07221308553741516,-0.19820868295162608,0.0,0.0,0.0,0
2.8390587076206417,-2.1099155289539926,0.08660497795284305,-0.4011465779891122,-0.10094526739270976,-1.016455442346071,0.0,0.5755181599284224,0.0,0
3.9343604485453296,-0.7589617705048798,4.938626018423273,1.3240883167429058,0.6532659755459114,-1.649432237973954,0.0,0.0,0.0,0
3.7291159646431242,-1.0803553167511688,4.831088055025483,0.30630017732291737,-0.23179827489392638,-1.9845255745878247,1.9122794617059997,0.0,0.0,0
3.7423730458014286,-0.1259263189331411,3.365123281255572,-0.6391040004199589,-0.010781443350811881,-1.8176831914512266,0.0,0.39985298359098725,0.9648516898383818,0
4.090969096572172,-0.5541477390750587,5.1157268312231325,-1.1490701404079358,0.4212333580675044,-1.3478311490821673,0.012502871534775233,0.3168947226823941,0.0,0
3.946063392835049,-1.350976348905037,4.129026918297959,-0.2658036505228146,0.04047300534219367,-0.8037544996785597,1.6991547555472162,0.265442297429477,0.0,0
3.058633765570064,-0.111915914655626,3.19273525911609,-1.1897135198945321,1.01428452420531,-2.481898202771954,0.0,0.0,1.1857813876096193,0
3.4016711926196366,-1.322298361503135,3.6743860412906346,-1.32349158689085,0.22485357896593638,-3.3445726732855983,0.0,0.8316098176037325,0.0,0
4.315896369186194,-1.025718423310809,2.3963817035504382,-1.4167561323415148,0.13322299185255335,-3.259441892184658,1.3672800982515831,1.5646621197822126,0.0,0
1.6378289294155097,-0.7883486278837232,4.253010809776454,0.5247932737181018,1.6043865034843443,-1.981514163996278,0.0,0.0,0.3531779054195935,0
3.7693584357951515,0.43967365721416063,3.523552626473117,0.26546796999632083,0.30571722348734065,-1.6354056356831657,1.784604603455152,0.0,0.0,0
2.871623168818118,-0.7464428631540276,4.421300599515593,0.9999970466790105,0.3990120586920073,-1.2680012340751785,0.0,0.0,0.0,0
1.822194027837507,0.34975514463982527,2.6748092390747304,-1.475511076899655,0.9435585122839885,-2.24384289490131,0.9595089761541609,1.6972775380547647,0.0,0
4.640953954880397,-0.5372037490373817,3.831434014421764,1.232001877064907,-0.46964289829942774,-4.206145092474557,0.0,0.0,0.0,0
4.12724874795486,0.3937847740998559,5.138166529277703,-0.25378601092720465,0.6018237785190632,-5.563239753988332,1.505490539681606,0.0,0.5123547662849434,0
