cluster_hard_2.7,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,_maxu,_second,_margin
3,0.276332435202186,0.2683390853548629,0.1777881621099244,0.2775403173330268,0.2775403173330268,0.276332435202186,0.0012078821308408316
1,0.2724668894479499,0.2807083036487581,0.1733732499012672,0.2734515570020248,0.2807083036487581,0.2734515570020248,0.007256746646733314
0,0.3087281508488195,0.2544219909571701,0.1771545331603508,0.2596953250336595,0.3087281508488195,0.2596953250336595,0.04903282581516
0,0.3103166052432732,0.2527239884096823,0.1777748317422084,0.259184574604836,0.3103166052432732,0.259184574604836,0.05113203063843719
0,0.3111315015250742,0.2504923204434551,0.1827394371808266,0.2556367408506441,0.3111315015250742,0.2556367408506441,0.0554947606744301
0,0.3111321076845399,0.2773736881509338,0.1727241531661424,0.2387700509983838,0.3111321076845399,0.2773736881509338,0.03375841953360614
0,0.3115854115209338,0.2538720431707057,0.1772359770116769,0.2573065682966834,0.3115854115209338,0.2573065682966834,0.05427884322425036
1,0.1903386908293975,0.3140169164226222,0.2416092481853128,0.2540351445626674,0.3140169164226222,0.2540351445626674,0.05998177185995479
0,0.3203618002684763,0.2489680218243861,0.1780099465422983,0.2526602313648393,0.3203618002684763,0.2526602313648393,0.06770156890363704
0,0.3211473686380858,0.2498294776765368,0.1763397968728959,0.2526833568124815,0.3211473686380858,0.2526833568124815,0.0684640118256043
0,0.3445114309811956,0.2447607012319556,0.1735703132579772,0.2371575545288715,0.3445114309811956,0.2447607012319556,0.09975072974923999
2,0.1679940434151962,0.2791931096500194,0.3461170068079033,0.206695840126881,0.3461170068079033,0.2791931096500194,0.06692389715788388
0,0.3489947656347639,0.2607758002146746,0.1708665923648421,0.2193628417857193,0.3489947656347639,0.2607758002146746,0.08821896542008928
1,0.0823808887518166,0.3497941290161598,0.223184334440025,0.3446406477919985,0.3497941290161598,0.3446406477919985,0.005153481224161316
1,0.0840046678743719,0.3498231976564647,0.2196226377270691,0.3465494967420943,0.3498231976564647,0.3465494967420943,0.0032737009143704032
1,0.15635479823641,0.3514506683569673,0.2053489014713844,0.2868456319352382,0.3514506683569673,0.2868456319352382,0.0646050364217291
2,0.1664185465937453,0.2793219730427563,0.3518187547369423,0.2024407256265559,0.3518187547369423,0.2793219730427563,0.072496781694186
1,0.0813649203108661,0.3528440784019162,0.2151550091566427,0.350635992130575,0.3528440784019162,0.350635992130575,0.0022080862713411697
0,0.3557009012627672,0.2341511928080782,0.1777017142525858,0.2324461916765686,0.3557009012627672,0.2341511928080782,0.12154970845468901
0,0.3571017491423114,0.2329722683005229,0.1786344500692881,0.2312915324878774,0.3571017491423114,0.2329722683005229,0.12412948084178851
1,0.1509615023987282,0.3640598273238186,0.210607247365632,0.2743714229118211,0.3640598273238186,0.2743714229118211,0.08968840441199749
0,0.3645765993566198,0.2417201652338695,0.1773706480752662,0.2163325873342444,0.3645765993566198,0.2417201652338695,0.1228564341227503
1,0.1438815086545978,0.3673929746247585,0.2310914847261986,0.2576340319944449,0.3673929746247585,0.2576340319944449,0.1097589426303136
3,0.0772302877244694,0.3749297197500683,0.1716897046058384,0.3761502879196238,0.3761502879196238,0.3749297197500683,0.0012205681695555137
1,0.0798061978670132,0.3764009777633353,0.2094549686678003,0.3343378557018511,0.3764009777633353,0.3343378557018511,0.042063122061484215
0,0.3825974824078704,0.226081703964173,0.1725302007072615,0.218790612920695,0.3825974824078704,0.226081703964173,0.1565157784436974
1,0.1042384635817797,0.383410720444152,0.1760772729428033,0.3362735430312649,0.383410720444152,0.3362735430312649,0.04713717741288709
2,0.153470225580165,0.2717550391494436,0.3834214183947961,0.1913533168755953,0.3834214183947961,0.2717550391494436,0.1116663792453525
1,0.1044470925312966,0.3869217933063688,0.1516962897514659,0.3569348244108685,0.3869217933063688,0.3569348244108685,0.029986968895500288
1,0.1350626818942102,0.3881185220701004,0.1960349116117932,0.2807838844238962,0.3881185220701004,0.2807838844238962,0.10733463764620421
