0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0
-0.2057348135928195,3.272129336958637,0,2,6.644407878030166e-05,0.9996378588982913,0.00025158801546140756,4.410900746714492e-05,1,0.002215964114134328,0.9909029455433036,0.005109982553398233,0.0017711077891639138,1,0.009916394799089586,0.00862630027999042,0.9633126224316515,0.018144682489268656,2,0.03420339984289906,0.9249630652421195,0.019483936238080726,0.021349598676900797,1,0.03293486437029887,0.03099732298307673,0.8876242260246254,0.0484435866219989,2,0.04109285874005248,0.042684379802190434,0.8570436229428416,0.05917913851491548,2
-0.7687970150173236,2.8049038296473863,0,2,0.0006434732296979879,0.997638132695849,0.001442400199030093,0.0002759938754229516,1,0.00966113020860694,0.9684144454146075,0.016056646042342925,0.005867778334442441,1,0.030371308630653102,0.02161630271630085,0.9042040525454763,0.04380833610756967,2,0.07251279781416917,0.8304442989866763,0.042492110771090434,0.05455079242806409,1,0.07659516298820213,0.06323918427608213,0.7635412798860186,0.0966243728496971,2,0.08185771132503968,0.09509588558189973,0.7073234904426823,0.11572291265037835,2
-0.9386775239123808,3.553083699772284,0,2,4.395467698458851e-05,0.9998212799618648,0.00011165073966810466,2.311462148262558e-05,1,0.0019798271277960554,0.9931002154113011,0.0035555911857835043,0.0013643662751193107,1,0.010704441155987504,0.00834281243515025,0.9646188588316069,0.016333887577255193,2,0.037414237345367196,0.9131485208797028,0.02250682710164891,0.026930414673281198,1,0.04751306820771873,0.04153538739654134,0.8487980785323592,0.06215346586338061,2,0.06247536385007568,0.06918359243721807,0.7815218180027428,0.0868192257099634,2
0.0794917040968583,3.510063876673286,0,2,4.006861147018324e-05,0.9997312291281097,0.00019567677843410276,3.3025481986173415e-05,1,0.0015395880211840423,0.9928890818639577,0.004161607834247136,0.0014097222806111033,1,0.007324310872086476,0.007036704696130638,0.9705982964367252,0.015040687995057585,2,0.028482706775893176,0.9392488414390845,0.01602832899010093,0.016240122794921496,1,0.02534528041771275,0.02544901627453098,0.9090439655793963,0.04016173772835996,2,0.03356800981082836,0.032993970724148315,0.8847092090992553,0.04872881036576792,2
-1.0268587068484338,5.191627940031987,0,2,0.000293354926102316,0.9985088909691235,0.0009621940658713729,0.00023556003890297362,1,0.006420074746876024,0.9743153661215406,0.013512562776650387,0.005751996354933031,1,0.02542278076040062,0.023931386161747722,0.9071068088174638,0.04353902426038779,2,0.08108959398076199,0.814035184933392,0.051574261264459326,0.053300959821386606,1,0.08223267657544482,0.08097884912928655,0.7208640297426939,0.1159244445525747,2,0.10744728992762405,0.10767050616387473,0.6409142748069374,0.14396792910156367,2
0.0547207547219499,3.972046804462805,0,2,6.37476688953275e-06,0.9999547627497924,3.294710626284505e-05,5.915377055213345e-06,1,0.00046130104679026844,0.9977928528504899,0.0012913106275776766,0.00045453547514228917,1,0.003079177876336599,0.0031180482005503654,0.9873168119847365,0.006485961938376486,2,0.016317431768228113,0.9651885646530942,0.00937428817725736,0.009119715401420302,1,0.019573086494663907,0.020310783179501274,0.9285871639004448,0.031528966425390104,2,0.03722954918560063,0.03560048815163034,0.8738559757501185,0.05331398691265054,2
-0.3186551103229115,6.017524610448479,0,2,0.001068696817498471,0.9924905283415804,0.005146433072526515,0.0012943417683947502,1,0.01334983667575497,0.9354807278375898,0.03570282862601444,0.015466606860640704,1,0.03951080052811834,0.044832171014434,0.8351166777934104,0.08054035066403716,2,0.1216765299610271,0.7304371340029598,0.07813709429185074,0.06974924174416222,1,0.09719738825722352,0.10795691567937934,0.641483171041395,0.15336252502200223,2,0.1324169128475957,0.11981187112008955,0.571482797714158,0.17628841831815675,2
-0.4707741074651563,1.846216974211759,0,2,0.009002510809779516,0.9715095544452859,0.016587866031307054,0.0029000687136273833,1,0.04537072145035104,0.8647784948007816,0.06677800518226323,0.023072778566604245,1,0.08470197214927078,0.05305768343837869,0.7503582840399315,0.11188206037241909,2,0.14161235465322813,0.6637262640923655,0.08052390351820206,0.11413747773620442,1,0.13472665500671896,0.10263385078232787,0.6020300968528804,0.16060939735807278,2,0.12014960226364274,0.1493313520035534,0.5572884327247203,0.1732306130080836,2
-0.7227649174036312,5.264751105187933,0,2,0.00024992284057250214,0.998566989488836,0.0009555636587670204,0.0002275240118243984,1,0.005761127084935102,0.9753081034987128,0.013344595255171081,0.005586174161181119,1,0.02346953430405298,0.02340919462288322,0.9100302965385375,0.043090974534526275,2,0.08063571663926829,0.8183476977123786,0.05083200628130506,0.050184579367047844,1,0.07851059804644629,0.08029899815688779,0.7254240162569205,0.11576638753974533,2,0.10700594543991668,0.10380823900703794,0.6449804699329704,0.14420534562007495,2
0.502726318918556,4.248979973779953,0,2,9.486221038289013e-05,0.99910692209207,0.0006812750131241007,0.00011694068442289302,1,0.002790804157823392,0.9843286455620069,0.009593256251491652,0.0032872940286779602,1,0.012559379977475856,0.014489369260457864,0.9422412776876471,0.030709973074419156,2,0.05806409907704836,0.880180991241367,0.03288705230567752,0.028867857375907077,1,0.04862539794514461,0.05493156399386767,0.810202054774784,0.08624098328620369,2,0.07785441488884738,0.06924102635429215,0.7403846787378493,0.11251988001901123,2
-0.8983018658241799,6.124992964280782,0,2,0.0014277845166994145,0.9917667496105301,0.005364278043122448,0.0014411878296478873,1,0.01605678534305027,0.9305935590545859,0.03677123425470122,0.0165784213476626,1,0.04507199366240506,0.04698840987132373,0.8258547034201591,0.08208489304611208,2,0.1229671945056304,0.7193692089572622,0.0806575633057711,0.07700603323133631,1,0.10500931920462046,0.11029307910321051,0.630633011859548,0.15406458983262097,2,0.13432558898467742,0.12751742036457306,0.561768442015527,0.17638854863522246,2
0.8132273549078821,4.67758238925711,0,2,0.00037242851830535985,0.9957314892656133,0.0033143493671059627,0.0005817328489752209,1,0.006650532563185321,0.9581382115262317,0.026127643836271707,0.009083612074311598,1,0.0233981868643931,0.03005731251482186,0.8835008147331592,0.06304368588762588,2,0.0999421883123421,0.7969539327385642,0.057061318433312476,0.046042560515781254,1,0.06938233336605054,0.08398870732263132,0.7156128002706265,0.13101615904069153,2,0.1082497568427959,0.09079627066443807,0.6453467838520601,0.15560718864070597,2
0.9882097688506082,4.798084514919741,0,2,0.0006138127032055421,0.9922267729299451,0.0060939307476724205,0.0010654836191769373,1,0.008986746879161692,0.9401005133679975,0.03779810338368866,0.013114636369152211,1,0.02855534945044343,0.038495384622411935,0.8521018117594793,0.08084745416766527,2,0.11918218269649022,0.7600249130890052,0.06798114958934212,0.05281175462516247,1,0.07644509853109205,0.09547596061393222,0.6790334562037352,0.1490454846512404,2,0.11921035005077726,0.09736548755441767,0.6119672093655222,0.1714569530292829,2
-1.082953067892755,3.951440034449973,0,2,3.2963372241128996e-05,0.9998632777745403,8.513043171856089e-05,1.8628421499720657e-05,1,0.0017684785805774721,0.9937496503228694,0.003208062659185868,0.0012738084373671704,1,0.010682143352000933,0.008591357995649198,0.9643071711545235,0.01641932749782634,2,0.04040934247246919,0.9059134337868309,0.02475816008013505,0.028919063660564882,1,0.05293924497284544,0.047182099116004024,0.8302976546892843,0.06958100122186632,2,0.07147234455753726,0.07789106564233335,0.7524986373628599,0.09813795243726943,2
0.0372631968354951,3.490676119891788,0,2,3.7345054469706e-05,0.9997564046314196,0.0001762870465618297,2.9963267548832963e-05,1,0.0014744384089997922,0.9932963348817762,0.00390184234634216,0.0013273843628818529,1,0.007079204079581876,0.006717368621715708,0.9718883051939202,0.014315122104782106,2,0.027213817257829977,0.9417316663679587,0.015349219129893676,0.015705297244317577,1,0.024345159090360904,0.024247044306938897,0.9132124070325999,0.03819538957010039,2,0.03145853416310144,0.031136264379840732,0.8918065331280336,0.045598668329024275,2
-0.1000118638558037,3.243554596840666,0,2,9.075146219145877e-05,0.9994785030918542,0.0003678921303022411,6.285331565231699e-05,1,0.002677516088933605,0.9886804324604984,0.0064437373233898415,0.002198314127178102,1,0.011339088061365268,0.010061799660751198,0.9571975378524842,0.021401574425399177,2,0.03888444332800808,0.9154642335411584,0.02196340704302669,0.023687916087807005,1,0.03586725086244969,0.034207849874645604,0.8761009859605905,0.05382391330231424,2,0.04466223233706096,0.04586338121992763,0.844796427904246,0.06467795853876548,2
