0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0
-1.4821742794126256,-0.0902037996061727,2.171939845729414,-1.6499181230078244,0.0,0,0,0.9966650844311096,0.0011597489758226535,0.0020556110333534417,0.00011955555971444516,0,0.9485794519403684,0.01646105616398433,0.031001124547250694,0.003958367348396546,0,0.8267395302219729,0.019347501055302134,0.09731969004346379,0.05659327867926135,0,0.6868525574127611,0.16121124612368098,0.10783191295924212,0.044104283504315805,0,0.5706466658925043,0.15525865046408363,0.07042233658599051,0.2036723470574214,0,0.09422030839764835,0.2276315194573371,0.19572718906629025,0.4824209830787243,3
-0.5607359183282035,-0.7798125156039865,0.7931845885841,-3.713161564629516,0.0,0,0,0.7352631034290089,0.06943356790492071,0.17320148701846164,0.022101841647608672,0,0.5507955706146083,0.12663055914287405,0.26094429459101803,0.0616295756514996,0,0.46188644504332355,0.09376754287383658,0.28076171769337505,0.16358429438946478,0,0.41076178595874946,0.27965705721701356,0.19131838988489483,0.11826276693934207,0,0.3762800327748791,0.2133842104777825,0.1369552033753955,0.27338055337194295,0,0.15148183633428683,0.2656404909028875,0.2325390284780258,0.3503386442847999,3
-1.7035088501073543,0.1914560098699596,3.408923092301281,-2.478299020348662,0.2522860479298512,0,0,0.9525517548017146,0.02452750534606857,0.02065745539368985,0.0022632844585269837,0,0.7952453329556745,0.08491178287963849,0.10036652133349547,0.019476362831191498,0,0.6354110823792316,0.047439984008275524,0.17699545888651852,0.14015347472597436,0,0.5244883061092922,0.2201331710737994,0.18049728461378664,0.07488123820312173,0,0.4505236597981645,0.20945921911865592,0.09820543203098213,0.24181168905219758,0,0.1174461691028758,0.2520491639051026,0.231745149976731,0.3987595170152906,3
-0.744539508658333,0.1717797404617088,2.4917205668421163,-2.1704573065928834,0.0,0,0,0.9953611386367452,0.002076515937434645,0.002432472541332898,0.00012987288448715293,0,0.941574357680741,0.02110729497008515,0.03356750136775716,0.0037508459814166064,0,0.8244603103563822,0.016728061325883888,0.09799293705648873,0.0608186912612452,0,0.6963280204202845,0.158242903788485,0.10821021618511369,0.03721885960611689,0,0.5866393733290561,0.15320401014759572,0.060001970574703474,0.20015464594864477,0,0.08179151586052073,0.22535795975029785,0.19339886145174773,0.4994516629374336,3
-0.6495188341744045,-0.3581230677115676,2.3434613645654183,-2.0319571501501934,0.0,0,0,0.9941887193789972,0.002359500589738558,0.003313652490675367,0.00013812754058876607,0,0.9340228854645124,0.022449082369226846,0.03970331300354666,0.003824719162714051,0,0.8155168457877559,0.016494887352148553,0.10606293708700903,0.06192532977308666,0,0.689733881133665,0.16468517217306403,0.10905341719492861,0.036527529498342315,0,0.5822548971369136,0.15419789473227782,0.059032122424161344,0.20451508570664723,0,0.08065486706577234,0.22797478192328402,0.1945521854451436,0.49681816556580016,3
-1.2623307401672252,2.218904556916081,0.7269996670957768,-1.5711114745477002,0.0,0,0,0.6995362887148517,0.06294547109698406,0.19876961624639033,0.03874862394177401,0,0.5229481246021823,0.11850294268079418,0.27411302781240277,0.08443590490462073,0,0.4417405101315513,0.11527743036071085,0.28730573830456474,0.1556763212031731,0,0.39732786928021185,0.28284795108379696,0.18312353787251343,0.13670064176347793,0,0.36841911140375777,0.205309980038835,0.1524162015628028,0.2738547069946044,0,0.1644842827643995,0.26362520399387884,0.2254215845259215,0.3464689287158002,3
-1.8819390086488896,0.4000430824897303,1.1698309562852458,-1.8402872651201816,0.0,0,0,0.9573516567004929,0.010176107440632754,0.029676117324364704,0.00279611853450955,0,0.8120375800233934,0.049887640748183026,0.11621673323189535,0.021858045996528096,0,0.6687343199798064,0.05084006933831855,0.18361410166754988,0.09681150901432506,0,0.5633215072749848,0.21864704302941299,0.13872480482913493,0.07930664486646737,0,0.4870453027969815,0.17404589749646102,0.10383205907958838,0.23507674062696896,0,0.1242847673410351,0.24165009405159002,0.20506429808405877,0.4290008405233163,3
-1.3073812657663697,-1.53589228080235,1.9238802053696449,-0.5837144592853152,0.4503607339526597,0,0,0.8854080892703873,0.033135554986785574,0.0784457054390432,0.0030106503037839066,0,0.6992469995622026,0.09285722813306875,0.1873297601440516,0.020566012160677202,0,0.5725518176455892,0.04591260164522059,0.2393317302382278,0.14220385047096257,0,0.4907575384173974,0.25733939392957433,0.18074597846585708,0.07115708918717113,0,0.4338245761163827,0.21015416366400835,0.09328100869480663,0.2627402515248022,0,0.11187142206364407,0.2629174897847119,0.2336020408766365,0.3916090472750076,3
-1.2060197956469594,0.7056807625220793,3.744212315895603,-3.3009646668625807,0.0,0,0,0.8629401652948133,0.07990688984667986,0.049577279763130366,0.007575665095376373,0,0.664768191743986,0.15089254883433198,0.14881083069037204,0.03552842873130991,0,0.529710578733772,0.06625607859229234,0.21380850598496148,0.19022483668897416,0,0.4493380722161311,0.2434659755173816,0.21513898541247758,0.09205696685400956,0,0.39817279491836344,0.23262023508778182,0.11275146418125334,0.25645550581260135,0,0.1294633660137182,0.2615361548469568,0.24633719818271752,0.3626632809566076,3
-0.8101832779351016,0.4570921272569381,3.2302652098253173,-1.7333096851522511,0.0,0,0,0.9815284120545327,0.010835186236528425,0.007206486760765622,0.000429914948173225,0,0.8764458830960473,0.05472234853133124,0.06142664558607962,0.0074051227865416696,0,0.7248625181952512,0.02512492451158209,0.1401701040416336,0.10984245325153308,0,0.6001401678720206,0.19569693805484786,0.15687512887009494,0.04728776520303664,0,0.5098448419493786,0.1933705551572767,0.06890689528813085,0.22787770760521378,0,0.0883210211549628,0.24522782052757086,0.2224015486889119,0.4440496096285544,3
