0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,mu_1.5_3,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,mu_1.8_3,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,mu_2.1_3,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,mu_2.4_3,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,mu_2.7_3,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,mu_3.0_3,cluster_hard_3.0
-3.4511867951047788,5.807642046174474,-5.1346363077329285,0.4198218073921955,0.0,0,0,0.0017407563037086609,0.05078293553145752,0.011896008383992678,0.9355802997808411,3,0.12698498187780533,0.8050624548044567,0.05218636121487379,0.01576620210286412,1,0.6902413580514365,0.09421738461819873,0.1762063214774328,0.03933493585293215,0,0.12674418215537828,0.6060870396431493,0.20367107035322055,0.06349770784825196,1,0.5457383377775978,0.08470232215413659,0.21911286629290547,0.15044647377536,0,0.16783200549608968,0.5015786373650722,0.10245160842167016,0.22813774871716785,1
-4.750846543693467,8.168604029700317,-5.411673847759912,-3.568581825583159,0.4408902943734592,0,0,0.0010640670426775775,0.015418515576689384,0.0037122975739630197,0.97980511980667,3,0.06738623603829035,0.8913350057057643,0.028296748787068483,0.01298200946887705,1,0.7766675617388161,0.06554428138976078,0.12070226328566476,0.03708589358575838,0,0.10006637594859032,0.6771727283366687,0.159050143655696,0.0637107520590449,1,0.600807570774593,0.08751218797303098,0.1842022594230805,0.1274779818292956,0,0.1484555097708031,0.543555611578107,0.1073530112317895,0.2006358674193004,1
-5.144964315879077,5.93305013498127,-5.841742827729268,-1.0724264024040266,0.0,0,0,0.0008373195744605127,0.016066961722000814,0.004276246125526518,0.9788194725780123,3,0.06837121164651527,0.8901673428665589,0.030441775151287622,0.011019670335638162,1,0.7780400944062777,0.06843377842254598,0.12093328408799006,0.03259284308318605,0,0.10296455340531589,0.6812616592155806,0.15852803599176524,0.057245751387338235,1,0.6067730798285705,0.07987922800469202,0.18322743346691917,0.13012025869981836,0,0.15077909666331313,0.5506493780971151,0.09914304099023133,0.1994284842493405,1
-2.8001343950769275,5.871834328169506,-6.75513144105051,-3.497596204037584,1.174731496114526,0,0,0.00025571219538395284,0.0030692487280981795,0.0006165779515780642,0.9960584611249398,3,0.02546373935684004,0.9594637671189646,0.009546595221319619,0.005525898302875681,1,0.884253575825147,0.031582457647656305,0.063009095977885,0.0211548705493116,0,0.05961264161751019,0.7964400681431266,0.10064938919869212,0.04329790104067112,1,0.715087911995743,0.06640007870184678,0.13164437529527936,0.086867634007131,0,0.1105695941842456,0.646562958606388,0.08752200609652382,0.15534544111284254,1
-5.016437397196471,5.320511738518477,-5.428693882645657,-3.115983419632384,0.0,0,0,0.0008759880602705021,0.015085876827940848,0.0031863183694351514,0.9808518167423534,3,0.06530615595132286,0.8981354078868922,0.025258373150011816,0.011300063011773139,1,0.7895240220764781,0.060013086983402734,0.11714241093932917,0.033320480000789986,0,0.093351699972054,0.693097078249186,0.15504795154843484,0.05850327023032525,1,0.6176377479870472,0.08158006857346746,0.18027422760844436,0.12050795583104115,0,0.14165494548936777,0.5602861183891755,0.10114139147179173,0.19691754464966502,1
-2.6876127914072674,7.753446225572599,-3.128488945048842,-1.6138355819468286,0.0,0,0,0.0025174689900052355,0.11664015161595828,0.015292302789793294,0.8655500766042432,3,0.1987316295002444,0.7248481962741653,0.05769465902559845,0.018725515199991702,1,0.6223776507048455,0.09868766659213563,0.23557269133219055,0.04336199137082832,0,0.12974324763485123,0.5515506342817766,0.2511017300328911,0.06760438805048109,1,0.5018536690948953,0.08848109928589493,0.25735921886307234,0.15230601275613737,0,0.16891921414554992,0.4657954406196626,0.10578499384624482,0.2595003513885427,1
-2.454475820472215,6.758552532025846,-6.212238577903991,-2.3919253106816223,0.0,0,0,7.592155595115977e-06,0.00012535403143768565,2.3497914404555982e-05,0.9998435558985627,3,0.0037406098998535777,0.9942473467139371,0.0013457862875587462,0.0006662570986504565,1,0.969372657232483,0.008389323993464069,0.017223090357154008,0.00501492841689874,0,0.023314620441335854,0.9209776659836176,0.040223192811993054,0.015484520763053596,1,0.8571113282336095,0.031201706881055072,0.06774357653236952,0.04394338835296574,0,0.06673567168915025,0.7885718145401763,0.049611595665586664,0.09508091810508654,1
-5.132659990905987,7.198437711234821,-5.653176837186017,-3.225906042615005,0.0,0,0,0.000686402308604833,0.010470591839530054,0.0025217133164905678,0.9863212925353746,3,0.05419355323713005,0.9129535288953423,0.022746858146177263,0.010106059721350417,1,0.8056744823868626,0.05724233805207123,0.10544681283448723,0.03163636672657898,0,0.0914482897778446,0.706036914971271,0.14536719888511748,0.05714759636576706,1,0.6267317745303955,0.08084298248694251,0.17281972862658926,0.11960551435607271,0,0.1415634554670206,0.5661241881134669,0.10101493911596782,0.19129741730354463,1
-2.5639388899476936,6.530207962763068,-6.819810240661081,-1.7535060972150165,0.0,0,0,5.418351042023671e-05,0.0008102756211778892,0.0001743994889253085,0.9989611413794767,3,0.011671476511771346,0.9815586751049237,0.00456431869722844,0.002205529686076549,1,0.931650900514347,0.01939704466718525,0.0375563363680945,0.011395718450373427,0,0.04245087687830285,0.859679359036715,0.07004856442202688,0.02782119966295526,1,0.7829016125066955,0.047805565708844915,0.10124593132441483,0.0680468904600448,0,0.09234211552107277,0.7118185177052927,0.06805355536457197,0.12778581140906264,1
-2.809268642087657,4.788014107455735,-5.993520292462779,-2.5432521066178797,0.0,0,0,0.00021587298812650495,0.003765246261310591,0.0006333455360197859,0.9953855352145431,3,0.02735451753969633,0.9587427753951717,0.009193260392319231,0.004709446672812827,1,0.8889653407987519,0.029473017737089765,0.0635075104802726,0.018054130983885745,0,0.0549939379096028,0.8093795653968183,0.09842023422150309,0.03720626247207583,1,0.7354267408938537,0.05762996158891329,0.1269485925659768,0.07999470495125621,0,0.10207639436849875,0.6722358439823599,0.07677598279808655,0.14891177885105478,1
