0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
0.5304874925334766,3.6863711756570496,-1.393358614594491,-3.9748411070231326,0.1246894169548358,0,2,0.1964510967844884,0.0168243708158318,0.7867245323996798,2,0.319642942898331,0.0636555650675585,0.6167014920341104,2,0.1096791388804922,0.5091751723409547,0.381145688778553,1,0.4270277947905174,0.1459573619064219,0.4270148433030606,0,0.4130816904161383,0.1738395662710992,0.4130787433127624,0,0.4021561029209527,0.4021574532553956,0.1956864438236515,1,1.0,1.0,0.94,0.885,0.8832960893854748,0.8481491712707182,0.7700802139037433,0.714207650273224,0.5253323773235316,0.5902734356151913,0.7627701083018937,0.2970585491357794,0.868122420916101,0.12802948356240168,0.9171656003472726,1.295148745678043e-05,0.9417090893232704,2.947103375894322e-06,0.9574549512623461,1.3503344428733577e-06
-1.4852477292326969,5.523045660778351,-1.2807217456595628,-1.2258302053340202,0.0357736513247266,0,0,0.3352342886973822,0.004986813424254,0.6597788978783637,2,0.3764738811752864,0.0246039744539982,0.5989221443707153,2,0.0519774523572952,0.5332175901072598,0.414804957535445,1,0.4594824148964239,0.0810484841992249,0.4594691009043512,0,0.4453625557474561,0.1092779472654604,0.4453594969870835,0,0.4330601137662935,0.4330616113838672,0.1338782748498392,1,0.595,0.61,0.605,0.605,0.5768156424581005,0.578494623655914,0.5682558139534885,0.5579301075268817,0.6073028916395962,0.32454460918098155,0.6972027007126828,0.22244826319542893,0.7773458677725187,0.11841263257181478,0.8358648060454174,1.331399207266104e-05,0.8760183489531478,3.058760372598446e-06,0.9048169664153329,1.4976175736758357e-06
0.3509130230720935,4.793056218918512,0.6393730783271212,-3.85803944788558,0.596512527403533,0,2,0.1174958077487403,0.0378318996960027,0.8446722925552569,2,0.2543629740284076,0.11511932397535,0.6305177019962424,2,0.1718218100721258,0.4942501165621007,0.3339280733657734,1,0.3964909555522081,0.2070341419284128,0.3964749025193791,0,0.3854126601229118,0.2291783831922262,0.3854089566848619,0,0.3771960081209529,0.3771982337219519,0.2456057581570951,1,1.0,1.0,0.98,0.95,0.8832960893854748,0.8481491712707182,0.7957692307692308,0.7426795580110498,0.471568188506518,0.7271764848065165,0.8081905826732851,0.3761547279678348,0.9258919543780378,0.1603220431963273,0.9645282382252669,1.605303282897763e-05,0.976299379414321,3.703438049895702e-06,0.9833879837253088,2.2256009989951586e-06
-0.626394826488217,7.184464421949341,-0.1791504800736747,-3.1505947005547466,0.0,0,2,0.1360561983938044,0.0218537290402722,0.8420900725659233,2,0.2764270782700162,0.0817063581797084,0.6418665635502753,2,0.1353159679704481,0.5099445004332995,0.3547395315962524,1,0.413451241858933,0.1731130030756245,0.4134357550654425,0,0.4005746364666965,0.1988542604916592,0.4005711030416441,0,0.390764783637588,0.3907666946417273,0.2184685217206845,1,1.0,1.0,1.0,0.995,0.8832960893854748,0.8481491712707182,0.803048128342246,0.7680978260869564,0.4548222766003866,0.7060338741721188,0.7688457217208877,0.36543948528025905,0.8935973492095604,0.15520496883704715,0.9411350133243744,1.5486793490504525e-05,0.9595030973147737,3.5334250523821886e-06,0.9709331737290955,1.911004139321104e-06
1.8250521370710329,4.806846915977849,-0.4612588460753644,-3.244213887186176,0.1301712904752318,0,2,0.1339014181926282,0.0349834878932265,0.8311150939141453,2,0.2682471636642533,0.1075668219788003,0.6241860143569464,2,0.1628663574318616,0.4945431910636468,0.3425904515044915,1,0.4007516663103301,0.1985119301737607,0.4007364035159091,0,0.3892680921471294,0.2214673314887287,0.3892645763641417,0,0.3807067356416361,0.3807086874496769,0.2385845769086868,1,1.0,1.0,1.0,0.985,0.8832960893854748,0.8481491712707182,0.803048128342246,0.7619565217391304,0.49177491636904996,0.697213675721517,0.8073738611472335,0.35593885069269315,0.9200531739779769,0.15195273955915528,0.9592845397150258,1.5262794420989323e-05,0.9724964714154896,3.5157829876841795e-06,0.9805241252969948,1.951808040800973e-06
1.1881713458860454,5.838172673324484,-0.2383650189432351,-2.546267516538294,0.0,0,2,0.0931245634010888,0.0208626361242317,0.8860128004746793,2,0.2395491121069537,0.0863927546088215,0.6740581332842246,2,0.1448877353814517,0.5214831491310608,0.3336291154874875,1,0.4080869776417594,0.1838448803473638,0.4080681420108767,0,0.3957753212992805,0.2084536897872653,0.395770988913454,0,0.3864780320526854,0.3864804852471163,0.2270414827001982,1,1.0,1.0,1.0,0.98,0.8832960893854748,0.8481491712707182,0.803048128342246,0.7628453038674035,0.37230927178385986,0.7928882370735906,0.7461710693202905,0.43450902117727086,0.897180081432381,0.18785403364357323,0.949278912137395,1.883563088267426e-05,0.9653622207166832,4.332385826477658e-06,0.975276513389123,2.453194430929173e-06
-1.3598243838167274,6.061719897538617,-0.6714614285224482,-4.101278460442023,0.0,0,2,0.1482970589871061,0.0123950623435404,0.8393078786693534,2,0.2921083776075927,0.0569684511112773,0.65092317128113,2,0.1045994375989253,0.523940864364939,0.3714596980361357,1,0.4288228381287726,0.1423695348515273,0.4288076270197001,0,0.4146883932846092,0.1706266507492609,0.4146849559661298,0,0.4035699831794109,0.4035716608370357,0.1928583559835533,1,1.0,0.995,0.985,0.97,0.8832960893854748,0.8426923076923077,0.800737704918033,0.7601657458563534,0.44099137950161715,0.6910108196822473,0.7301843431436728,0.3588147936735373,0.8580557521810516,0.15248116632880332,0.9136123993334672,1.5211109072488238e-05,0.9391450165441796,3.4373184794045386e-06,0.9555774433114098,1.6776576248211938e-06
2.5904856979594286,2.93980275032015,-1.1264333431896492,-4.308027543139414,0.0,0,2,0.273701877419753,0.095725608094774,0.6305725144854729,2,0.3359080539333189,0.1670114491754602,0.4970804968912207,2,0.2090515461464219,0.42944135617801,0.3615070976755679,1,0.3823266267011943,0.2353536166329671,0.3823197566658386,0,0.373392649114128,0.2532162919560616,0.3733910589298103,0,0.3669078528796852,0.3669086793021201,0.2661834678181946,1,1.0,1.0,0.985,0.965,0.8832960893854748,0.8481491712707182,0.8017486338797815,0.7553005464480874,0.7919190526609645,0.3568706370657199,0.9218977450258008,0.16117244295790178,0.9630513022839646,0.06793425850244211,0.9791235622675787,6.870035355710513e-06,0.9862188218980996,1.5901843177235087e-06,0.9904027484252036,8.264224349296967e-07
3.1681315504890217,6.315822029264344,0.5087128267150965,-2.873684938148299,0.0,0,2,0.1904879331930449,0.1182353114400345,0.6912767553669207,2,0.2835184863700914,0.1994495269309941,0.5170319866989145,2,0.2412300237309402,0.4288441809788971,0.3299257952901626,1,0.3679566441807336,0.2640967322600236,0.3679466235592426,0,0.3612500334168424,0.2775022696383975,0.3612476969447601,0,0.3564571651137852,0.3564585285025729,0.2870843063836419,1,1.0,1.0,0.995,0.99,0.8832960893854748,0.8481491712707182,0.8055464480874318,0.7661538461538462,0.7496112457660844,0.5007888221738758,0.9284263280263239,0.23351350032882306,0.9757460983337156,0.09891838568873451,0.9897830093326453,1.0020621490969273e-05,0.9934133104920786,2.33647208230936e-06,0.9955066459421645,1.3633887877007034e-06
-0.0933660037481925,4.03546038031782,0.0591817257679441,-1.307966885239109,0.0,0,2,0.2051260222798776,0.0323453773038806,0.7625286004162417,2,0.2930111538440403,0.0836113586015995,0.6233774875543602,2,0.1274257002432736,0.518043063702442,0.3545312360542844,1,0.4194050758634113,0.1612075004463614,0.4193874236902272,0,0.4063444783605306,0.1873152426110784,0.4063402790283911,0,0.3961697152987871,0.3961730189511086,0.2076572657501042,1,0.86,0.79,0.705,0.655,0.7739779005524862,0.7036994219653179,0.6319551282051282,0.591259541984733,0.5849795854989622,0.5574025781363641,0.7844280352264101,0.33036633371031987,0.8837283476420491,0.16351182764815764,0.9312415705987113,1.765217318411283e-05,0.9517613224850839,4.199332139520617e-06,0.9648956951756985,3.3036523215401736e-06
-0.2780021100167746,4.839498495636858,-1.1972394129402586,-3.1507619222208594,0.0,0,2,0.0239442921618775,0.0007949254809153,0.9752607823572071,2,0.1549971432001835,0.0160235508160568,0.8289793059837596,2,0.0516713558373815,0.6360080884333564,0.3123205557292619,1,0.4556494195609534,0.0887343110023683,0.4556162694366782,0,0.4411530053849147,0.117701476491612,0.4411455181234732,0,0.4287572657115142,0.4287608347289505,0.1424818995595353,1,1.0,0.995,0.97,0.93,0.8832960893854748,0.840464480874317,0.7860752688172044,0.7309289617486339,0.1087416781078714,0.9513164901953296,0.4648488142965478,0.673982162783576,0.7321704989122002,0.32368753270409456,0.8476519981215669,3.3150124275183046e-05,0.8864664387885037,7.487261441507798e-06,0.9137251249742177,3.569017436311217e-06
0.7717842924793593,5.305275867967838,0.4554991567743762,-2.477798554452862,0.0,0,2,0.0864158209711192,0.0276740501460961,0.8859101288827846,2,0.2275385438627564,0.1019988378031445,0.670462618334099,2,0.1626669976051508,0.5152902760063766,0.3220427263884727,1,0.3996671026345188,0.2006852655921552,0.3996476317733261,0,0.3882437207493328,0.2235170695497121,0.3882392097009551,0,0.379713666074617,0.379716433987081,0.2405698999383019,1,1.0,1.0,0.995,0.975,0.8832960893854748,0.8481491712707182,0.8059016393442624,0.7575277777777777,0.3806524001786376,0.7994943079116654,0.7625446729527391,0.44292407447134263,0.9120223790641652,0.19324754961790386,0.9606607374908308,1.9470861192749656e-05,0.9735376686635381,4.511048377675575e-06,0.9813587505259822,2.767912464007871e-06
-0.2573834131254299,5.192899399482167,-0.3914442358335366,-3.803228991575308,0.7873253546585132,0,2,0.0697393155911304,0.0071537607330334,0.923106923675836,2,0.2259189669068359,0.0490772857499914,0.7250037473431727,2,0.1006356776226539,0.559037718652259,0.3403266037250869,1,0.4295861991636766,0.1408494814916335,0.4295643193446898,0,0.4154314740756102,0.1691420277477141,0.4154264981766756,0,0.4042734041936398,0.4042760651647749,0.1914505306415852,1,1.0,1.0,0.99,0.96,0.8832960893854748,0.8481491712707182,0.7993548387096775,0.7538950276243093,0.2684418958028281,0.8533676080847056,0.6527820929447211,0.49908478043633686,0.8401574034327394,0.21871111492717216,0.9120781901222155,2.1879818986769717e-05,0.9379378406423967,4.975898934611589e-06,0.9546254144592001,2.6609711351044396e-06
0.5768829145043547,4.647439292364087,-0.8480564393901511,-2.459802548793712,0.7719752231037745,0,2,0.0508518866143553,0.0040450515378336,0.945103061847811,2,0.1946902396892545,0.0356893336827516,0.7696204266279937,2,0.0831271115521745,0.592380288743516,0.3244925997043094,1,0.4382523036522295,0.1235228267293082,0.4382248696184622,0,0.4238556461861086,0.152294999175051,0.4238493546388402,0,0.4122358574831477,0.412239317489289,0.1755248250275633,1,1.0,1.0,0.98,0.95,0.8832960893854748,0.8481491712707182,0.7946174863387978,0.7431284916201116,0.2067431540694119,0.8942511752334557,0.5816981539681613,0.5749301869387392,0.8029741183774418,0.2678876890392066,0.8933209623054528,2.7434033767315125e-05,0.9232135563967104,6.291547268388875e-06,0.9430277930074025,3.4600061412648486e-06
