0,1,2,3,4,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
5.915018038617351,-3.052828901847087,-1.022614048916929,-2.519326465225919,1.260202737831638,0,0,8.720029776679098e-07,3.975431914187105e-05,0.9999593736778806,2,0.0001714743326201,0.0018706910095235,0.9979578346578564,2,0.0105524080953072,0.0018347019667387,0.9876128899379542,2,0.0276835006436526,0.0069162653246221,0.9654002340317251,2,0.0507170669240783,0.0160109219383597,0.933272011137562,2,0.0910396258029018,0.0539477467954377,0.8550126274016603,2,1.0,1.0,1.0,1.0,0.9671452702702702,0.9502181208053692,0.9368624161073825,0.9217785234899328,0.0004147180457689353,0.9999196193587387,0.013906264435766199,0.9960871436483328,0.06544486990983399,0.9770604818426469,0.15264102305324428,0.9377167333880726,0.25655994578375896,0.8825549442134837,0.46387117873875405,0.7639730015987585
5.981869903978648,-1.3820180225396863,-0.7304540578562106,-2.6390644404820423,1.82538271892058,0,0,0.0002305444310747,0.0092572126906953,0.99051224287823,2,0.0051505839944359,0.0518133748355532,0.9430360411700108,2,0.1084498260821224,0.0200535644290392,0.8714966094888383,2,0.1592185611183844,0.041856564243433,0.7989248746381824,2,0.1990223120005101,0.0656692865610203,0.7353084014384694,2,0.2376239149593443,0.1457111904689392,0.6166648945717165,2,1.0,1.0,1.0,0.975,0.9671452702702702,0.9502181208053692,0.9368624161073825,0.9033108108108108,0.04980734504449101,0.9812550301875347,0.21465218476608752,0.8912226663344577,0.3997612962323642,0.763046783406716,0.5504598287770162,0.639706313519798,0.6610127721168858,0.5362860894379593,0.8376510987314498,0.37904097961237215
4.739349354776976,-2.916002811585071,-0.4210824369033116,-3.461595727613888,1.035727199174875,0,0,0.000463628006614,0.0337387562852807,0.9657976157081052,2,0.0076164351797695,0.1114748713082792,0.8809086935119511,2,0.1815955500128808,0.0254447218424647,0.7929597281446544,2,0.2315430393680882,0.0487402047000908,0.7197167559318209,2,0.2652978629617622,0.0726375353472493,0.6620646016909885,2,0.2938078427321733,0.1668035847251242,0.5393885725427024,2,1.0,0.985,0.925,0.89,0.9671452702702702,0.9367785234899327,0.8735858585858587,0.835409556313993,0.13791398254494683,0.9320588594228245,0.35810640345818473,0.769433822203672,0.5344597711074965,0.6113641781317736,0.65784308807487,0.48817371656373276,0.7423274018702055,0.39676673872922624,0.9025697622110369,0.24558072981052914
6.15213472551708,-1.3256923068753146,-1.3442800146232816,-1.8997643684602976,1.7275235287270223,0,0,0.0003025099715853,0.0113181831536398,0.9883793068747748,2,0.0060832969446253,0.058554864069403,0.9353618389859718,2,0.1176728298514776,0.0224741399966708,0.8598530301518515,2,0.1686095144605365,0.0454793356923038,0.7859111498471596,2,0.2075235952699063,0.0699589155265846,0.722517489203509,2,0.2443269564705572,0.1506210252036825,0.6050520183257603,2,1.0,1.0,0.99,0.975,0.9671452702702702,0.9502181208053692,0.9280704697986579,0.9052372881355931,0.058915186861038936,0.9770611237211351,0.2363957837480308,0.8768069749165688,0.4250202495757964,0.7421802003003739,0.5734892951503497,0.6173016353866231,0.6801681121268845,0.5149938939336027,0.8496573091584441,0.3607250618552031
6.153084566420391,-3.580833903390635,-1.794135698607744,-0.8959146060189127,2.340463816848154,0,0,0.0008467687125232,0.0227372825481122,0.9764159487393644,2,0.0113670890624406,0.0885744315240205,0.900058479413539,2,0.1551241718697218,0.0346931793683058,0.8101826487619722,2,0.2053653592603495,0.0629306575043926,0.7317039832352579,2,0.2405592843303904,0.0903415227157375,0.669099192953872,2,0.268604158046546,0.1766686146257337,0.5547272273277202,2,1.0,1.0,1.0,0.995,0.9671452702702702,0.9502181208053692,0.9368624161073825,0.920625,0.10497427100698944,0.9536786661912522,0.32801345168427803,0.8114840478895184,0.5245066412704742,0.6550584768922504,0.6623846640689999,0.5263386239749084,0.7544070670438013,0.42853990862348157,0.8977006875116994,0.28612306928117415
6.146657988359923,-1.991971182523398,-0.8713396201471002,-3.938849505249205,1.4150608198931691,0,0,0.0002236209573085,0.0079056809886349,0.9918706980540564,2,0.0050218909296029,0.0466738579266412,0.9483042511437558,2,0.1009795819364234,0.0197982034427003,0.8792222146208762,2,0.1516315996958116,0.0417967259541328,0.8065716743500556,2,0.1924681183013882,0.0661283903566091,0.7414034913420027,2,0.2294341626069687,0.1464965443881889,0.6240692930048424,2,1.0,1.0,1.0,0.99,0.9671452702702702,0.9502181208053692,0.9368624161073825,0.9145959595959595,0.04391057485702381,0.9839650170654215,0.20021337210836254,0.9016303932171146,0.38444217685179966,0.7782426326844528,0.5389595228504295,0.654940074654244,0.6541018899025921,0.5489353730406145,0.8314012262340322,0.3946351303978737
5.642818996372639,-2.431619195236673,-1.354704548540346,-0.6819992594686384,1.720015460660894,0,0,0.0008280008956155,0.036594653829812,0.9625773452745724,2,0.0109771950416745,0.1170530115751544,0.871969793383171,2,0.1868992493432169,0.0331280410509889,0.7799727096057941,2,0.2351541658132543,0.0597635456728345,0.7050822885139111,2,0.2670567624676109,0.0856343396239411,0.6473088979084479,2,0.2991345050655196,0.1771824067205105,0.5236830882139698,2,1.0,1.0,0.99,0.95,0.9671452702702702,0.9502181208053692,0.9286744966442954,0.8772425249169438,0.14895079183933294,0.9259826914447604,0.3823754998072417,0.7549167818080167,0.5644982923642867,0.5930734602625772,0.6873660744835454,0.46992812270065676,0.7687784450418274,0.380252135440837,0.9160608643165175,0.22454858314845022
5.128923920087575,-3.64159999014443,0.4081875357418447,-1.831692275811548,1.8515009443152188,0,0,0.0011154149345449,0.0524199224715331,0.9464646625939218,2,0.0129170215795852,0.1426858182694857,0.844397160150929,2,0.2127946656396119,0.0368323057116435,0.7503730286487446,2,0.2584176724915025,0.0645461418336044,0.6770361856748931,2,0.2873881785682641,0.0909390562434637,0.6216727651882721,2,0.3099460781807018,0.1874201772342661,0.5026337445850321,2,1.0,1.0,0.975,0.94,0.9671452702702702,0.9502181208053692,0.916077441077441,0.8747804054054054,0.19498936765742841,0.8940447401223888,0.43401907603745477,0.7017113418814434,0.6065629570921718,0.5375783630091326,0.7196629582503522,0.4186185131833906,0.7936281719505275,0.334284586620008,0.9308404421896158,0.19268766640433027
5.946212256915729,-3.2477300603774744,0.671179225586201,-3.909392324696337,0.0,0,0,0.0015569787760288,0.0505873961779814,0.9478556250459896,2,0.0156363680501924,0.1374401492251142,0.8469234827246932,2,0.2055685903560333,0.0420866274738598,0.7523447821701069,2,0.250655309845788,0.0716521007084903,0.6776925894457216,2,0.2797858326382328,0.099265316809328,0.6209488505524391,2,0.2924579878700812,0.1939446381290644,0.5135973740008543,2,1.0,1.0,1.0,0.995,0.9671452702702702,0.9502181208053692,0.9368624161073825,0.919023569023569,0.19277222300477556,0.8972682288680083,0.4355400428565164,0.709483333499579,0.612248421120185,0.5467761918140737,0.7276089138750934,0.42703727959993365,0.8024276420552784,0.3411630179142063,0.9283351813940899,0.22113938613077305
4.493058224652341,-1.9546243114989403,-2.0790924211277484,-2.76586633907723,0.2659380295040889,0,0,0.0012065217849664,0.1287480904258977,0.8700453877891359,2,0.0125933379437662,0.2359516243156587,0.751455037740575,2,0.2971573291195359,0.0345859884244786,0.6682566824559854,2,0.3306666835461391,0.0599049284934847,0.6094283879603761,2,0.3493131538124394,0.0842527730908761,0.5664340730966844,2,0.3560904530434682,0.1899688414731925,0.4539407054833392,2,0.96,0.9,0.82,0.77,0.9301182432432432,0.862811447811448,0.7811872909698996,0.7344727891156463,0.35785797695887445,0.7412972973632381,0.5557545798261917,0.5155034134249163,0.679329039704911,0.37109935333644944,0.7612987438680071,0.27876170441423703,0.8172097642751359,0.21712091928424498,0.9482181146104284,0.097850252439871
