0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0
-0.4368735812027198,-0.1435384834122294,0,0,0.9981393633851493,0.001701812880966999,0.00015882373388365935,0,0.004065980331261582,0.9785271161088448,0.017406903559893463,1,0.04875353801339797,0.934003952589632,0.017242509396970137,1,0.08522417206765845,0.8766815306589755,0.03809429727336621,1,0.8185611584470823,0.062000556846009844,0.11943828470690775,0,0.14875108280455496,0.0856397407008277,0.7656091764946172,2
-0.7771380578775668,0.628259062689638,0,0,0.999746035341752,0.00022896583869465648,2.4998819553336823e-05,0,0.0012234463467288563,0.9940173279190444,0.004759225734226712,1,0.01965922827744874,0.9728966474303422,0.007444124292209164,1,0.04418511852497989,0.9349940411652956,0.020820840309724427,1,0.886750654733598,0.03979967641095908,0.07344966885544284,0,0.1029811100904861,0.061467938223060965,0.8355509516864529,2
-0.1657943055906066,1.8618084532119843,0,0,0.9984575741370038,0.001464197987919108,7.822787507718668e-05,0,0.0027103080952072434,0.9807752580348824,0.016514433869910344,1,0.04844168651135245,0.9383478393545263,0.013210474134121282,1,0.08670421777791616,0.8817732454620955,0.03152253675998845,1,0.823141470497809,0.0537959394454716,0.12306259005671938,0,0.15433692541693778,0.07667959214538823,0.7689834824376741,2
0.3442239618267577,1.1958751655524038,0,0,0.9996758185482528,0.00031419742192826327,9.984029818952262e-06,0,0.0008158629255888328,0.992330669089702,0.006853467984709074,1,0.02614216207971703,0.9682031691927521,0.005654668727530841,1,0.05383851308700135,0.9298318781509151,0.016329608762083784,1,0.8850875572416285,0.0314421731857082,0.08347026957266332,0,0.11128449381757874,0.048726494372538,0.8399890118098833,2
-0.4566773252168984,2.812609690055268,0,0,0.9862474093342067,0.012842726446551036,0.0009098642192421925,0,0.011856395643173973,0.9273662972284259,0.060777307128400127,1,0.11686818052460951,0.8470630785332312,0.036068740942159276,1,0.1634796398351176,0.7710866873937305,0.06543367277115192,1,0.7076319972705962,0.09386716405267545,0.1985008386767283,0,0.2242910862371404,0.11909096220824299,0.6566179515546166,2
-0.539351945882466,0.2413029137472371,0,0,0.9995910017238177,0.00037397457769655076,3.502369848590218e-05,0,0.0015526197427073308,0.991809066994404,0.006638313262888629,1,0.02468533325530312,0.9665813542454258,0.008733312499271203,1,0.051554835864499625,0.9254041492181969,0.023041014917303444,1,0.8762583978273369,0.04227294471415324,0.08146865745850981,0,0.11034822623451207,0.06349412725983039,0.8261576465056576,2
-0.2854743579306358,-0.3850902770744205,0,0,0.9956880520283187,0.003973380670872926,0.00033856730080829853,0,0.006515419608202602,0.9639808699730882,0.029503710418709313,1,0.07029019635931796,0.9058347140205529,0.02387508962012904,1,0.11139581694973631,0.8403549999750404,0.048249183075223245,1,0.7794457855790224,0.0740931667088179,0.14646104771215981,0,0.1746436583529736,0.09837725556455602,0.7269790860824703,2
-1.4182356246177783,2.103823522362,0,0,0.9931796130069113,0.005915250060971704,0.0009051369321170608,0,0.011843472265797775,0.9506720070745878,0.037484520659614384,1,0.08368670730723034,0.8795997006508994,0.036713592041870254,1,0.127826746538697,0.8046681038565082,0.06750514960479476,1,0.7383640362705334,0.09755494141582413,0.16408102231364244,0,0.1924136518568028,0.12418775494967686,0.6833985931935204,2
-2.37058661355895,0.2724344974302862,0,0,0.9827082239423288,0.011432956489459176,0.005858819568212105,0,0.03645182050524805,0.9094658304175695,0.05408234907718248,1,0.10398158636369505,0.8166787148844794,0.07933969875182552,1,0.14589836513168036,0.7348310480435398,0.11927058682477984,1,0.6699594083452174,0.15197989171667622,0.17806069993810636,0,0.20238367099814192,0.17787373252629712,0.619742596475561,2
-2.0494272234695767,0.2932413121492286,0,0,0.9893258493761333,0.007690412294810825,0.002983738329055994,0,0.024319499705866172,0.932765471811268,0.0429150284828657,1,0.08971904068518174,0.8499290955541091,0.06035186376070918,1,0.13204243705909968,0.7701926030185683,0.09776495992233206,1,0.7036550106556928,0.13047513566593208,0.1658698536783752,0,0.19202454252018258,0.1574388742786693,0.6505365832011482,2
-1.6155164552255592,0.2543353203821986,0,0,0.9947600067825991,0.0041335052781058335,0.0011064879392951234,0,0.013285885412971422,0.9571732199720824,0.02954089461494634,1,0.07013227081010041,0.889979980141991,0.03988774904790856,1,0.1112817809744241,0.8165006519136859,0.07221756711189006,1,0.7500879776424727,0.10339149063938621,0.14652053171814117,0,0.1749073076137968,0.13074444629549078,0.6943482460907124,2
-1.690416557568902,1.822589073869412,0,0,0.9930321674490903,0.005823653067402071,0.0011441794835077177,0,0.01363343404915471,0.9494686366373946,0.03689792931345085,1,0.08243788441123634,0.8770218609840855,0.04054025460467804,1,0.12603261714586286,0.8011399302518416,0.07282745260229558,1,0.7343679467016566,0.10370791992668321,0.16192413337166017,0,0.19004599180912993,0.13069477131692483,0.6792592368739453,2
-2.206622051744185,1.5829313649308283,0,0,0.9879297871444648,0.009245634582015213,0.002824578273519978,0,0.023530155413718046,0.928131911090976,0.048337933495306004,1,0.09790454263409044,0.8432509312775789,0.0588445260883306,1,0.1413920972571021,0.7629295066159445,0.09567839612695336,1,0.6965701447991367,0.12799653198961145,0.17543332321125182,0,0.20135901477510362,0.1547292632260446,0.6439117219988518,2
-1.919452905459733,0.7118371649427023,0,0,0.9931074886172239,0.005286157564113793,0.001606353818662361,0,0.01670164253661272,0.9489467863659592,0.03435157109742819,1,0.07773526012389168,0.8755139103822976,0.04675082949381055,1,0.11984867088840596,0.7989292047989469,0.08122212431264716,1,0.7318122301002972,0.11325805261641614,0.15492971728328675,0,0.18269798356856065,0.1406978238534379,0.6766041925780014,2
0.4577620719849189,0.5220047116073673,0,0,0.9993259248975581,0.0006551368376730509,1.8938264768667234e-05,0,0.0011881910996885154,0.9882516979728212,0.010560110927490308,1,0.034713766331583566,0.9580677638211853,0.007218469847231065,1,0.06543752638465916,0.9153025004594217,0.019259973155919093,1,0.8690767358000866,0.03519690129111473,0.09572636290879874,0,0.12254381893801106,0.05258305022078206,0.8248731308412068,2
-0.2768590153075514,-0.4444015517739205,0,0,0.9947938281379207,0.004793425619979645,0.00041274624209969345,0,0.007353165763413261,0.9595694801428442,0.03307735409374241,1,0.07601745793387371,0.898035589596889,0.02594695246923725,1,0.11794087162632991,0.8307756666966286,0.051283461677041495,1,0.7693777110663427,0.0776428657999802,0.1529794231336772,0,0.1807623769892081,0.10210949891185947,0.7171281240989326,2
-0.5717335780989962,0.7881219045474694,0,0,0.9999500499706389,4.598338659685886e-05,3.9666427644031885e-06,0,0.00037020293899602485,0.9979615072108344,0.0016682898501694798,1,0.009296872936695197,0.9875402421248484,0.0031628849384565446,1,0.025416429906873067,0.9635751445526276,0.011008425540499462,1,0.9270662644550113,0.02448654829649518,0.048447187248493444,0,0.07490518448024175,0.04213383897095335,0.8829609765488049,2
-0.9878962481588708,1.4772356727193028,0,0,0.9988042518895002,0.0010721586733722266,0.00012358943712764244,0,0.0034556721656275454,0.9835181980002966,0.013026129834075887,1,0.04065332106077673,0.9436210880881739,0.015725590851049367,1,0.0761872262456488,0.8873411436690537,0.03647163008529764,1,0.8270848270765019,0.061255504469488554,0.11165966845400954,0,0.1431537979142572,0.08630794830723627,0.7705382537785066,2
-0.7217015098360443,0.1274532153023236,0,0,0.9990246789624941,0.0008733414202401577,0.00010197961726576081,0,0.003035298225204146,0.9856549110001014,0.01130979077469447,1,0.03607828947018474,0.9498147836366095,0.01410692689320574,1,0.06855513646291253,0.8982968947740514,0.0331479687630361,1,0.8421257665376803,0.05626340308632283,0.1016108303759967,0,0.13152348001791625,0.07998647978576245,0.7884900401963213,2
-1.0938252926436514,1.2039135438294448,0,0,0.9989779969681583,0.0009028809830786929,0.0001191220487631343,0,0.0033430889181423323,0.9850803875483257,0.011576523533532014,1,0.03728596564541044,0.947366648625891,0.015347385728698598,1,0.07138754729256214,0.8927178391383732,0.03589461356906469,1,0.8331363281215196,0.06067431345249646,0.10618935842598398,0,0.1375622859436061,0.08587282731523485,0.7765648867411591,2
0.7095675600900724,1.6556795601087226,0,0,0.9944912021170759,0.005390057809649596,0.00011874007327456024,0,0.003553927785543506,0.958873856083935,0.037572216130521405,1,0.08529736470950064,0.899106875137521,0.015595760152978448,1,0.13053303006705266,0.8347961430492329,0.034670826883714534,1,0.7761141508961998,0.056496098319344365,0.16738975078445592,0,0.19601375082293693,0.07814485562871516,0.7258413935483479,2
