cluster_hard_2.4,mu_2.4_0,mu_2.4_1,mu_2.4_2,_maxu,_second,_margin
0,0.3943524809531363,0.3749303426331784,0.2307171764136853,0.3943524809531363,0.3749303426331784,0.01942213831995787
1,0.3832735352923305,0.3955655727438835,0.2211608919637859,0.3955655727438835,0.3832735352923305,0.012292037451552995
0,0.3975444675037098,0.355284996667119,0.247170535829171,0.3975444675037098,0.355284996667119,0.04225947083659082
0,0.408407949680355,0.3657546828423398,0.2258373674773052,0.408407949680355,0.3657546828423398,0.04265326683801518
0,0.4106125567246048,0.3513431745308689,0.2380442687445262,0.4106125567246048,0.3513431745308689,0.0592693821937359
0,0.4123623216858521,0.3038257699115467,0.2838119084026013,0.4123623216858521,0.3038257699115467,0.10853655177430538
0,0.4125028833094735,0.3285536433300387,0.2589434733604878,0.4125028833094735,0.3285536433300387,0.08394923997943476
0,0.414527773802623,0.3389770594324434,0.2464951667649335,0.414527773802623,0.3389770594324434,0.07555071437017963
1,0.2828608293576976,0.4163264971320073,0.3008126735102951,0.4163264971320073,0.3008126735102951,0.1155138236217122
0,0.4165720146599098,0.3483544485069723,0.2350735368331178,0.4165720146599098,0.3483544485069723,0.0682175661529375
0,0.4185929612319167,0.3438004488402226,0.2376065899278607,0.4185929612319167,0.3438004488402226,0.0747925123916941
0,0.4217420493427083,0.3491972026824015,0.22906074797489,0.4217420493427083,0.3491972026824015,0.0725448466603068
1,0.3094346375837508,0.4222523181198828,0.2683130442963664,0.4222523181198828,0.3094346375837508,0.112817680536132
0,0.4238818205033712,0.3552573950540986,0.2208607844425301,0.4238818205033712,0.3552573950540986,0.06862442544927261
1,0.3405303689515994,0.4262954610542778,0.2331741699941229,0.4262954610542778,0.3405303689515994,0.08576509210267841
2,0.3369405908234184,0.232256955677318,0.4308024534992634,0.4308024534992634,0.3369405908234184,0.09386186267584501
1,0.343401819467748,0.4360028329390324,0.2205953475932194,0.4360028329390324,0.343401819467748,0.09260101347128441
2,0.4346180402299243,0.124682956197029,0.4406990035730466,0.4406990035730466,0.4346180402299243,0.006080963343122303
2,0.4061969473520626,0.1488828077536885,0.4449202448942487,0.4449202448942487,0.4061969473520626,0.03872329754218612
0,0.4484244793291988,0.1483805843359703,0.4031949363348308,0.4484244793291988,0.4031949363348308,0.045229542994368044
2,0.4013106850390803,0.1497879562407645,0.4489013587201551,0.4489013587201551,0.4013106850390803,0.04759067368107478
0,0.4501011093592932,0.3032302100456012,0.2466686805951056,0.4501011093592932,0.3032302100456012,0.14687089931369202
0,0.4502012138731045,0.3127472059641991,0.2370515801626964,0.4502012138731045,0.3127472059641991,0.13745400790890544
1,0.2947485548937553,0.4541313000370989,0.2511201450691456,0.4541313000370989,0.2947485548937553,0.1593827451433436
0,0.4543613815019271,0.1369843183199897,0.4086543001780832,0.4543613815019271,0.4086543001780832,0.045707081323843934
1,0.2825385645642079,0.4546652537919308,0.2627961816438611,0.4546652537919308,0.2825385645642079,0.1721266892277229
0,0.4547345825540191,0.3078670084765593,0.2373984089694216,0.4547345825540191,0.3078670084765593,0.14686757407745982
0,0.4549097947183067,0.143819310308516,0.4012708949731772,0.4549097947183067,0.4012708949731772,0.05363889974512953
0,0.4559135507868216,0.2787477901513228,0.2653386590618554,0.4559135507868216,0.2787477901513228,0.17716576063549883
1,0.2709639587384373,0.4592264190931303,0.2698096221684324,0.4592264190931303,0.2709639587384373,0.18826246035469296
