0,1,2,3,4,5,6,7,8,clusters,kmeans,mu_1.5_0,mu_1.5_1,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,cluster_hard_3.0,st_p_0.4_const_ass,st_p_0.6_const_ass,st_p_0.8_const_ass,st_p_1_const_ass,st_p_0.4_thr_0.5,st_p_0.6_thr_0.5,st_p_0.8_thr_0.5,st_p_1_thr_0.5,fuz_1.5_entropy,fuz_1.5_gap,fuz_1.8_entropy,fuz_1.8_gap,fuz_2.1_entropy,fuz_2.1_gap,fuz_2.4_entropy,fuz_2.4_gap,fuz_2.7_entropy,fuz_2.7_gap,fuz_3.0_entropy,fuz_3.0_gap
2.770487342658181,1.565380509706647,-1.1213145255161152,-1.150136475398614,0.4040343116514919,0.2142422678117861,0.0,1.0777447473432455,2.2059841567631207,0,1,0.9462876817596044,0.0537123182403956,0,0.176274708507308,0.8237252914926919,1,0.6838620285397099,0.31613797146029,0,0.4996447075768368,0.5003552924231632,1,0.5000087457653085,0.4999912542346915,0,0.4999952880649619,0.5000047119350381,1,1.0,1.0,0.995,0.95,0.9390000000000001,0.9128813559322034,0.8780833333333333,0.8199193548387098,0.30196206138700976,0.8925753635192089,0.671859304948287,0.6474505829853839,0.9001320946366269,0.3677240570794199,0.9999996357664863,0.0007105848463264119,0.9999999997764157,1.7491530617030904e-05,0.9999999999330524,9.42387007624168e-06
2.269288095027407,2.163289493392049,-0.7397390820882456,-0.463151718722374,1.074937730890005,-0.9142449435550848,0.0,0.0,2.6357770994827137,0,1,0.9499906576613266,0.0500093423386734,0,0.1911702193914266,0.8088297806085734,1,0.66533124865447,0.3346687513455299,0,0.4996915194421631,0.5003084805578368,1,0.5000075934581415,0.4999924065418585,0,0.499995908890736,0.500004091109264,1,1.0,1.0,1.0,0.995,0.9390000000000001,0.9128813559322034,0.881,0.850483870967742,0.28643664136519326,0.8999813153226532,0.7039130595939777,0.6176595612171467,0.9196254670778649,0.3306624973089401,0.9999997254226427,0.0006169611156737198,0.9999999998307414,1.518691628299429e-05,0.9999999999488216,8.182218528052232e-06
1.5346718584118293,0.1303202815018638,-0.0164875116797395,-2.2731229402638133,0.2046109248790393,-1.2971018146603426,0.0,1.6123931583343658,4.134728067317381,0,1,0.8890177753736093,0.1109822246263906,0,0.2686698684001766,0.7313301315998235,1,0.6164542158993337,0.3835457841006662,0,0.4997871046528613,0.5002128953471386,1,0.5000052405630181,0.4999947594369818,0,0.4999971765544088,0.5000028234455912,1,1.0,1.0,1.0,1.0,0.9390000000000001,0.9128813559322034,0.881,0.8537903225806452,0.5028715539514002,0.7780355507472186,0.8395494992521321,0.4626602631996469,0.9605078507467272,0.2329084317986675,0.9999998692184534,0.0004257906942773393,0.9999999999178718,1.0481126036299138e-05,0.9999999999741129,5.646891182431446e-06
2.8096857045126087,0.7702579560349684,0.0327540516842284,-0.8011230905230813,2.7505005254698087,-0.1667864053921846,0.4623762939914883,0.0,1.2516873933911803,0,1,0.9211719161547663,0.0788280838452336,0,0.218391101563256,0.781608898436744,1,0.652992185803614,0.3470078141963861,0,0.4997089494090889,0.5002910505909111,1,0.5000071644084617,0.4999928355915383,0,0.4999961400488045,0.5000038599511955,1,1.0,0.99,0.98,0.96,0.9390000000000001,0.9071186440677965,0.8669999999999999,0.8322131147540983,0.3980363501046643,0.8423438323095327,0.7572188011993731,0.5632177968734879,0.9313673537686998,0.30598437160722786,0.9999997555744188,0.00058210118182217,0.9999999998490111,1.4328816923425691e-05,0.9999999999541247,7.719902390956879e-06
2.582083966889096,-0.2435237797038622,-1.1190096428647929,-0.1767881152649599,1.1621567211249348,-1.6262114368042409,0.0,0.848185379573899,2.6833800504789367,0,1,0.9557255458361128,0.0442744541638872,0,0.1769831345658045,0.8230168654341954,1,0.6774238586752269,0.3225761413247731,0,0.4996646128552563,0.5003353871447437,1,0.5000082557824668,0.4999917442175333,0,0.4999955520518447,0.5000044479481552,1,1.0,1.0,1.0,0.99,0.9390000000000001,0.9128813559322034,0.881,0.8489516129032257,0.2615583062095162,0.9114510916722256,0.6734325931983921,0.6460337308683909,0.9071609466446942,0.35484771735045384,0.9999996754353233,0.0006707742894873636,0.9999999998004523,1.6511564933485712e-05,0.9999999999400294,8.895896310534557e-06
2.658248899742216,2.262895469748944,-0.506778056244229,-2.276432170624064,1.7875105802152818,-1.208322488218339,0.0,1.4932410858614296,3.96257863300016,0,1,0.870041552894981,0.1299584471050189,0,0.2820115516521083,0.7179884483478917,1,0.6103985253872418,0.3896014746127582,0,0.4997967483723423,0.5002032516276578,1,0.5000050031765368,0.4999949968234631,0,0.4999973044505549,0.5000026955494452,1,1.0,1.0,1.0,1.0,0.9390000000000001,0.9128813559322034,0.881,0.8537903225806452,0.5573242150401811,0.7400831057899621,0.8581772334841844,0.4359768966957834,0.9645418844419452,0.22079705077448364,0.999999880798115,0.00040650325531549347,0.9999999999248883,1.0006353073743757e-05,0.9999999999761494,5.39109889030609e-06
1.9857286105145704,2.263688422799421,-0.5068310747356678,-2.415438188818848,-1.0402141321799514,-0.3382421185923853,0.0,0.3708067387792734,3.0221299824628973,0,1,0.8677108731510313,0.1322891268489686,0,0.2806656375868277,0.7193343624131722,1,0.6122784489889741,0.3877215510110259,0,0.4997920101484756,0.5002079898515245,1,0.5000051198112636,0.4999948801887363,0,0.4999972416115423,0.5000027583884576,1,1.0,1.0,1.0,1.0,0.9390000000000001,0.9128813559322034,0.881,0.8537903225806452,0.563682868248623,0.7354217463020627,0.8563562038168144,0.43866872482634445,0.9633134333593883,0.2245568979779482,0.9999998751757757,0.00041597970304890763,0.9999999999214816,1.0239622527330461e-05,0.9999999999751606,5.516776915348576e-06
3.350824505818773,1.6767817945569652,-0.1764470438155072,-1.4482695843111184,0.6935524629158015,-1.1859378052602174,0.0,0.0,0.0352619292592768,0,1,0.8547305031079508,0.1452694968920491,0,0.2755516369975815,0.7244483630024185,1,0.6220675501249333,0.3779324498750666,0,0.4997647339108722,0.5002352660891278,1,0.5000057912354413,0.4999942087645587,0,0.4999968798699452,0.5000031201300548,1,1.0,0.97,0.945,0.945,0.9390000000000001,0.8876271186440676,0.836639344262295,0.8136507936507937,0.5978745002979508,0.7094610062159017,0.8493185693441138,0.44889672600483704,0.9565686786029707,0.24413510024986673,0.9999998402903848,0.00047053217825560045,0.9999999999003433,1.1582470882620655e-05,0.999999999969025,6.2402601095912225e-06
1.2771247085867627,0.5219640477111077,-0.9848694774380876,-2.285841021627405,1.321754720188574,-1.719742314540019,0.0,0.0,2.7658911901916587,0,1,0.9402487309224818,0.0597512690775181,0,0.2145383628097635,0.7854616371902364,1,0.6472444514551325,0.3527555485448675,0,0.4997300352861754,0.5002699647138246,1,0.5000066453640446,0.4999933546359554,0,0.499996419693123,0.5000035803068771,1,1.0,1.0,1.0,1.0,0.9390000000000001,0.9128813559322034,0.881,0.8537903225806452,0.32645675803110996,0.8804974618449637,0.7500685657141063,0.570923274380473,0.9365049471384014,0.294488902910265,0.9999997897071436,0.0005399294276491884,0.9999999998696935,1.3290728089199177e-05,0.9999999999601281,7.160613754109146e-06
1.549360590657715,-0.0087318258065544,-0.9034615523000212,-1.190079288913754,2.725702380938808,-2.046808694843535,0.0,0.0,1.5778223782279766,0,1,0.9200553627762802,0.0799446372237197,0,0.233416960877857,0.7665830391221429,1,0.6386237780092566,0.3613762219907434,0,0.4997430247454483,0.5002569752545517,1,0.5000063256201035,0.4999936743798964,0,0.4999965919608004,0.5000034080391996,1,1.0,1.0,1.0,0.995,0.9390000000000001,0.9128813559322034,0.881,0.8508064516129032,0.401984085980601,0.8401107255525605,0.7839204414636081,0.5331660782442859,0.9438196302280875,0.27724755601851325,0.9999998094566747,0.0005139505091034113,0.9999999998816604,1.2651240207106618e-05,0.9999999999636017,6.8160783992521345e-06
