0,1,clusters,kmeans,mu_1.5_0,mu_1.5_1,mu_1.5_2,cluster_hard_1.5,mu_1.8_0,mu_1.8_1,mu_1.8_2,cluster_hard_1.8,mu_2.1_0,mu_2.1_1,mu_2.1_2,cluster_hard_2.1,mu_2.4_0,mu_2.4_1,mu_2.4_2,cluster_hard_2.4,mu_2.7_0,mu_2.7_1,mu_2.7_2,cluster_hard_2.7,mu_3.0_0,mu_3.0_1,mu_3.0_2,cluster_hard_3.0
4.180177720540934,1.915721828623003,0,2,0.2481883336679329,0.0006527931882883151,0.7511588731437788,2,0.6629588714001904,0.32924540248663486,0.0077957261131747,0,0.023522989305443106,0.3687930790451694,0.6076839316493875,2,0.04366865195214723,0.38885838374064924,0.5674729643072035,2,0.5366274146217794,0.3987037730092661,0.06466881236895453,0,0.40299176275363063,0.5122955725567946,0.08471266468957478,1
2.3626363316059877,-0.4168844279884532,0,0,0.9910660882807004,0.00014190331774518907,0.008792008401554446,0,0.05526754834738047,0.9407088136648301,0.004023637987789288,1,0.01757616547816042,0.8599574893741971,0.1224663451476424,1,0.03893922103000638,0.7770038020920704,0.18405697687792336,1,0.2313184150467156,0.705664387708459,0.06301719724482535,1,0.648311498735352,0.2652717024236607,0.08641679884098728,0
3.581120685407948,0.6704414232989845,0,0,0.9495966459060746,0.0001227498200583044,0.050280604273867165,0,0.13928107767553996,0.8576595306511737,0.0030593916732864516,1,0.012457439294811615,0.7778558045319823,0.20968675617320595,1,0.027136776661156232,0.7147539743857787,0.25810924895306514,1,0.2910387859621704,0.664554120300673,0.04440709373715664,1,0.6240428044518587,0.31367257736648263,0.06228461818165866,0
2.527260840074278,0.8413741329412489,0,0,0.9930707664301752,1.1308337268363949e-05,0.006917925232556482,0,0.04046740305514889,0.9588506705462919,0.0006819263985591046,1,0.004043810643399749,0.9118814553773447,0.0840747339792556,1,0.010679070663708806,0.8672803811387552,0.12204054819753608,1,0.15123775406601594,0.8292270557963711,0.0195351901376129,1,0.797506647533943,0.1730573143008474,0.029436038165209635,0
2.4942709377547576,-0.6016720752060786,0,0,0.9870028588524854,0.00023874235965852547,0.012758398787856111,0,0.06799008231403021,0.9265713162125238,0.005438601473446143,1,0.02138764037292693,0.8397088329508124,0.1389035266762606,1,0.044696816513015346,0.7557099190339368,0.1995932644530478,1,0.24434378022088152,0.6858072287982744,0.06984899098084414,1,0.6306137114593557,0.27571513180241547,0.09367115673822872,0
3.594986257067412,1.0866709114261703,0,0,0.8041818126892903,0.00022583449843100912,0.19559235281227874,0,0.2949467909718019,0.7010324281417599,0.004020780886438217,1,0.014337430011853967,0.6423316502309534,0.3433309197571927,1,0.029243678277540756,0.6026319566140665,0.36812436510839275,1,0.3812997451843775,0.5725989634690842,0.04610129134653838,1,0.5484947805174795,0.3883022544257799,0.0632029650567407,0
3.642470627394653,0.7903598194237362,0,0,0.9167645913573297,0.00017111187464004113,0.0830642967680303,0,0.1843422189304706,0.8120204092923988,0.0036373717771305564,1,0.013835693727021002,0.7343234772736348,0.2518408289993443,1,0.029077980706481193,0.6768583104300908,0.294063708863428,1,0.32096782069153285,0.6324552598878734,0.04657691942059359,1,0.5970462042955121,0.33851780920274155,0.06443598650174635,0
2.2758540706070685,0.100975937454635,0,0,0.998041271913101,1.6167034933864716e-05,0.001942561051965062,0,0.023167064641187552,0.9757262535827083,0.001106681776104193,1,0.007407627673541857,0.9219679713327431,0.07062440099371506,1,0.020971588165733475,0.8514438413676061,0.12758457046666058,1,0.179411804918485,0.7810755746348345,0.03951262044668056,1,0.7191181173273539,0.221021986957022,0.059859895715623994,0
2.909028007119361,-0.504088797108578,0,0,0.9894483576917263,0.00014519965468919968,0.010406442653584437,0,0.06027031924017362,0.9357254185591648,0.004004262200661487,1,0.01726542688583441,0.8542552536209574,0.1284793194932081,1,0.03812805482038231,0.7722930644117655,0.1895788807678522,1,0.23612122875622077,0.7021154384533288,0.06176333279045038,1,0.6456435431886234,0.26947378963981256,0.08488266717156408,0
2.818540081711398,-0.7022831469944845,0,0,0.9837080911845406,0.00029070219637888895,0.01600120661908051,0,0.07685531070402107,0.9171069588977947,0.006037730398184173,1,0.02272015312287553,0.8279185593458008,0.14936128753132363,1,0.04641930615361337,0.7445212056837451,0.20905948816264155,1,0.25221648832382465,0.6761237571804756,0.07165975449569977,1,0.6224429714931484,0.2821304997647528,0.09542652874209882,0
