0,1,2,3,4,clusters
5.915018038617351,-3.052828901847087,-1.022614048916929,-2.519326465225919,1.260202737831638,0
5.981869903978648,-1.3820180225396865,-0.7304540578562106,-2.6390644404820423,1.8253827189205802,0
4.739349354776976,-2.916002811585071,-0.4210824369033116,-3.4615957276138873,1.0357271991748753,0
6.15213472551708,-1.3256923068753146,-1.3442800146232816,-1.8997643684602978,1.7275235287270223,0
6.153084566420391,-3.580833903390635,-1.794135698607744,-0.8959146060189127,2.3404638168481546,0
6.146657988359923,-1.991971182523398,-0.8713396201471002,-3.9388495052492054,1.4150608198931693,0
5.642818996372639,-2.431619195236673,-1.354704548540346,-0.6819992594686384,1.720015460660894,0
5.1289239200875745,-3.64159999014443,0.40818753574184474,-1.8316922758115477,1.8515009443152188,0
5.946212256915729,-3.2477300603774744,0.671179225586201,-3.909392324696337,0.0,0
4.493058224652341,-1.9546243114989403,-2.0790924211277484,-2.76586633907723,0.26593802950408896,0
7.010475894223299,-4.507406861087844,-2.3576438482821644,-1.3315490816994864,0.0882174180133144,0
4.53177111010128,-4.28834270114719,-0.564052907161959,-1.7848339011728407,2.165815811313848,0
9.155013482744595,-3.21969816352055,0.4882445773821167,-2.152841739995358,0.5481661566185002,0
6.266223521323438,-2.9870242410831684,-2.7436383680186256,0.01812070137303623,2.7475025792399084,0
7.091649903162983,-2.6743062664953015,1.4860068777959503,-2.6281211441848833,0.6861475663761508,0
5.913973318344962,-2.9404061741070238,-1.5988075826366361,-5.417946540854064,1.814715101158458,0
7.343611704180728,-3.5584889932800348,-1.800945728935467,-3.3263894665331426,1.3124591540703239,0
5.259910059563309,-3.4913267304559636,-0.3123899139368068,-5.198606602766473,0.0,0
6.8330469901168875,-2.5370772155805454,-2.611917143482928,-3.917136313916746,0.8846956458733111,0
5.4988841347099005,-2.587698982394352,-1.9685953236071114,-1.9218419790756478,0.6664030320954416,0
5.943764345562649,-3.8879426683388996,-1.7273877247032452,-2.852069340185449,0.7152027129597602,0
7.836440551923002,-1.8151410677998299,-1.4415195014337085,-0.370897530131292,1.0169289925921376,0
6.28825396760919,-1.8016444780342535,-1.8465889328899698,-2.3014104607932393,2.033238710455427,0
6.225746427463116,-2.5223514153319924,0.1384455399734401,-3.0808258245939495,2.622131691322,0
6.339533503484035,-3.8884318824482835,-1.6050079766110423,-3.2696910238352763,0.7350216568705771,0
6.548338837730962,-2.2918982497253677,-1.8768745994349447,-1.6594227057553796,0.1652003283609016,0
6.242570633767035,-3.13493338776746,-1.8395422721508217,-2.3026448541826965,1.7210437143336976,0
6.067563363517126,-4.180127661718359,-0.574627676492154,-2.652801260699501,2.866689541516403,0
8.300996786202067,-3.7982857811296187,-0.6811639047938787,-4.904482216936836,0.4019345303877382,0
8.00219705709156,-1.792367090762208,0.7574605995398596,-0.6227271557350269,0.6963784718229009,0
7.844130890060644,-2.7365487388220036,-1.357919848858043,-1.8999498765005005,0.0,0
7.255086159105206,-5.662408195692603,0.2245218117882195,-3.764596547593991,2.2900199433231037,0
7.162085572221689,-3.293031381469541,-2.4971877778730796,-2.2042882222717286,1.5383778109883905,0
7.684296736853666,-4.348052556737807,-1.2499144991970017,-1.1910988645016125,1.9595407866955008,0
7.397768967279657,-2.9512299793046934,-1.4690440343367581,-3.9096071683629257,2.097137343672662,0
6.490707516623357,-1.8148289661993815,-0.6195375641416112,-2.5508839552764844,4.780670790050878,0
6.560151108097701,-3.34686576079075,-1.3867917473492064,-4.391444721116562,2.391902844353701,0
7.257022768093211,-3.601569082643226,-0.5805257709465912,-1.3927198864304848,2.0654586454363217,0
6.966958662663139,-3.1444559374376917,-0.9544357333503244,-1.803619625823925,1.8556428200363337,0
7.3098713754536,-1.4871094264490035,-1.8437084651580957,-3.5323042423931175,0.0,0
6.333758558676729,-2.787840850988194,-1.7963574601997387,-3.643488689009813,0.3174937416259078,0
4.412285523387579,-3.4120872281888257,-2.319838889545418,-3.881248022715461,3.226735433897493,0
9.30565049592828,-2.8748734893317445,-1.275527714696292,-2.8878261468514577,1.1619855474461378,0
5.8538277421324985,-3.140082623197383,-1.0945845247706731,-4.299759035832746,0.8693348487276763,0
6.603401331379284,-3.380230982618074,-1.6781428834004362,-2.406568341059179,0.0,0
7.915740768207062,-3.9965898225269534,-2.9676435753893915,-2.563520277237881,2.8660856151578646,0
6.773707830400299,-3.0791576020850977,-2.3421000694852463,-4.346587980874678,0.9385010128665334,0
7.1314865823391305,-1.7034513259225745,-0.8128099059652525,-2.287351642251577,1.4974683145744665,0
7.300585301179685,-2.3143995003205293,-1.1674350894458498,-3.6713865039940448,1.9815673903055075,0
4.755748593402515,-4.07928885182102,-1.8713198530088553,-2.8178988259904374,2.201237846056998,0
6.751815248710627,-3.2828205599689317,-0.051497453970577034,-3.6562194656562177,0.8717244002204304,0
5.579265020966941,-4.025764862002698,-1.584474320759124,-2.56808777679115,0.0,0
5.89097262686172,-1.2448648507062579,-1.3990230748992256,-2.2432007531566924,0.0,0
5.165293123957843,-3.238471522938693,-0.22448282238710204,-3.83458242021842,1.2883626419452965,0
6.8956310977333395,-2.5602456659216664,-1.438884024683123,-2.969500935644316,1.7827451098641391,0
4.603675632169304,-3.7004343410694434,-0.9973618090988801,-1.6057491165624755,2.509256053578107,0
7.071642623123059,-2.715726316003822,-1.1423879165538804,-3.314461881517629,2.002296692834496,0
6.29362750224986,-4.490921367821811,-1.8818014641925789,-1.4245295688883342,3.24686632253654,0
6.179438349753743,-2.187870265975782,-2.1098712444586014,-4.68472176389418,2.2069399452700345,0
5.968980426579157,-2.3147346798139226,-2.8757187225491387,-2.8203922447581076,3.3397895590481257,0
5.015966276836092,-3.013548351348853,0.8265200472244056,-1.901784300585228,1.6814764065492027,0
6.492018125511929,-1.966948064499915,-0.5067564403242668,-3.7432664977085133,0.7540742099221478,0
6.63452499708898,-2.4065060907753093,-3.022647257992589,-3.4575431802130523,1.348462641843904,0
6.739436182384062,-1.721308591966051,-2.5032626056279974,-2.0051317244322098,2.553280936452116,0
6.9246616057563815,-2.6600338516803994,-1.754851100498957,-2.569553271711914,2.5743915682391245,0
6.483156736193221,-4.4204482530058,0.2938916651619665,-4.714018356551739,0.9223769482702964,0
6.202853856105854,-2.6770256530898515,-0.2373210322310263,-1.8243385011194797,2.1401113961900355,0
7.092078234559491,-1.9609795367340292,-1.0630733159155537,-2.849874844263525,2.300690893713459,0
6.655611129727016,-2.757224064759878,-2.0100083696794346,-3.7812356362131183,1.6842956396523099,0
5.243019253647452,-3.392384447923885,-1.946100769978619,-1.9691914087661317,1.4665815524260313,0
5.703176901914693,-3.3068221840640235,-1.4574588446002035,-1.6535975536950185,0.679935688661634,0
6.123407492845667,-2.3775086376111605,-0.6149851930926328,-2.255547034843313,2.1834451422942553,0
6.158153333508961,-2.9635492103540684,-0.8330350723465765,-3.0401941703384843,0.0,0
5.919402562337714,-4.547955225942059,0.8098259100120453,-2.594035500765713,1.0429590905714128,0
8.14744021053658,-4.999662011435561,-0.9698498963298181,-1.6910680036960524,2.685230335566949,0
6.6719454034159185,-3.101587207054503,0.1914082616506747,-3.095594900295676,1.3440293997731514,0
5.905526879915763,-3.1348601838217434,-2.173408894736257,-2.3620066850739394,0.3993412480283025,0
5.9156293166371015,-3.161364802410506,-0.6969105213900895,-4.330858460793156,2.2111504936825663,0
6.164748416311143,-3.6262186942042076,-2.385499575909322,-3.6150566429020596,1.522412605208986,0
6.357848341563759,-3.2336191149481524,0.567446491163917,-2.7568613268002915,2.006962157542163,0
6.790889583946575,-4.786708361462304,0.3516279337362014,-2.763105439334685,1.7787485996814998,0
5.91922423575082,-2.9306288425648535,-0.6827445486727346,-2.2088193419363966,1.8311799019555615,0
6.663857708197459,-2.9613964288441323,-1.9565779166320723,-1.711535387452245,0.04266099072100715,0
7.158115876732635,-2.775188383046093,-2.2964284728214577,-2.3599891913246176,0.0,0
7.2370740032203935,-0.9882379151866203,-1.6146504033328655,-3.9150473840630187,3.022823930187478,0
7.56380826437655,-1.7628833194756386,-2.2433946929597415,-2.7798897810303536,0.748901358237571,0
5.443294985923742,-3.07210755531296,-0.43804880758743525,-2.2790267753467273,1.8981512000552476,0
7.1416646868777285,-2.810217442389861,-2.380427709660866,-3.465043569055404,1.2477899694544095,0
8.374644439272444,-2.039377825789664,-0.6620769786415752,-1.0499955280746878,1.2703060167523086,0
5.795011405606155,-2.684605522227296,-3.5022366708404884,-4.6196191174970975,2.790335862766568,0
7.677333158221117,-3.3753489450873864,-2.6358583507591566,-1.9124582034743962,0.0,0
7.505169197905877,-2.764468370621095,-1.060199029723551,-5.163408794285675,2.995183706939275,0
5.65839576576807,-2.131298868788241,-0.24453836786252925,-2.7757739643876764,0.5670256054800624,0
6.160915399214587,-2.552961618772956,-1.1683121564850845,-3.013024989272535,1.6124379146628156,0
6.808868433758752,-3.832037513886463,-0.8052272858242144,-1.486936947846843,1.913750238269273,0
6.02895726507688,-4.095875205825935,-2.9013467768838686,-3.3178235010692765,3.1237231734765123,0
5.356398735094786,-1.4766196137039194,-2.0483245001895467,-3.385014420289701,1.8083939772566375,0
6.38687863637072,-1.930562039004104,-0.7073343019238963,-2.728524846142799,0.2317489079444306,0
5.28126097010357,-2.103059896196247,-0.7563111641347053,-2.2576489112056146,2.4362778478733436,0
8.067620810526913,-3.4234888807598938,-1.0654222516505123,-2.867122647346359,2.0020779915726234,0
7.290047889864606,-4.261614109418099,0.008659360534331695,-3.5588852235439887,0.5326464762423746,0
7.46063990192715,-2.736598267204745,-2.2888528630857414,-4.196476614230566,1.020482652997844,0
5.571769823473614,-2.7546051321551897,-0.8369366294613763,-1.5885401313471899,2.5942728041401244,0
6.893932259265525,-3.5665141378342002,-2.253730956089524,-2.440742150807095,0.9015940921713629,0
7.183414807660471,-3.921187027228834,-1.3264705282063856,-1.0113370294967674,0.12166311315753164,0
6.763563849462091,-3.894181306689804,-0.9788042204621155,-2.9778839213397887,1.772080972367076,0
7.010997206631553,-2.6868473758759643,-2.1125907377506463,-2.080233190065711,0.5736391585481614,0
7.7511879448428225,-2.4740780335295276,-0.33078937590197777,-2.1922681292838564,0.4835865011591891,0
6.3568509151010915,-3.1466088466599613,-1.1456578573111287,-1.2910954533338574,2.7132855898815067,0
7.67430663362593,-1.070102073532637,-1.8988054802951977,-2.6605630461386,0.0,0
6.518327338635777,-5.8757459310894316,-2.6157359006268655,-1.2158126667745557,0.8613077561238146,0
4.517888305121824,-2.733841933213796,-2.266569663844376,-1.1127205147883146,0.0,0
6.032458731262829,-2.0257091814117008,-2.5529908670089205,-1.9358524696137667,1.215724947744073,0
5.470041559632711,-1.5667793111358213,-0.2154684141998311,-3.007668803135486,1.6120922252259398,0
8.160958195961115,-3.125126244899086,0.48520655005419067,-3.2166391211478196,1.1174065015753376,0
5.390064747092621,-2.7515519635679295,-2.118410099068232,-3.1016466019065323,1.8173530337927446,0
6.166013710401931,-2.428556155539568,-2.984235263135652,-2.3776256166612084,1.1466627282201665,0
6.927005567977385,-1.9573624340363949,-1.4928510658920535,-2.889149958204565,0.0,0
7.048023060734423,-3.4545244434137805,-1.7195535689636197,-3.406598473727313,0.0,0
6.138102528077976,-1.974054839618629,-1.0746663733356796,-3.2650856425306256,2.016810212285151,0
6.315348803677556,-1.4937632463915818,-0.04453727965401377,-2.3814292150575196,1.6398982825356119,0
5.095153658614752,-3.669390059733069,-0.800916547900369,-2.7043575413642835,0.40768205264876434,0
6.61264483353626,-4.077499944958908,-0.29319024277350336,-3.399656205564196,4.108846586184796,0
6.916177405857095,-3.0391294646601374,-1.4378153805874585,-3.894647986716982,2.78908327124827,0
6.521342702050299,-1.551128008269686,-0.9024425405982068,-2.8799419599992584,0.6818921676848625,0
6.145175015034744,-4.624624999557042,-3.0071278615878883,-3.3027031185139606,1.3446177293523525,0
7.130782889056593,-2.5158065459526786,-0.42292669435183383,-1.846565541760836,0.6849762793332834,0
5.163383774169083,-1.539686980379911,-1.7382562725611606,-2.6619985963550703,2.5332665986367684,0
7.6497568303852335,-3.3658258935322705,-1.0772246625191058,-2.8944241153675803,1.8203720851586327,0
6.450917358822296,-2.1737960920935517,-1.580686449478891,-2.6432318409302966,3.505346530043086,0
5.980964723222108,-3.577798773271066,-1.4394720595130057,-0.9574476953250755,3.24224053958448,0
5.863720576028895,-2.609912736816395,-2.1094723948256418,-2.4088452991536196,0.4341298931804778,0
4.057936812035271,-2.1010290665195055,-2.9649005627434173,-2.1314956797836526,0.3782175271995174,0
6.458829722467524,-2.4590938039694077,-1.8397831962165654,-3.2631868064653533,0.8100956432087913,0
6.234318258364852,-3.307385226392351,-3.0063454747283953,-3.285960311365599,0.0,0
6.769197758424417,-4.538907749360656,-1.9292365835404244,-1.9674122961903646,3.6382548851350567,0
7.348747935412616,-3.3511851851464387,-0.6079406446854705,-2.365306522522591,2.853790822668133,0
8.108161033400854,-3.368294784412067,0.17414178500379962,-4.9028303359980825,1.6820046254060204,0
5.82662179206479,-2.0962416308049416,-2.5962320643454806,-2.20897352143807,1.7534692757241352,0
8.274486219877172,-0.9042773137565869,-1.9133203725178674,-4.131387238307611,0.0,0
6.100162327636573,-4.600739832657623,-0.1965545469700517,-4.156150692314897,2.6688773555498533,0
5.017813812447151,-2.6091218854859735,-1.8412375473659188,-2.6593586559441555,4.02845022412413,0
6.604178599499933,-2.570301792593709,-1.6849199870464715,-1.7888391577978924,2.1425710057658707,0
5.104139993059728,-2.0558049393800277,-2.018062163983917,-1.7155807555879519,1.8155670135415947,0
6.130914197129743,-3.4236935279677656,-1.0797436442665143,-3.048988607290885,1.3869706400074127,0
